"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-9,8,0.625257427333054,6.40696118427793
10,-9,9,0.609093833494076,10.7920400615214
10,-9,10,0.602310235699991,16.3330519328819
10,-9,11,0.603437646459981,22.9483297344074
10,-9,12,0.623303704815721,30.5749958144178
10,-9,13,0.601304585445064,39.119910018326
10,-9,14,0.606903095759226,48.4499240711177
10,-9,15,0.536912349441486,58.3988126463912
10,-9,16,0.538063062853536,68.7842660610872
10,-9,17,0.51768586359968,79.4274395060468
10,-9,18,0.458590045225824,90.1552069094092
10,-9,19,0.434504731037954,100.806403570389
10,-9,20,0.444784921018319,111.222091677942
10,-9,21,0.437861569060629,121.233917004518
10,-9,22,0.389781509839807,130.679611477475
10,-9,23,0.0322994717145728,139.407413726587
10,-9,24,0,147.2824326577
10,-9,25,0,154.199018209596
10,-9,26,0,155.908145400599
10,-9,27,0,152.606983518565
10,-9,28,0,149.038226665577
10,-9,29,0,141.691109030098
10,-9,30,0,133.151076389371
10,-8,-5,0.00000948655094333958,0
10,-8,-4,0.0000435658851501842,0
10,-8,-3,0.000205845781161207,0
10,-8,-2,0.000979596051877835,0
10,-8,-1,0.00463341595524158,0
10,-8,0,0.0213823814360247,0
10,-8,1,0.0902045456828658,0
10,-8,2,0.284216004618184,0
10,-8,3,0.515032862415337,0
10,-8,4,0.557593016684342,0
10,-8,5,0.564069424732992,0.235707605895678
10,-8,6,0.612116531119962,1.27123103702529
10,-8,7,0.588192040068806,3.35425725502781
10,-8,8,0.630362142486247,6.61629795253914
10,-8,9,0.630539246140122,11.1161945990364
10,-8,10,0.603332997311901,16.7724602581622
10,-8,11,0.628825094426653,23.5284248605163
10,-8,12,0.628504604177202,31.3214001485936
10,-8,13,0.637778878726484,40.0431094926885
10,-8,14,0.600296985432894,49.5454014645105
10,-8,15,0.574458369451165,59.6529563508081
10,-8,16,0.539943122273462,70.1906540996917
10,-8,17,0.507205888438971,80.9871399154966
10,-8,18,0.476643747625197,91.8808148417178
10,-8,19,0.485123098936943,102.706198193406
10,-8,20,0.467539418176397,113.284521572387
10,-8,21,0.447039969971649,123.44017201358
10,-8,22,0.410319878423195,133.005755804419
10,-8,23,0.0645510815110213,141.832204187016
10,-8,24,0,149.802830174338
10,-8,25,0,156.813770486793
10,-8,26,0,158.467180391187
10,-8,27,0,155.233167925761
10,-8,28,0,151.615394200074
10,-8,29,0,143.904321911005
10,-8,30,0,135.435503648542
10,-7,-5,0.0000121711925676967,0
10,-7,-4,0.0000508165814345491,0
10,-7,-3,0.000229135740504207,0
10,-7,-2,0.00106275369751731,0
10,-7,-1,0.0049433746649789,0
10,-7,0,0.0225561864599063,0
10,-7,1,0.0942182743748036,0
10,-7,2,0.294119102354105,0
10,-7,3,0.526594354668241,0
10,-7,4,0.569630672503217,0
10,-7,5,0.589252393633135,0.243316132004559
10,-7,6,0.619999631293442,1.32206883951874
10,-7,7,0.62427968019645,3.46888393890839
10,-7,8,0.64196577614717,6.8470045340688
10,-7,9,0.600757025049907,11.4612934172312
10,-7,10,0.648471020505029,17.2455577472682
10,-7,11,0.663099866559279,24.1616852012768
10,-7,12,0.63967718382913,32.1343202723389
10,-7,13,0.611178787529967,41.0385102271766
10,-7,14,0.572343758173427,50.711012540369
10,-7,15,0.593211915212059,60.9831557405687
10,-7,16,0.562070988720151,71.6887886687984
10,-7,17,0.520119383400612,82.6693468792475
10,-7,18,0.527947393068788,93.7553942986483
10,-7,19,0.49706273254017,104.760803838094
10,-7,20,0.501922575140166,115.499029277161
10,-7,21,0.416057749937269,125.790366529326
10,-7,22,0.453149555904729,135.478910211014
10,-7,23,0.09700891493598,144.430727683222
10,-7,24,0,152.513478713802
10,-7,25,0,159.614013292886
10,-7,26,0,161.205122878636
10,-7,27,0,158.031839065429
10,-7,28,0,154.30371438225
10,-7,29,0,146.309883526166
10,-7,30,0,137.946921190033
10,-6,-5,0.0000188933042420993,0
10,-6,-4,0.0000649229199988375,0
10,-6,-3,0.000266239924963692,0
10,-6,-2,0.00117869153295937,0
10,-6,-1,0.00534166644396496,0
10,-6,0,0.0239708724908779,0
10,-6,1,0.0987485655734108,0
10,-6,2,0.304747880001371,0
10,-6,3,0.537807036746695,0
10,-6,4,0.576883754039971,0
10,-6,5,0.606393102828838,0.252003063223915
10,-6,6,0.612627979293781,1.37678065008345
10,-6,7,0.648271176190096,3.60306557828476
10,-6,8,0.651599602362043,7.09898802605068
10,-6,9,0.642691931820425,11.8311499086603
10,-6,10,0.660743183046722,17.7632864372543
10,-6,11,0.683991953219007,24.8580711823845
10,-6,12,0.653570376686175,33.0205372275002
10,-6,13,0.608368847172893,42.105801991777
10,-6,14,0.58654387192074,51.9543239517378
10,-6,15,0.553198397402677,62.408543633819
10,-6,16,0.568815827315897,73.3164206971396
10,-6,17,0.575260139705532,84.5073016029559
10,-6,18,0.531215258966014,95.7906553236935
10,-6,19,0.52996095431514,106.97193339069
10,-6,20,0.449031988872958,117.865407109021
10,-6,21,0.417947138022353,128.311268290424
10,-6,22,0.486997367635849,138.149809256431
10,-6,23,0.0966024679458243,147.229702660803
10,-6,24,0,155.418287231851
10,-6,25,0,162.602791687746
10,-6,26,0,164.132093074126
10,-6,27,0,161.040997551003
10,-6,28,0,157.175455026085
10,-6,29,0,148.978653338466
10,-6,30,0,140.715731835729
10,-5,-5,0.0000401687485410733,0
10,-5,-4,0.000100179800170683,0
10,-5,-3,0.000338649123333239,0
10,-5,-2,0.00136367829913257,0
10,-5,-1,0.00589719461214106,0
10,-5,0,0.0257594981693527,0
10,-5,1,0.103976079485203,0
10,-5,2,0.316398561793923,0
10,-5,3,0.547012909179336,0
10,-5,4,0.590018093304579,0
10,-5,5,0.629494361108152,0.263096614366683
10,-5,6,0.599220739091621,1.43550170909465
10,-5,7,0.665389878359104,3.7588551702269
10,-5,8,0.632181265080618,7.37216645142539
10,-5,9,0.637523875094412,12.2354010494711
10,-5,10,0.686704524042253,18.3386917661592
10,-5,11,0.672941684396585,25.6268018753682
10,-5,12,0.630060892880563,33.9803674134256
10,-5,13,0.610325273210701,43.252054003728
10,-5,14,0.605787423844666,53.2961886136532
10,-5,15,0.606590972300715,63.9706737209307
10,-5,16,0.604897414168922,75.1064967975353
10,-5,17,0.5800587017052,86.5114728130777
10,-5,18,0.529859016358924,97.9871754625607
10,-5,19,0.490878535826593,109.351269187039
10,-5,20,0.453815199412877,120.430424472415
10,-5,21,0.375299288766285,131.045447471757
10,-5,22,0.460693926427107,141.030128970037
10,-5,23,0.129059415278635,150.233550107727
10,-5,24,0,158.531609844366
10,-5,25,0,165.825313763598
10,-5,26,0,167.326888044847
10,-5,27,0,164.329728218034
10,-5,28,0,160.25481813277
10,-5,29,0,151.913022444607
10,-5,30,0,143.745467140382
10,-4,-4,0.000210688648809307,0
10,-4,-3,0.000519125343195403,0
10,-4,-2,0.0017253992643331,0
10,-4,-1,0.00678701271081605,0
10,-4,0,0.0282449443255782,0
10,-4,1,0.110724383012185,0
10,-4,2,0.3297854207784,0
10,-4,3,0.554655251457004,0
10,-4,4,0.597899561623643,0
10,-4,5,0.635486061351752,0.277876832272685
10,-4,6,0.630542113660805,1.50141025174163
10,-4,7,0.682236895639394,3.93621416548916
10,-4,8,0.628881906982354,7.66929449720079
10,-4,9,0.68102129956259,12.6876552081115
10,-4,10,0.703917815901302,18.983030983918
10,-4,11,0.667677074083127,26.4707799653717
10,-4,12,0.636688762293206,35.0200431251438
10,-4,13,0.634849861313443,44.5001683495391
10,-4,14,0.646933956256117,54.7822786225449
10,-4,15,0.635685364720345,65.7017862543376
10,-4,16,0.612577975083839,77.0677143460102
10,-4,17,0.557972032572214,88.6857084992176
10,-4,18,0.528936833880744,100.377811226571
10,-4,19,0.4877605304883,111.952138224911
10,-4,20,0.438291079625533,123.219536096708
10,-4,21,0.350057031531032,134.000453521171
10,-4,22,0.371636652427797,144.139052425203
10,-4,23,0.129483646708254,153.495387850003
10,-4,24,0,161.936187089552
10,-4,25,0,169.348631848458
10,-4,26,0,170.814502357812
10,-4,27,0,167.90441341966
10,-4,28,0,163.55953162082
10,-4,29,0,155.166998407016
10,-4,30,0,147.120373946043
10,-3,-3,0.00107945512526319,0
10,-3,-2,0.00262543055700687,0
10,-3,-1,0.00853436039983249,0
10,-3,0,0.0322466338769969,0
10,-3,1,0.120045018360004,0
10,-3,2,0.346099584405206,0
10,-3,3,0.559908946288516,0
10,-3,4,0.605809714729418,0
10,-3,5,0.642769695144837,0.296564669179656
10,-3,6,0.659152292065716,1.58155634138746
10,-3,7,0.645720848178387,4.13507061836114
10,-3,8,0.664125946360419,8.00150265701112
10,-3,9,0.703294490161064,13.2030147335375
10,-3,10,0.671896467202734,19.7036103873928
10,-3,11,0.647089444597018,27.3951425774502
10,-3,12,0.66486851051415,36.164889746713
10,-3,13,0.680154548248445,45.9002239773754
10,-3,14,0.675133524969674,56.4435784041455
10,-3,15,0.50400974649256,67.6091288297534
10,-3,16,0.543345912011331,79.2175148232761
10,-3,17,0.538048535205394,91.082677522501
10,-3,18,0.512181998897381,103.005261702876
10,-3,19,0.467750729720112,114.789097597698
10,-3,20,0.407385367935386,126.257315724865
10,-3,21,0.348773618390975,137.238015442108
10,-3,22,0.340084077277721,147.563010157262
10,-3,23,0.162212689256835,157.08006076997
10,-3,24,0,165.65727389847
10,-3,25,0,173.193810706077
10,-3,26,0,174.644164526093
10,-3,27,0,171.848718905023
10,-3,28,0,167.174796273473
10,-3,29,0,158.80342661663
10,-3,30,0,150.866596021702
10,-2,-2,0.00538830265312238,0
10,-2,-1,0.01285919677244,0
10,-2,0,0.0400900983305599,0
10,-2,1,0.134825329386378,0
10,-2,2,0.367611695460427,0
10,-2,3,0.567462369168109,0
10,-2,4,0.587839361135871,0
10,-2,5,0.629006978827174,0.319158274095504
10,-2,6,0.687733459324043,1.68249690457403
10,-2,7,0.641643775949178,4.3570017231195
10,-2,8,0.705663864989493,8.38623766497587
10,-2,9,0.686177434825639,13.7935624597882
10,-2,10,0.675187619796001,20.504826979906
10,-2,11,0.673680384021702,28.4280810273095
10,-2,12,0.707416430367447,37.4696159305212
10,-2,13,0.692596816833013,47.4811901036715
10,-2,14,0.604909683998721,58.2914695494903
10,-2,15,0.567370958060321,69.7329797952825
10,-2,16,0.490239140398776,81.6122041933653
10,-2,17,0.530147246225634,93.730089520839
10,-2,18,0.540594704115474,105.901043208876
10,-2,19,0.464429238806446,117.933073282297
10,-2,20,0.410929227748479,129.633803985264
10,-2,21,0.400077051712202,140.821363046193
10,-2,22,0.393878127304342,151.337570764019
10,-2,23,0.129716181786746,161.034199357798
10,-2,24,0,169.777596471463
10,-2,25,0,177.455383277641
10,-2,26,0,178.891303795757
10,-2,27,0,176.20549982327
10,-2,28,0,171.132814444203
10,-2,29,0,162.87070155703
10,-2,30,0,155.057472909426
10,-1,-1,0.0258196998989195,0
10,-1,0,0.059029011100076,0
10,-1,1,0.16269050805896,0
10,-1,2,0.39928770834948,0
10,-1,3,0.581408258762655,0
10,-1,4,0.618380705592205,0
10,-1,5,0.648139187960619,0.345655138700841
10,-1,6,0.647926202081201,1.80515048747751
10,-1,7,0.692970978039649,4.61482365204095
10,-1,8,0.684892200962009,8.84135661958735
10,-1,9,0.695345734730661,14.4648301023992
10,-1,10,0.671305561944591,21.4181649581143
10,-1,11,0.726119922053977,29.6288773291342
10,-1,12,0.71832244227482,38.9612474640342
10,-1,13,0.640792576656277,49.2693692927155
10,-1,14,0.618761407636104,60.384869945945
10,-1,15,0.582521372606798,72.1201773237335
10,-1,16,0.632067172184493,84.2941116384169
10,-1,17,0.539338371563608,96.7083446510696
10,-1,18,0.520157814526481,109.159001833954
10,-1,19,0.493843165254482,121.453803591898
10,-1,20,0.467063951903667,133.406047951022
10,-1,21,0.420954170410324,144.832220841906
10,-1,22,0.432297522369057,155.562618807343
10,-1,23,0.129638164310227,165.448778694281
10,-1,24,0,174.362155218365
10,-1,25,0,182.190417134472
10,-1,26,0,183.627230284841
10,-1,27,0,181.058280276167
10,-1,28,0,175.565222252707
10,-1,29,0,167.417293655354
10,-1,30,0,159.704806599898
10,0,0,0.111545869587366,0
10,0,1,0.223893967452022,0
10,0,2,0.452279135283644,0
10,0,3,0.592845983078021,0
10,0,4,0.648123885176986,0
10,0,5,0.691518530970089,0.376954946802069
10,0,6,0.681372435313035,1.95020643310753
10,0,7,0.697895719529855,4.93191011509874
10,0,8,0.661445869690783,9.37699318977322
10,0,9,0.70384790179004,15.2519295487709
10,0,10,0.726001502281265,22.5071676433747
10,0,11,0.710651519861054,31.0294447191959
10,0,12,0.686793767751172,40.6905793673882
10,0,13,0.641120815308951,51.3296886810061
10,0,14,0.631243265754593,62.7832978467308
10,0,15,0.634236394445616,74.8611091104107
10,0,16,0.611859009532685,87.3669708093432
10,0,17,0.535872260118219,100.105008181679
10,0,18,0.572054626560106,112.869157689491
10,0,19,0.517167807863046,125.458384424445
10,0,20,0.418579586000025,137.684391937304
10,0,21,0.384596549879303,149.363182264575
10,0,22,0.467691242302027,160.323930398002
10,0,23,0.0970658095794895,170.413077351529
10,0,24,0,179.496997634557
10,0,25,0,187.464880572875
10,0,26,0,188.885398289857
10,0,27,0,186.41917916866
10,0,28,0,180.502012930251
10,0,29,0,172.467633473747
10,0,30,0,164.860422751112
10,1,1,0.359080028334666,0
10,1,2,0.546435306563701,0
10,1,3,0.613785477114196,0
10,1,4,0.66069497927796,0
10,1,5,0.721693914918896,0.422417366977388
10,1,6,0.695678109365996,2.13263138583357
10,1,7,0.705613178168273,5.32736780317519
10,1,8,0.727376935649439,10.0324733655243
10,1,9,0.729485129821665,16.2239843014253
10,1,10,0.694167305738999,23.8198068161005
10,1,11,0.727085070000568,32.7034183608836
10,1,12,0.693046197726186,42.7415578984734
10,1,13,0.678756716360793,53.7689893076261
10,1,14,0.681137934548841,65.611708349566
10,1,15,0.500442177015934,78.0737855997584
10,1,16,0.615000836996834,90.9564898807687
10,1,17,0.349761670484181,104.054007856865
10,1,18,0.514259424081642,117.157204095305
10,1,19,0.411462598871982,130.061216528775
10,1,20,0.391241594467214,142.570143659872
10,1,21,0.357685045684932,154.502382548317
10,1,22,0.448814336280983,165.688811055964
10,1,23,0.0322805077839398,175.976389206583
10,1,24,0,185.23222148385
10,1,25,0,193.346160811008
10,1,26,0,194.757309127396
10,1,27,0,192.397435287748
10,1,28,0,186.06078922872
10,1,29,0,178.138103025717
10,1,30,0,170.631691978159
10,2,2,0.625165569797552,0
10,2,3,0.63399960679514,0
10,2,4,0.670236847057506,0
10,2,5,0.744061896791366,0.489626140748339
10,2,6,0.723702719009562,2.38461024294833
10,2,7,0.766012842438165,5.8472205667644
10,2,8,0.751878148278585,10.8913219057746
10,2,9,0.744373394450996,17.4623241521743
10,2,10,0.748852976444894,25.4697912449841
10,2,11,0.762076382772878,34.7915330048688
10,2,12,0.716414392879585,45.2764140165258
10,2,13,0.711328510519152,56.7551966712847
10,2,14,0.719771699682162,69.0373578998437
10,2,15,0.624715676519707,81.922975427989
10,2,16,0.599892915826939,95.2082774236878
10,2,17,0.52071265631788,108.682937760405
10,2,18,0.313110606510676,122.136847917483
10,2,19,0.222688342500745,135.365828983322
10,2,20,0.389336252480592,148.173912557554
10,2,21,0.385557495681031,160.375590339985
10,2,22,0.41950983403252,171.800136963833
10,2,23,0,182.294906165817
10,2,24,0,191.728218130149
10,2,25,0,199.991046821813
10,2,26,0,201.394060928777
10,2,27,0,199.128744135041
10,2,28,0,192.384828389532
10,2,29,0,184.569285397778
10,2,30,0,177.100342516419
10,3,3,0.648565775962528,0
10,3,4,0.684935137969672,0
10,3,5,0.756723152064064,0.598698951816376
10,3,6,0.757062656814755,2.76946824997695
10,3,7,0.776050735024068,6.61424487961271
10,3,8,0.744211394246283,12.1080825470697
10,3,9,0.736712157519354,19.1724933340376
10,3,10,0.727451402316416,27.6923319869116
10,3,11,0.71382613057126,37.5299139639969
10,3,12,0.691225888075177,48.5250552084878
10,3,13,0.656193524313638,60.5000527255754
10,3,14,0.628384647076865,73.2618298215283
10,3,15,0.594035888482866,86.6076826059948
10,3,16,0.549406612701723,100.327993725388
10,3,17,0.495280051729955,114.209843990732
10,3,18,0.397450202959994,128.041477470169
10,3,19,0.271269065732969,141.616319935654
10,3,20,0.172835555181715,154.736439722021
10,3,21,0.368727081449184,167.216017101388
10,3,22,0.290804746748087,178.884595516833
10,3,23,0,189.589941057004
10,3,24,0,199.20066511942
10,3,25,0,207.608357914469
10,3,26,0,208.996195831752
10,3,27,0,206.741568436329
10,3,28,0,199.657983659749
10,3,29,0,191.937932461251
10,3,30,0,184.32832446566
10,4,4,0.717979987529153,0
10,4,5,0.774176764389983,0.900486629103128
10,4,6,0.765820375820773,3.58737374243095
10,4,7,0.769068592749384,8.01721377305503
10,4,8,0.749705029866333,14.1184913249322
10,4,9,0.749644355430777,21.7929505486406
10,4,10,0.74582339522318,30.917416954438
10,4,11,0.729990049844273,41.3460780331902
10,4,12,0.717644599325335,52.9131781176985
10,4,13,0.699893126847387,65.4360748751671
10,4,14,0.675819566032021,78.7185978370125
10,4,15,0.642787906123176,92.5546435843009
10,4,16,0.603577818108346,106.731937730723
10,4,17,0.62855271948743,121.035890768255
10,4,18,0.604932089245818,135.253473223014
10,4,19,0.555717099176024,149.177035440071
10,4,20,0.472147613039032,162.607998675458
10,4,21,0.423109296952554,175.360346990473
10,4,22,0.129342374749415,187.2638536572
10,4,23,0,198.16698130599
10,4,24,0,207.93940176047
10,4,25,0,216.474089274129
10,4,26,0,217.827601949988
10,4,27,0,215.474088423017
10,4,28,0,208.122433278293
10,4,29,0,200.47581105443
10,4,30,0,192.527042107631
10,5,5,0.785131768723257,2.81463179126763
10,5,6,0.798300482796684,6.18681220851869
10,5,7,0.81691290243899,11.2923730400695
10,5,8,0.808126696480008,18.0558433899926
10,5,9,0.819977888287853,26.3751572627195
10,5,10,0.802618513174823,36.1235179170209
10,5,11,0.790727420957867,47.1517183785097
10,5,12,0.804678274876264,59.2908729802337
10,5,13,0.783393084579468,72.3555068101714
10,5,14,0.747419180753851,86.1469430189944
10,5,15,0.703768130937924,100.456922219708
10,5,16,0.677420981912845,115.071383806492
10,5,17,0.645146120673306,129.774336020138
10,5,18,0.535960158917504,144.351740050056
10,5,19,0.441802502837228,158.595333416428
10,5,20,0.390315999979684,172.306319318541
10,5,21,0.423349577735415,185.298851534553
10,5,22,0,197.403248751969
10,5,23,0,208.468877806858
10,5,24,0,218.366652096871
10,5,25,0,226.991099267948
10,5,26,0,228.272603778107
10,5,27,0,225.686992704383
10,5,28,0,218.127850950258
10,5,29,0,210.516580049937
10,5,30,0,202.006189329002
10,6,6,0.819668716493917,11.1956529418926
10,6,7,0.828929678195192,16.9641848728155
10,6,8,0.835257325372994,24.3743296214181
10,6,9,0.835731648536918,33.3202788580729
10,6,10,0.806978315337995,43.6716959736948
10,6,11,0.805408730797797,55.2760757653784
10,6,12,0.805391930753504,67.9615118119304
10,6,13,0.771876652106721,81.5398179160243
10,6,14,0.743924742938243,95.8099431247118
10,6,15,0.704114078421932,110.561614185622
10,6,16,0.64787207325328,125.579134965026
10,6,17,0.615082637753566,140.645269431673
10,6,18,0.48252029973141,155.545133353807
10,6,19,0.472503011648388,170.070019893118
10,6,20,0.48378102228504,184.021085805142
10,6,21,0.16213140452438,197.21282793717
10,6,22,0,209.476284088878
10,6,23,0,220.661897976131
10,6,24,0,230.641994897113
10,6,25,0,239.312822600443
10,6,26,0,240.479020282481
10,6,27,0,237.515008422677
10,6,28,0,229.812258600057
10,6,29,0,222.193910867101
10,6,30,0,212.883152225601
10,7,7,0.835310111534453,24.9558452885902
10,7,8,0.843002628251793,32.9918692620606
10,7,9,0.844188638657003,42.5410675389267
10,7,10,0.81259838144403,53.4696579391025
10,7,11,0.811536929430934,65.621944744458
10,7,12,0.778271321738374,78.8231210046382
10,7,13,0.746433145436491,92.8824209570256
10,7,14,0.745543825419361,107.596561642599
10,7,15,0.650362989107766,122.753407213546
10,7,16,0.650100431205072,138.135785171446
10,7,17,0.487787472607222,153.525380931036
10,7,18,0.486349891738931,168.706635729598
10,7,19,0.482659362045783,183.470573021482
10,7,20,0.389186150597912,197.61848010655
10,7,21,0,210.965374805194
10,7,22,0,223.343191446606
10,7,23,0,234.603626188332
10,7,24,0,244.620588614853
10,7,25,0,253.292214528324
10,7,26,0,254.297827994028
10,7,27,0,250.800237049845
10,7,28,0,243.023416843926
10,7,29,0,235.23789176085
10,7,30,0,224.990755082818
10,8,8,0.819928166298769,43.7878288723693
10,8,9,0.815698813611585,53.9118333919492
10,8,10,0.814275410041002,65.3867718871487
10,8,11,0.782685040176531,78.0538768002577
10,8,12,0.7803746608388,91.7355712891651
10,8,13,0.750177255958132,106.238651554476
10,8,14,0.682277695323489,121.357753884056
10,8,15,0.653340192766412,136.87903956258
10,8,16,0.521422405768983,152.584026611665
10,8,17,0.488423061301932,168.253494561589
10,8,18,0.489011237870729,183.671387162636
10,8,19,0.453945953887438,198.628638147181
10,8,20,0.0322633430462172,212.926846846388
10,8,21,0,226.381733611646
10,8,22,0,238.826309524421
10,8,23,0,250.113700705174
10,8,24,0,260.119574532097
10,8,25,0,268.744123109807
10,8,26,0,269.541786303817
10,8,27,0,265.427806797805
10,8,28,0,257.570584985521
10,8,29,0,249.356780578931
10,8,30,0,238.223094731121
10,9,9,0.809226166429025,67.2709282988835
10,9,10,0.782856722422369,79.2567598330198
10,9,11,0.780201531597007,92.4011073823354
10,9,12,0.749113999432257,106.523764616379
10,9,13,0.714397647932168,121.429240342275
10,9,14,0.651421875225189,136.910249765209
10,9,15,0.58459930428799,152.751418709504
10,9,16,0.488746469284525,168.733129507071
10,9,17,0.488022659677477,184.635434575328
10,9,18,0.486704278092588,200.241962496291
10,9,19,0.0645619593766834,215.34374169539
10,9,20,0,229.742868595036
10,9,21,0,243.255950346304
10,9,22,0,255.717256854947
10,9,23,0,266.981522720005
10,9,24,0,276.926346772973
10,9,25,0,285.454144998007
10,9,26,0,285.994903823611
10,9,27,0,281.219931507088
10,9,28,0,273.235282792645
10,9,29,0,264.318113562049
10,9,30,0,252.502323009174
10,10,10,0.752033161764818,94.8805699315997
10,10,11,0.746966939102746,108.460484809809
10,10,12,0.714186948738423,122.980618409369
10,10,13,0.650153521349567,138.243351138728
10,10,14,0.58356687988047,154.039644404454
10,10,15,0.487896955536128,170.1527628161
10,10,16,0.488249621152954,186.362132837638
10,10,17,0.453373341667331,202.447263744014
10,10,18,0.0322762131597642,218.191655613985
10,10,19,0,233.386619461244
10,10,20,0,247.834936466025
10,10,21,0,261.354286579676
10,10,22,0,273.780381466376
10,10,23,0,284.96974272269
10,10,24,0,294.802073454244
10,10,25,0,303.182179443411
10,10,26,0,303.416023294709
10,10,27,0,297.934686351774
10,10,28,0,289.774931345845
10,10,29,0,279.859198668923
10,10,30,0,267.585992809672
10,11,11,0.711187019728037,126
10,11,12,0.648220953346476,140.870645364039
10,11,13,0.583540414929103,156.442209223028
10,11,14,0.486989841890104,172.504073219434
10,11,15,0.484985364182085,188.838320936022
10,11,16,0.323756452855539,205.223607897192
10,11,17,0,221.439088454869
10,11,18,0,237.268324225483
10,11,19,0,252.503099199618
10,11,20,0,266.947068589746
10,11,21,0,280.419171873448
10,11,22,0,292.756745259619
10,11,23,0,303.818274855487
10,11,24,0,313.485739018868
10,11,25,0,321.666496595814
10,11,26,0,321.542913845493
10,11,27,0,315.309627622945
10,11,28,0,306.915193537458
10,11,29,0,295.711563529399
10,11,30,0,283.212776039365
10,12,12,0.612941077111261,159.934061859669
10,12,13,0.485304275923148,175.763252065105
10,12,14,0.388248351629946,192.038403178147
10,12,15,0.0645452669580961,208.540602941353
10,12,16,0,225.047925006347
10,12,17,0,241.339360282199
10,12,18,0,257.198724335631
10,12,19,0,272.418466000393
10,12,20,0,286.803304380478
10,12,21,0,300.173624905242
10,12,22,0,312.368569942486
10,12,23,0,323.248765598956
10,12,24,0,332.698633611447
10,12,25,0,340.62824550749
10,12,26,0,340.096795565618
10,12,27,0,333.066331813658
10,12,28,0,324.178188330429
10,12,29,0,311.805164821533
10,12,30,0,299.107033504903
10,13,13,0,195.924724643008
10,13,14,0,212.358861737603
10,13,15,0,228.974040122712
10,13,16,0,245.547943779071
10,13,17,0,261.859593895067
10,13,18,0,277.693253742324
10,13,19,0,292.842229305369
10,13,20,0,307.112492985354
10,13,21,0,320.326061252207
10,13,22,0,332.324062044873
10,13,23,0,342.969433915069
10,13,24,0,352.149206249853
10,13,25,0,359.776318243006
10,13,26,0,358.787212477448
10,13,27,0,350.915275380655
10,13,28,0,341.185906238896
10,13,29,0,327.920899427879
10,13,30,0,314.983702346649
10,14,14,0,233.168016416223
10,14,15,0,249.839988933873
10,14,16,0,266.424038961681
10,14,17,0,282.699412891063
10,14,18,0,298.45101574866
10,14,19,0,313.47320237067
10,14,20,0,327.573386362177
10,14,21,0,340.575397947676
10,14,22,0,352.32252682098
10,14,23,0,362.680192369939
10,14,24,0,371.538191056453
10,14,25,0,378.812479124711
10,14,26,0,377.268831272072
10,14,27,0,368.560963816836
10,14,28,0,357.610729322517
10,14,29,0,343.767517909533
10,14,30,0,330.507652493444
10,15,15,0,270.831983583777
10,15,16,0,287.369367208051
10,15,17,0,303.551828605254
10,15,18,0,319.16510784832
10,15,19,0,334.00479866842
10,15,20,0,347.879941239464
10,15,21,0,360.616358848916
10,15,22,0,372.059674886285
10,15,23,0,382.077952918557
10,15,24,0,390.563910090973
10,15,25,0,397.436662540551
10,15,26,0,395.11729452544
10,15,27,0,385.707213304515
10,15,28,0,373.231862016996
10,15,29,0,359.054168085867
10,15,30,0,345.14759622539
10,16,16,0,308.075275356994
10,16,17,0,324.108652264921
10,16,18,0,339.528035584617
