"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"Bonn",1,2.81406062291435,2.24892035595106,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",2,3.6379127919911,2.8545744160178,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",3,3.48420411568409,2.5148787541713,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",4,2.66753715239155,2.12477597330367,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",5,3.99442191323693,3.07473815350389,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",6,3.92939955506118,3.61324627363737,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",7,4.80203348164627,3.7663085650723,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",8,6.80355917686318,4.92304338153504,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",9,4.48121779755284,3.89843759733037,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",10,4.21427474972191,3.25923270300334,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",11,3.49525272525028,3.28789521690768,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",12,3.07366284760845,2.53300200222469,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",1,1.4158573971079,1.08146874304783,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",2,2.61589343715239,2.14500667408231,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",3,2.39697830923248,1.6651723025584,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",4,1.55059844271413,1.24773726362625,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",5,2.12899933259177,1.74769621802002,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",6,1.89790600667408,1.92171078976641,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",7,2.72822703003337,2.10746985539488,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",8,3.84437530589544,2.75554338153504,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",9,3.54760812013348,2.40498921023359,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",10,2.41403281423804,1.82060689655172,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",11,2.38806885428254,2.23027586206897,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",12,1.53017575083426,1.33913103448276,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Bonn",1,3.7942638487208,3.3183042269188,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",2,4.46432892102336,3.99286796440489,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",3,4.18310734149055,3.6509723025584,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",4,3.42701457174639,3.09741145717464,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",5,4.82350255839822,3.83263815350389,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",6,5.72084149054505,4.7732849833148,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",7,6.52032380422692,5.51793437152391,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",8,8.52988820912125,7.0421659621802,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",9,7.00750812013348,5.79390533926585,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",10,5.8798553948832,4.87559721913237,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",11,4.4943914349277,4.45639521690767,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",12,3.74112413793103,3.56094716351502,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Bonn",1,1.03545917686318,0.922713348164627,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.400676640711902,0.711510901001112,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.192452502780867,0.131210789766407,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.377346051167963,0.335039710789766,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.805712013348163,0.633553058954393,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.47647497219133,1.37450411568409,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.97934204671857,1.87934927697442,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.60081412680756,1.29193704115684,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.96011968854283,1.34731401557286,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.400049054505006,0.721170300333704,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.797089988876529,0.778435150166852,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.925429922135706,0.717987986651835,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.08532046718576,1.05217463848721,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,-0.0461749721913236,0.305897997775306,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.0412525027808677,0.0675140155728586,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.233310567296996,0.245220355951056,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.958224916573968,0.344553058954394,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.68284593993326,1.43582024471635,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.75356462736374,1.67210411568409,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.56157219132369,1.40621768631813,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,2.16370033370412,1.87717853170189,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.426368409343715,0.646115461624027,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.773812569521692,0.747348053392659,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.15427185761958,0.799894438264739,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,0.920001112347052,0.845132703003337,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.457386318131257,0.730975417130144,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.325282981090101,-0.552437597330367,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.951394438264737,0.514701001112347,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.798550723025581,0.63978531701891,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.14607174638487,1.02987185761958,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.84971946607341,1.87260411568409,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.68759477196885,1.95283381535039,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.64296484983315,1.49651078976641,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.660529699666295,0.927476751946608,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.866015795328142,0.762412569521691,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.20813314794216,0.96683637374861,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.8548043381535,1.52218431590656,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.899866963292547,1.04466573971079,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.869862180200222,0.78187530589544,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.582239599555061,0.439117130144605,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.55797007786429,1.29062725250278,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,2.29281368186874,2.22282992213571,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,2.45809043381535,2.88092024471635,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,3.07101090100111,2.97825639599555,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,3.06895194660734,2.76975272525028,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,2.24448776418242,2.22727675194661,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,1.80359644048943,1.57153515016685,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.57304605116796,1.4605170189099,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.74711078976641,1.54207786429366,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.968070189098999,0.90670767519466,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.131015239154616,-0.238050500556173,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.0924008898776414,0.475152614015573,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.722237819799776,0.773194994438264,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.50075884315907,1.66546218020022,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.3392936596218,1.54796540600667,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,0.965117352614016,1.44294026696329,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.76602936596218,1.44540756395996,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,1.01778776418242,1.20536062291435,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.8895319243604,0.907257730812014,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.30360088987764,1.07001379310345,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,3.02114304783092,2.89338754171301,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,2.17820567296997,2.56077219132369,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.888023470522803,0.917452725250278,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,1.96407508342603,1.94978164627364,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,2.90863459399332,2.78640789766407,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,3.44323303670745,3.46726218020022,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,4.11277753058954,4.22968798665184,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,5.18070767519466,4.98414349276975,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,4.53806484983315,4.20055917686318,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,2.81052647385984,3.14497352614016,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,2.86942224694105,2.7159254727475,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,2.96972992213571,2.89787830923248,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.90412046718576,1.76379721913237,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,0.881541156840934,1.31946896551724,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.267617018909899,0.203549499443826,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.817387986651834,0.560149388209121,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.11500878754171,1.16081757508343,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,2.15305561735262,2.15830088987764,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,2.3779936596218,2.59625572858732,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,2.27818832035595,2.25232091212458,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,3.1380745272525,2.06054304783092,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,1.72095550611791,2.01473804226919,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,1.69874160177975,1.53329644048943,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,1.41222024471635,1.12588798665184,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,3.8801978865406,3.6022488320356,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,3.16825406006674,3.40313348164627,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,2.18974605116796,1.89465272525028,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,2.43313959955506,2.50444616240267,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,3.66681523915462,3.20697886540601,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,5.264229810901,4.95000088987764,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,6.5726936596218,6.38870411568409,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,6.66845928809789,6.27372413793103,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,5.77401323692992,5.63133014460512,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,3.6995361512792,4.41084449388209,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,3.89720289210234,4.03715450500556,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,3.91917185761958,3.78435895439377,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,-0.503602113459399,-0.970870522803114,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,-0.282265294771969,-0.135140711902113,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-1.17776362625139,-1.15652469410456,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.385229922135705,-0.15653125695217,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.765360400444937,0.264030478309232,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,0.866478197997779,0.6942170189099,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,0.824619466073415,0.648233147942157,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.00301735261401,0.611991879866519,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.64797775305896,0.248259176863181,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.830542602892102,0.191050945494995,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.218319021134594,-0.277355172413793,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,-0.21944104560623,-0.654308787541713,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,0.437349499443827,0.180003670745273,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,-0.567052391546162,-0.795027808676307,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.0544926585094547,-0.350856952169077,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,-0.281453948832036,-0.272924805339266,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.848892658509453,0.224875639599555,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.64716529477197,0.998329922135706,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.81048398220245,1.38367508342603,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.05610767519466,0.421588654060066,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.61540678531702,0.454804338153505,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.422629699666295,-0.242655506117909,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.592964182424916,0.113409343715239,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.182165406006674,-0.0597862068965517,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,-0.146979532814238,-0.589009232480534,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,-0.280274972191323,-0.347511679644049,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.49976040044494,-1.01268275862069,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.512991212458287,-0.121189321468298,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.23913136818687,0.527178865406007,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.80585239154616,1.15354605116796,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.11693236929922,0.90865895439377,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,1.39018832035595,0.579162847608455,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.88218097886541,0.678394660734149,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.00409421579532854,0.167299332591769,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.204180311457174,-0.0525261401557287,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.269578309232481,-0.0303700778642936,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,0.840610789766407,0.485290767519466,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,-0.0828104560622913,0.142207675194661,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.578231368186875,-0.542185984427141,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.891568631813126,0.288491323692992,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.50762169076752,0.874440155728587,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,2.68632658509455,2.27979443826474,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,2.13819688542825,2.00484927697442,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,2.03177864293659,1.5053467185762,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,3.3265745272525,2.33672369299221,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.961736151279199,1.00348320355951,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.976657730812013,0.416848053392659,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.613262180200222,0.300558954393771,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,-0.138385984427141,-0.354086651835373,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,-0.770391101223582,-0.657421357063404,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.835257174638487,-1.01509243604004,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.263842825361511,-0.339024805339266,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,0.4738829810901,0.0257691879866515,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,0.847997552836485,0.535204115684094,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.82420656284761,1.49899443826474,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,0.61855283648498,0.399088654060067,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,1.62795839822024,0.547114015572859,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.551355506117908,0.423496106785318,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,-0.203855172413793,-0.0772164627363736,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.199400889877642,-0.117373303670745,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,2.30477208008899,1.87510689655172,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,1.06437341490545,1.21265928809789,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,0.614600889877641,0.397981757508343,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,2.02644605116796,1.37173648498331,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,2.64926040044494,1.86367563959956,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,3.30998142380423,2.83073959955506,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,3.68986785317019,3.39910088987764,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,3.13035606229143,2.63594349276974,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,3.37790033370412,2.35582369299221,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,2.51623937708565,2.39512191323693,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,1.61962869855395,1.29617063403782,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,2.15935572858732,1.775210567297,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,0.157372080088988,-0.224531813125695,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",2,-0.121449165739711,-0.0305181312569522,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",3,-0.027924916573971,-0.434702113459399,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",4,0.400336373748608,0.00833003337041127,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",5,1.95722491657397,0.918453058954394,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",6,1.96703948832036,1.47236863181313,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",7,1.99277430478309,1.634310567297,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",8,0.55612703003337,0.592804783092326,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",9,2.03290678531702,1.04035917686318,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",10,0.875429699666295,0.62176062291435,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",11,0.758022246941046,0.633377085650723,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",12,0.452210567296996,0.215668631813126,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Bonn",1,2.5938978865406,2.43347786429366,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",2,1.74245406006674,1.82973993325918,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",3,1.20889443826474,0.821514015572859,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",4,1.87426218020022,1.56595583982202,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",5,3.66813459399333,2.68786918798665,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",6,5.2216169076752,4.65121379310345,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",7,4.22871946607341,4.18003314794216,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",8,4.8026979977753,4.11312413793103,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",9,5.53011323692992,4.45953659621802,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",10,2.94301357063404,3.30347675194661,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",11,2.78166740823137,2.49817063403782,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",12,2.53027830923248,2.21592669632925,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Bonn",1,1.42614961067853,1.31505706340378,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",2,3.5186829810901,3.99249721913237,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",3,1.20135706340378,1.39595806451613,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",4,1.38502302558398,1.06583081201335,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",5,1.34921902113459,1.40358565072303,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",6,0.662560956618467,0.949275639599556,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",7,1.21460912124583,1.47037797552836,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",8,2.06394149054505,2.02773325917686,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",9,1.14177775305896,1.38775572858732,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",10,2.70876329254727,1.81480611790879,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Bonn",11,1.34295005561735,0.963762068965517,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
