"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,579.106922305271,159
"2001/2002",2002,46,46,100,131.977698411711,293
"2002/2003",2003,46,46,100,215.228673233811,260
"2003/2004",2004,46,46,100,270.023411631642,217
"2004/2005",2005,46,46,100,89.6703188658394,366
"2005/2006",2006,46,46,100,191.414253943978,277
"2006/2007",2007,46,46,100,297.965990573408,351
"2007/2008",2008,46,46,100,887.737063681248,203
"2008/2009",2009,46,46,100,488.577989317593,348
"2009/2010",2010,46,46,100,414.368981235792,143
"2010/2011",2011,46,46,100,941.425960117587,113
"2011/2012",2012,46,46,100,18.682359333965,545
"2012/2013",2013,46,46,100,1465.08095370604,190
"2013/2014",2014,46,46,100,332.634847485679,378
"2014/2015",2015,46,46,100,54.277353695099,502
"2015/2016",2016,46,46,100,72.4707543692348,292
"2016/2017",2017,46,46,100,415.350068988468,161
"2017/2018",2018,46,46,100,220.110517733381,275
"2018/2019",2019,46,46,100,1463.16779270794,359
"2019/2020",2020,46,46,100,1064.65233990361,121
"2020/2021",2021,46,46,100,1039.36599772234,282
"2021/2022",2022,46,46,100,676.615204329137,25
"2022/2023",2023,46,46,100,106.576058777893,152
"2023/2024",2024,46,46,100,486.717873767426,422
"2024/2025",2025,46,46,100,73.6467371848412,135
"2025/2026",2026,46,46,100,696.683915363217,229
"2026/2027",2027,46,46,100,834.820165992976,219
"2027/2028",2028,46,46,100,1106.12399881016,148
"2028/2029",2029,46,46,100,253.414075627486,185
"2029/2030",2030,46,46,100,574.489149646077,194
"2030/2031",2031,46,46,100,1219.88602678422,97
"2031/2032",2032,46,46,100,1202.96980122162,23
"2032/2033",2033,46,46,100,463.396376474586,157
"2033/2034",2034,46,46,100,241.133595120016,241
"2034/2035",2035,46,46,100,45.5458566180605,404
"2035/2036",2036,46,46,100,800.484666307166,93
"2036/2037",2037,46,46,100,354.952192924917,141
"2037/2038",2038,46,46,100,683.72286561376,375
"2038/2039",2039,46,46,100,764.341772102693,202
"2039/2040",2040,46,46,100,2622.10251171479,0
"2040/2041",2041,46,46,100,625.800703629793,367
"2041/2042",2042,46,46,100,233.660555974289,244
"2042/2043",2043,46,46,100,92.9567939206026,212
"2043/2044",2044,46,46,100,1038.82271092117,59
"2044/2045",2045,46,46,100,269.138976841583,256
"2045/2046",2046,46,46,100,738.438833322085,26
"2046/2047",2047,46,46,100,475.171041018679,106
"2047/2048",2048,46,46,100,422.414937875001,409
"2048/2049",2049,46,46,100,78.5075331733096,217
"2049/2050",2050,46,46,100,174.635910137033,364
"2050/2051",2051,46,46,100,2273.89575652668,0
"2051/2052",2052,46,46,100,765.67615630012,136
"2052/2053",2053,46,46,100,1319.39108957612,20
"2053/2054",2054,46,46,100,1190.23266135686,0
"2054/2055",2055,46,46,100,1823.50913001754,42
"2055/2056",2056,46,46,100,1254.27065843408,317
"2056/2057",2057,46,46,100,397.762621818401,263
"2057/2058",2058,46,46,100,209.974898643501,451
"2058/2059",2059,46,46,100,152.398348296469,270
"2059/2060",2060,46,46,100,500.307222864532,27
"2060/2061",2061,46,46,100,1312.59288977389,159
"2061/2062",2062,46,46,100,931.349531601823,78
"2062/2063",2063,46,46,100,54.5462044947781,340
"2063/2064",2064,46,46,100,302.092593985901,272
"2064/2065",2065,46,46,100,77.3733379929326,252
"2065/2066",2066,46,46,100,584.679707808245,159
"2066/2067",2067,46,46,100,634.704024220991,130
"2067/2068",2068,46,46,100,884.519174329704,234
"2068/2069",2069,46,46,100,421.032507717551,310
"2069/2070",2070,46,46,100,392.964988660184,347
"2070/2071",2071,46,46,100,608.843733518966,223
"2071/2072",2072,46,46,100,454.591270476638,228
"2072/2073",2073,46,46,100,227.634097820672,363
"2073/2074",2074,46,46,100,949.137759021891,190
"2074/2075",2075,46,46,100,584.259199470398,225
"2075/2076",2076,46,46,100,169.763498159475,324
"2076/2077",2077,46,46,100,57.630246603745,106
"2077/2078",2078,46,46,100,204.802165996283,200
"2078/2079",2079,46,46,100,529.527517402777,320
"2079/2080",2080,46,46,100,597.534294773242,307
"2080/2081",2081,46,46,100,237.736445717048,345
"2081/2082",2082,46,46,100,104.654406482703,601
"2082/2083",2083,46,46,100,1303.71563693415,323
"2083/2084",2084,46,46,100,863.552835795213,95
"2084/2085",2085,46,46,100,513.264831897337,142
"2085/2086",2086,46,46,100,471.628177339095,165
"2086/2087",2087,46,46,100,1002.15622792847,481
"2087/2088",2088,46,46,100,1318.83268864884,20
"2088/2089",2089,46,46,100,367.714105898049,333
"2089/2090",2090,46,46,100,369.561708787805,50
"2090/2091",2091,46,46,100,669.898609016789,124
"2091/2092",2092,46,46,100,724.677145582158,164
"2092/2093",2093,46,46,100,171.926718900213,175
"2093/2094",2094,46,46,100,400.49240086053,249
"2094/2095",2095,46,46,100,68.8026411415776,429
"2095/2096",2096,46,46,100,1405.19805402867,247
"2096/2097",2097,46,46,100,717.830561881885,198
"2097/2098",2098,46,46,100,723.13962766109,50
"2098/2099",2099,46,46,100,219.189631430781,188
"2099/2100",2100,46,46,100,362.350092658657,565
