"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,337.764045314232,176
"2001/2002",2002,46,46,100,53.6432198089133,412
"2002/2003",2003,46,46,100,96.7394332684617,329
"2003/2004",2004,46,46,100,150.359234195221,235
"2004/2005",2005,46,46,100,42.3517953492374,397
"2005/2006",2006,46,46,100,139.600315472573,343
"2006/2007",2007,46,46,100,161.346396936679,432
"2007/2008",2008,46,46,100,620.239600335692,287
"2008/2009",2009,46,46,100,256.825593508758,429
"2009/2010",2010,46,46,100,245.762826290033,186
"2010/2011",2011,46,46,100,617.382954428489,179
"2011/2012",2012,46,46,100,5.27073911421758,652
"2012/2013",2013,46,46,100,1115.04057103588,222
"2013/2014",2014,46,46,100,219.972462808117,513
"2014/2015",2015,46,46,100,22.6457296800945,522
"2015/2016",2016,46,46,100,38.3437461473513,434
"2016/2017",2017,46,46,100,231.269650300877,239
"2017/2018",2018,46,46,100,105.09265869674,318
"2018/2019",2019,46,46,100,1045.63020066591,435
"2019/2020",2020,46,46,100,716.861185018744,214
"2020/2021",2021,46,46,100,890.902880434398,413
"2021/2022",2022,46,46,100,467.481229342229,43
"2022/2023",2023,46,46,100,53.2343159736774,285
"2023/2024",2024,46,46,100,308.531264813137,461
"2024/2025",2025,46,46,100,27.7369858284947,195
"2025/2026",2026,46,46,100,469.660265419123,283
"2026/2027",2027,46,46,100,533.067346268464,244
"2027/2028",2028,46,46,100,788.953852934676,193
"2028/2029",2029,46,46,100,117.088177219892,237
"2029/2030",2030,46,46,100,395.003485880152,278
"2030/2031",2031,46,46,100,821.829691339866,147
"2031/2032",2032,46,46,100,774.989302869275,46
"2032/2033",2033,46,46,100,257.372426215181,171
"2033/2034",2034,46,46,100,128.875363710133,306
"2034/2035",2035,46,46,100,26.3164829786692,460
"2035/2036",2036,46,46,100,480.385882355244,125
"2036/2037",2037,46,46,100,222.007677496324,225
"2037/2038",2038,46,46,100,400.88395254343,455
"2038/2039",2039,46,46,100,464.617782921239,272
"2039/2040",2040,46,46,100,2080.64254842457,6
"2040/2041",2041,46,46,100,454.355615395703,459
"2041/2042",2042,46,46,100,167.019047442154,351
"2042/2043",2043,46,46,100,56.3328384096676,303
"2043/2044",2044,46,46,100,742.979474060674,98
"2044/2045",2045,46,46,100,165.571764127119,374
"2045/2046",2046,46,46,100,426.740077247086,71
"2046/2047",2047,46,46,100,295.974130518385,180
"2047/2048",2048,46,46,100,237.463231533999,423
"2048/2049",2049,46,46,100,26.3243842311495,261
"2049/2050",2050,46,46,100,61.4844641177042,448
"2050/2051",2051,46,46,100,1719.16636200581,68
"2051/2052",2052,46,46,100,503.206331798458,263
"2052/2053",2053,46,46,100,878.213440015475,40
"2053/2054",2054,46,46,100,810.847776057926,66
"2054/2055",2055,46,46,100,1257.8306711374,95
"2055/2056",2056,46,46,100,846.751115470281,369
"2056/2057",2057,46,46,100,218.264733760385,326
"2057/2058",2058,46,46,100,114.583313389507,528
"2058/2059",2059,46,46,100,83.0752430588473,444
"2059/2060",2060,46,46,100,268.902797883842,72
"2060/2061",2061,46,46,100,894.710209730256,172
"2061/2062",2062,46,46,100,613.655456638662,128
"2062/2063",2063,46,46,100,17.5206072902074,478
"2063/2064",2064,46,46,100,152.91474602744,304
"2064/2065",2065,46,46,100,34.2075878831674,394
"2065/2066",2066,46,46,100,386.1833578152,234
"2066/2067",2067,46,46,100,383.48888285493,208
"2067/2068",2068,46,46,100,547.897151013021,271
"2068/2069",2069,46,46,100,190.617356965668,359
"2069/2070",2070,46,46,100,226.69154881651,381
"2070/2071",2071,46,46,100,385.494767512486,273
"2071/2072",2072,46,46,100,252.556536212156,264
"2072/2073",2073,46,46,100,98.9465567544103,384
"2073/2074",2074,46,46,100,694.106441005832,244
"2074/2075",2075,46,46,100,398.051620767219,282
"2075/2076",2076,46,46,100,96.5649885943858,364
"2076/2077",2077,46,46,100,20.4573883726844,155
"2077/2078",2078,46,46,100,97.8511384003214,309
"2078/2079",2079,46,46,100,302.041357008158,419
"2079/2080",2080,46,46,100,382.85420579015,388
"2080/2081",2081,46,46,100,81.7970750122913,377
"2081/2082",2082,46,46,100,50.3398174984613,679
"2082/2083",2083,46,46,100,967.795902557438,454
"2083/2084",2084,46,46,100,501.886610523157,117
"2084/2085",2085,46,46,100,285.176616179408,190
"2085/2086",2086,46,46,100,296.064650497457,281
"2086/2087",2087,46,46,100,719.044027999218,487
"2087/2088",2088,46,46,100,937.686884499679,95
"2088/2089",2089,46,46,100,192.952887223102,502
"2089/2090",2090,46,46,100,194.003700712638,130
"2090/2091",2091,46,46,100,350.04334321979,210
"2091/2092",2092,46,46,100,437.390596091107,188
"2092/2093",2093,46,46,100,83.9252717208583,286
"2093/2094",2094,46,46,100,223.403191143414,330
"2094/2095",2095,46,46,100,32.829701089533,548
"2095/2096",2096,46,46,100,1040.12222506356,310
"2096/2097",2097,46,46,100,431.721331788111,268
"2097/2098",2098,46,46,100,414.354193085746,98
"2098/2099",2099,46,46,100,98.3754282050068,300
"2099/2100",2100,46,46,100,208.868822595279,612
