"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,337.659877450415,248
"2001/2002",2002,46,46,100,57.1182301088229,490
"2002/2003",2003,46,46,100,95.4842763507586,361
"2003/2004",2004,46,46,100,170.855447796072,288
"2004/2005",2005,46,46,100,36.5688802147779,409
"2005/2006",2006,46,46,100,100.388655800383,356
"2006/2007",2007,46,46,100,129.082740013295,467
"2007/2008",2008,46,46,100,546.448723993053,288
"2008/2009",2009,46,46,100,287.559528901853,566
"2009/2010",2010,46,46,100,241.15668268421,206
"2010/2011",2011,46,46,100,620.918983780866,177
"2011/2012",2012,46,46,100,2.10077205514972,664
"2012/2013",2013,46,46,100,1028.14063583929,231
"2013/2014",2014,46,46,100,241.182146188337,513
"2014/2015",2015,46,46,100,19.5399790465744,583
"2015/2016",2016,46,46,100,18.4828313391336,451
"2016/2017",2017,46,46,100,215.949583685506,265
"2017/2018",2018,46,46,100,110.586714387056,383
"2018/2019",2019,46,46,100,1062.72064188558,436
"2019/2020",2020,46,46,100,642.604798461034,221
"2020/2021",2021,46,46,100,689.109019300813,408
"2021/2022",2022,46,46,100,373.868568431426,91
"2022/2023",2023,46,46,100,45.3048687809205,372
"2023/2024",2024,46,46,100,288.944811730806,504
"2024/2025",2025,46,46,100,21.1808466471412,275
"2025/2026",2026,46,46,100,397.722910481985,303
"2026/2027",2027,46,46,100,561.842203542314,284
"2027/2028",2028,46,46,100,693.251637326815,225
"2028/2029",2029,46,46,100,142.902375124337,311
"2029/2030",2030,46,46,100,366.341633195669,337
"2030/2031",2031,46,46,100,726.086472988129,162
"2031/2032",2032,46,46,100,770.426084031293,53
"2032/2033",2033,46,46,100,243.104517300584,195
"2033/2034",2034,46,46,100,112.92270577501,341
"2034/2035",2035,46,46,100,9.52198531036265,577
"2035/2036",2036,46,46,100,450.865962454729,186
"2036/2037",2037,46,46,100,192.577330746513,253
"2037/2038",2038,46,46,100,398.781574982771,472
"2038/2039",2039,46,46,100,474.79555330961,307
"2039/2040",2040,46,46,100,2016.33845820549,9
"2040/2041",2041,46,46,100,421.496267894108,462
"2041/2042",2042,46,46,100,111.615400179086,363
"2042/2043",2043,46,46,100,23.3973412153719,317
"2043/2044",2044,46,46,100,596.133678686892,105
"2044/2045",2045,46,46,100,120.894530167338,374
"2045/2046",2046,46,46,100,352.816956722178,94
"2046/2047",2047,46,46,100,266.304784084059,211
"2047/2048",2048,46,46,100,262.091645849578,512
"2048/2049",2049,46,46,100,23.379877571424,337
"2049/2050",2050,46,46,100,76.4070165196317,466
"2050/2051",2051,46,46,100,1604.71017979353,107
"2051/2052",2052,46,46,100,456.596727685625,316
"2052/2053",2053,46,46,100,778.249820099329,43
"2053/2054",2054,46,46,100,758.871956907562,104
"2054/2055",2055,46,46,100,1206.77800004499,87
"2055/2056",2056,46,46,100,881.465366874472,424
"2056/2057",2057,46,46,100,208.566967766092,320
"2057/2058",2058,46,46,100,106.187463761948,551
"2058/2059",2059,46,46,100,53.9541113123996,448
"2059/2060",2060,46,46,100,260.023531290819,79
"2060/2061",2061,46,46,100,917.240521492029,234
"2061/2062",2062,46,46,100,617.226495021663,193
"2062/2063",2063,46,46,100,9.86486156622414,521
"2063/2064",2064,46,46,100,135.61802234262,369
"2064/2065",2065,46,46,100,24.5232524789753,420
"2065/2066",2066,46,46,100,276.710586356348,244
"2066/2067",2067,46,46,100,321.196994728292,253
"2067/2068",2068,46,46,100,557.170629481727,285
"2068/2069",2069,46,46,100,210.424269189301,365
"2069/2070",2070,46,46,100,239.550081913767,397
"2070/2071",2071,46,46,100,337.610143042868,318
"2071/2072",2072,46,46,100,254.145307236875,266
"2072/2073",2073,46,46,100,109.566863717278,427
"2073/2074",2074,46,46,100,548.668664492026,227
"2074/2075",2075,46,46,100,328.929869549873,318
"2075/2076",2076,46,46,100,59.2918486290728,375
"2076/2077",2077,46,46,100,18.8088702378445,218
"2077/2078",2078,46,46,100,114.422206828021,368
"2078/2079",2079,46,46,100,333.447217660199,425
"2079/2080",2080,46,46,100,372.545947510458,384
"2080/2081",2081,46,46,100,84.5898781794822,383
"2081/2082",2082,46,46,100,36.3096714630374,692
"2082/2083",2083,46,46,100,1006.34577653965,485
"2083/2084",2084,46,46,100,483.735312695557,146
"2084/2085",2085,46,46,100,259.115243753593,208
"2085/2086",2086,46,46,100,239.052051349834,303
"2086/2087",2087,46,46,100,714.96509166545,509
"2087/2088",2088,46,46,100,816.827032236382,118
"2088/2089",2089,46,46,100,223.603151911753,557
"2089/2090",2090,46,46,100,193.398446869047,173
"2090/2091",2091,46,46,100,356.98020110256,255
"2091/2092",2092,46,46,100,422.073391162965,216
"2092/2093",2093,46,46,100,77.3682194175781,325
"2093/2094",2094,46,46,100,233.39723983634,401
"2094/2095",2095,46,46,100,17.0100348393898,597
"2095/2096",2096,46,46,100,951.746083632228,362
"2096/2097",2097,46,46,100,431.116155882017,331
"2097/2098",2098,46,46,100,441.392370967602,123
"2098/2099",2099,46,46,100,124.228187577741,378
"2099/2100",2100,46,46,100,240.801262588473,627
