"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,750.927017844596,160
"2001/2002",2002,46,46,100,95.0106581588543,346
"2002/2003",2003,46,46,100,194.616165845472,213
"2003/2004",2004,46,46,100,124.23808983999,220
"2004/2005",2005,46,46,100,75.7797026888329,288
"2005/2006",2006,46,46,100,229.553169287867,315
"2006/2007",2007,46,46,100,427.215175132502,413
"2007/2008",2008,46,46,100,791.415484322057,249
"2008/2009",2009,46,46,100,473.350931661593,350
"2009/2010",2010,46,46,100,298.854965829163,130
"2010/2011",2011,46,46,100,689.104734723456,92
"2011/2012",2012,46,46,100,51.3470207632308,644
"2012/2013",2013,46,46,100,1259.54584039647,165
"2013/2014",2014,46,46,100,155.174691760421,406
"2014/2015",2015,46,46,100,55.0170504258131,473
"2015/2016",2016,46,46,100,101.470133515766,317
"2016/2017",2017,46,46,100,350.808122277558,120
"2017/2018",2018,46,46,100,97.5049761342307,270
"2018/2019",2019,46,46,100,894.263435078574,336
"2019/2020",2020,46,46,100,777.454260845036,83
"2020/2021",2021,46,46,100,1209.52491885124,393
"2021/2022",2022,46,46,100,673.560740136134,37
"2022/2023",2023,46,46,100,160.406496093201,219
"2023/2024",2024,46,46,100,418.063317314474,446
"2024/2025",2025,46,46,100,120.018815550975,168
"2025/2026",2026,46,46,100,654.826975240772,234
"2026/2027",2027,46,46,100,525.981688160653,181
"2027/2028",2028,46,46,100,946.881850505291,131
"2028/2029",2029,46,46,100,138.276219428823,189
"2029/2030",2030,46,46,100,458.400748789863,148
"2030/2031",2031,46,46,100,1068.54087498684,55
"2031/2032",2032,46,46,100,834.094666604025,18
"2032/2033",2033,46,46,100,338.964296744598,129
"2033/2034",2034,46,46,100,223.84472925849,252
"2034/2035",2035,46,46,100,83.9793260210863,435
"2035/2036",2036,46,46,100,592.112652335505,97
"2036/2037",2037,46,46,100,261.007718963316,98
"2037/2038",2038,46,46,100,648.559459862008,355
"2038/2039",2039,46,46,100,431.057133606722,152
"2039/2040",2040,46,46,100,2152.77963713596,0
"2040/2041",2041,46,46,100,492.790790066094,383
"2041/2042",2042,46,46,100,353.968601107554,327
"2042/2043",2043,46,46,100,149.988988454425,255
"2043/2044",2044,46,46,100,1155.27358354545,92
"2044/2045",2045,46,46,100,295.555490613944,254
"2045/2046",2046,46,46,100,772.301524931332,52
"2046/2047",2047,46,46,100,385.803937129298,110
"2047/2048",2048,46,46,100,175.323947325043,370
"2048/2049",2049,46,46,100,108.209097401443,223
"2049/2050",2050,46,46,100,172.787909714345,361
"2050/2051",2051,46,46,100,1817.14875839553,0
"2051/2052",2052,46,46,100,525.2958696266,74
"2052/2053",2053,46,46,100,1200.41426549642,21
"2053/2054",2054,46,46,100,940.08486003516,0
"2054/2055",2055,46,46,100,1550.04227856707,22
"2055/2056",2056,46,46,100,690.090203815867,288
"2056/2057",2057,46,46,100,260.549510524928,283
"2057/2058",2058,46,46,100,137.536489411141,472
"2058/2059",2059,46,46,100,177.139990971162,221
"2059/2060",2060,46,46,100,325.298366900097,43
"2060/2061",2061,46,46,100,832.081985247118,164
"2061/2062",2062,46,46,100,705.546848519065,56
"2062/2063",2063,46,46,100,102.66218118809,419
"2063/2064",2064,46,46,100,426.339746375481,338
"2064/2065",2065,46,46,100,97.5825460455671,282
"2065/2066",2066,46,46,100,811.039576670097,272
"2066/2067",2067,46,46,100,474.060668382968,118
"2067/2068",2068,46,46,100,649.300388871517,233
"2068/2069",2069,46,46,100,370.690760573518,283
"2069/2070",2070,46,46,100,217.049764424301,328
"2070/2071",2071,46,46,100,687.376723908819,239
"2071/2072",2072,46,46,100,369.300286850892,237
"2072/2073",2073,46,46,100,106.109152580349,375
"2073/2074",2074,46,46,100,1019.02993786719,254
"2074/2075",2075,46,46,100,496.493729196605,179
"2075/2076",2076,46,46,100,248.07217335375,397
"2076/2077",2077,46,46,100,67.1317948596843,174
"2077/2078",2078,46,46,100,120.621238753258,186
"2078/2079",2079,46,46,100,244.710652711743,287
"2079/2080",2080,46,46,100,565.594269446592,372
"2080/2081",2081,46,46,100,313.473192694422,337
"2081/2082",2082,46,46,100,195.510725384665,620
"2082/2083",2083,46,46,100,782.704605183855,254
"2083/2084",2084,46,46,100,726.919537117326,70
"2084/2085",2085,46,46,100,496.729569579504,152
"2085/2086",2086,46,46,100,570.722255045199,277
"2086/2087",2087,46,46,100,861.319729457522,484
"2087/2088",2088,46,46,100,1227.61450446685,4
"2088/2089",2089,46,46,100,132.166623159952,268
"2089/2090",2090,46,46,100,298.714378947479,25
"2090/2091",2091,46,46,100,509.637227593339,108
"2091/2092",2092,46,46,100,596.386649689055,158
"2092/2093",2093,46,46,100,140.418362578319,180
"2093/2094",2094,46,46,100,219.448033812892,215
"2094/2095",2095,46,46,100,143.382964797842,465
"2095/2096",2096,46,46,100,1151.30660438517,220
"2096/2097",2097,46,46,100,385.789836200769,145
"2097/2098",2098,46,46,100,455.973643885867,24
"2098/2099",2099,46,46,100,99.3794912844023,155
"2099/2100",2100,46,46,100,159.942875677429,554
