"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,882.305524849498,127
"2001/2002",2002,46,46,100,153.254106526251,346
"2002/2003",2003,46,46,100,246.892950993675,170
"2003/2004",2004,46,46,100,152.423103108566,208
"2004/2005",2005,46,46,100,119.793858874367,238
"2005/2006",2006,46,46,100,313.024996095537,284
"2006/2007",2007,46,46,100,551.018238975528,403
"2007/2008",2008,46,46,100,959.519655166132,262
"2008/2009",2009,46,46,100,518.343221809475,311
"2009/2010",2010,46,46,100,379.677854052126,80
"2010/2011",2011,46,46,100,790.414178535142,86
"2011/2012",2012,46,46,100,89.9762432028292,588
"2012/2013",2013,46,46,100,1377.55902370558,168
"2013/2014",2014,46,46,100,157.464618557846,332
"2014/2015",2015,46,46,100,93.5533770404872,428
"2015/2016",2016,46,46,100,180.818358568933,310
"2016/2017",2017,46,46,100,447.271429057851,108
"2017/2018",2018,46,46,100,118.3819951146,222
"2018/2019",2019,46,46,100,875.199934698889,278
"2019/2020",2020,46,46,100,917.290799269955,70
"2020/2021",2021,46,46,100,1485.16035846038,356
"2021/2022",2022,46,46,100,873.498219541638,51
"2022/2023",2023,46,46,100,227.005757429673,225
"2023/2024",2024,46,46,100,465.73579475774,366
"2024/2025",2025,46,46,100,182.802690349577,169
"2025/2026",2026,46,46,100,839.500420021635,229
"2026/2027",2027,46,46,100,542.627380599457,124
"2027/2028",2028,46,46,100,1115.12281227404,118
"2028/2029",2029,46,46,100,170.878474119832,161
"2029/2030",2030,46,46,100,554.977954463451,110
"2030/2031",2031,46,46,100,1281.94242712217,18
"2031/2032",2032,46,46,100,946.052810158886,0
"2032/2033",2033,46,46,100,446.823134287479,121
"2033/2034",2034,46,46,100,293.732814951756,185
"2034/2035",2035,46,46,100,152.176092910988,381
"2035/2036",2036,46,46,100,676.902416053374,88
"2036/2037",2037,46,46,100,322.269484075674,98
"2037/2038",2038,46,46,100,722.959813102178,294
"2038/2039",2039,46,46,100,452.101398691491,139
"2039/2040",2040,46,46,100,2322.54271491143,0
"2040/2041",2041,46,46,100,542.266586498648,375
"2041/2042",2042,46,46,100,517.468650588416,315
"2042/2043",2043,46,46,100,252.279444879925,263
"2043/2044",2044,46,46,100,1420.86628525562,88
"2044/2045",2045,46,46,100,405.076766217768,234
"2045/2046",2046,46,46,100,1006.07779579569,39
"2046/2047",2047,46,46,100,505.434698854544,106
"2047/2048",2048,46,46,100,171.946018432238,325
"2048/2049",2049,46,46,100,154.974358272797,189
"2049/2050",2050,46,46,100,207.892897150887,321
"2050/2051",2051,46,46,100,1967.75124107767,0
"2051/2052",2052,46,46,100,591.567019307637,76
"2052/2053",2053,46,46,100,1453.90443006621,14
"2053/2054",2054,46,46,100,1086.32247166472,0
"2054/2055",2055,46,46,100,1746.42668633832,0
"2055/2056",2056,46,46,100,661.328602978785,271
"2056/2057",2057,46,46,100,348.817716540128,260
"2057/2058",2058,46,46,100,170.518449994619,414
"2058/2059",2059,46,46,100,279.319933815772,233
"2059/2060",2060,46,46,100,427.755885385122,32
"2060/2061",2061,46,46,100,845.22938476823,152
"2061/2062",2062,46,46,100,782.286539723224,33
"2062/2063",2063,46,46,100,194.587750305771,394
"2063/2064",2064,46,46,100,552.005670055369,324
"2064/2065",2065,46,46,100,160.989141391212,253
"2065/2066",2066,46,46,100,1072.1060511769,292
"2066/2067",2067,46,46,100,603.40298535378,112
"2067/2068",2068,46,46,100,720.670611529757,202
"2068/2069",2069,46,46,100,443.506171451852,278
"2069/2070",2070,46,46,100,247.553030562878,303
"2070/2071",2071,46,46,100,843.722668838687,217
"2071/2072",2072,46,46,100,452.278169253026,238
"2072/2073",2073,46,46,100,113.822072744981,375
"2073/2074",2074,46,46,100,1237.43554465097,218
"2074/2075",2075,46,46,100,606.970327200514,176
"2075/2076",2076,46,46,100,369.542278134439,349
"2076/2077",2077,46,46,100,134.982039320137,191
"2077/2078",2078,46,46,100,132.447887379822,159
"2078/2079",2079,46,46,100,237.063993067277,245
"2079/2080",2080,46,46,100,692.530584963853,361
"2080/2081",2081,46,46,100,421.129029646021,334
"2081/2082",2082,46,46,100,279.454476949992,574
"2082/2083",2083,46,46,100,739.945986232138,223
"2083/2084",2084,46,46,100,860.16801510987,65
"2084/2085",2085,46,46,100,618.439163387404,142
"2085/2086",2086,46,46,100,736.703394402866,278
"2086/2087",2087,46,46,100,961.554118666274,480
"2087/2088",2088,46,46,100,1457.28166160011,4
"2088/2089",2089,46,46,100,119.095685901644,209
"2089/2090",2090,46,46,100,378.699974414369,21
"2090/2091",2091,46,46,100,605.534276170074,79
"2091/2092",2092,46,46,100,688.109761681932,132
"2092/2093",2093,46,46,100,211.139016931993,176
"2093/2094",2094,46,46,100,274.740203990019,198
"2094/2095",2095,46,46,100,221.605757935147,462
"2095/2096",2096,46,46,100,1294.58979310031,216
"2096/2097",2097,46,46,100,395.338416732557,119
"2097/2098",2098,46,46,100,497.836847211118,21
"2098/2099",2099,46,46,100,104.701267269731,128
"2099/2100",2100,46,46,100,145.617207451665,516
