"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,828.982123908389,150
"2001/2002",2002,46,46,100,121.510231947022,353
"2002/2003",2003,46,46,100,219.751360305814,205
"2003/2004",2004,46,46,100,137.185553722016,223
"2004/2005",2005,46,46,100,92.2141335759898,258
"2005/2006",2006,46,46,100,267.512171214437,297
"2006/2007",2007,46,46,100,495.511798168049,411
"2007/2008",2008,46,46,100,847.188910647375,262
"2008/2009",2009,46,46,100,503.329448289485,333
"2009/2010",2010,46,46,100,329.082485952549,92
"2010/2011",2011,46,46,100,730.721263039744,93
"2011/2012",2012,46,46,100,70.6838623734147,621
"2012/2013",2013,46,46,100,1283.61842002317,169
"2013/2014",2014,46,46,100,153.569476338715,389
"2014/2015",2015,46,46,100,71.7183891879249,440
"2015/2016",2016,46,46,100,134.933977209374,321
"2016/2017",2017,46,46,100,393.693470182494,112
"2017/2018",2018,46,46,100,100.110037005245,249
"2018/2019",2019,46,46,100,856.808447191186,330
"2019/2020",2020,46,46,100,814.994322719562,75
"2020/2021",2021,46,46,100,1331.54608211826,374
"2021/2022",2022,46,46,100,759.92488407292,48
"2022/2023",2023,46,46,100,195.026115728848,232
"2023/2024",2024,46,46,100,432.838387250609,414
"2024/2025",2025,46,46,100,151.088296227652,175
"2025/2026",2026,46,46,100,736.22759978511,233
"2026/2027",2027,46,46,100,510.287657901397,149
"2027/2028",2028,46,46,100,1007.19499884982,126
"2028/2029",2029,46,46,100,153.16342086556,181
"2029/2030",2030,46,46,100,494.494971596447,141
"2030/2031",2031,46,46,100,1152.28246908401,25
"2031/2032",2032,46,46,100,865.65039947466,3
"2032/2033",2033,46,46,100,376.154373060912,121
"2033/2034",2034,46,46,100,251.076924194829,195
"2034/2035",2035,46,46,100,114.168248029906,409
"2035/2036",2036,46,46,100,612.112267115721,90
"2036/2037",2037,46,46,100,276.721203679699,100
"2037/2038",2038,46,46,100,687.936577014814,328
"2038/2039",2039,46,46,100,419.570640442384,146
"2039/2040",2040,46,46,100,2208.00781483483,0
"2040/2041",2041,46,46,100,499.266307405051,383
"2041/2042",2042,46,46,100,430.526771221106,322
"2042/2043",2043,46,46,100,194.767727562052,266
"2043/2044",2044,46,46,100,1277.92362481556,88
"2044/2045",2045,46,46,100,339.025481111428,239
"2045/2046",2046,46,46,100,880.336532349058,54
"2046/2047",2047,46,46,100,427.774925831443,115
"2047/2048",2048,46,46,100,163.225812852586,361
"2048/2049",2049,46,46,100,133.491390192154,221
"2049/2050",2050,46,46,100,189.278826870053,336
"2050/2051",2051,46,46,100,1848.17531829851,0
"2051/2052",2052,46,46,100,527.077611571294,69
"2052/2053",2053,46,46,100,1312.53124662396,21
"2053/2054",2054,46,46,100,993.0989370069,0
"2054/2055",2055,46,46,100,1631.06053086295,17
"2055/2056",2056,46,46,100,648.068466971657,276
"2056/2057",2057,46,46,100,293.015110403183,282
"2057/2058",2058,46,46,100,145.596256902645,465
"2058/2059",2059,46,46,100,220.334473644936,239
"2059/2060",2060,46,46,100,361.201231466664,32
"2060/2061",2061,46,46,100,817.139677494735,163
"2061/2062",2062,46,46,100,733.761220090091,49
"2062/2063",2063,46,46,100,145.063416529156,414
"2063/2064",2064,46,46,100,494.511891686765,331
"2064/2065",2065,46,46,100,126.516966026044,275
"2065/2066",2066,46,46,100,937.392018772429,300
"2066/2067",2067,46,46,100,513.226865235425,116
"2067/2068",2068,46,46,100,671.390002662054,229
"2068/2069",2069,46,46,100,411.097864279523,285
"2069/2070",2070,46,46,100,220.718870376382,319
"2070/2071",2071,46,46,100,767.157875247503,224
"2071/2072",2072,46,46,100,406.338560259435,251
"2072/2073",2073,46,46,100,103.190147345245,388
"2073/2074",2074,46,46,100,1112.01585160871,229
"2074/2075",2075,46,46,100,530.363834465999,180
"2075/2076",2076,46,46,100,306.616543406155,376
"2076/2077",2077,46,46,100,94.7627951658214,196
"2077/2078",2078,46,46,100,125.258390757517,169
"2078/2079",2079,46,46,100,221.01516800464,277
"2079/2080",2080,46,46,100,630.796907039592,369
"2080/2081",2081,46,46,100,370.513755901484,338
"2081/2082",2082,46,46,100,241.159436890041,607
"2082/2083",2083,46,46,100,741.312645564263,242
"2083/2084",2084,46,46,100,777.945010138501,70
"2084/2085",2085,46,46,100,551.640451403451,151
"2085/2086",2086,46,46,100,648.170144243923,285
"2086/2087",2087,46,46,100,914.324054365454,482
"2087/2088",2088,46,46,100,1311.93045445828,4
"2088/2089",2089,46,46,100,120.936736645701,245
"2089/2090",2090,46,46,100,333.575021157449,23
"2090/2091",2091,46,46,100,554.473279749625,98
"2091/2092",2092,46,46,100,627.828122345149,138
"2092/2093",2093,46,46,100,170.543048697815,183
"2093/2094",2094,46,46,100,236.870953932812,205
"2094/2095",2095,46,46,100,184.936411070754,464
"2095/2096",2096,46,46,100,1179.06555788254,217
"2096/2097",2097,46,46,100,366.237739086209,127
"2097/2098",2098,46,46,100,466.493579949485,22
"2098/2099",2099,46,46,100,99.1064989160514,138
"2099/2100",2100,46,46,100,147.602100527671,553
