"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,1306.66528928277,166
"2001/2002",2002,46,46,100,274.232860390501,370
"2002/2003",2003,46,46,100,420.344530846642,186
"2003/2004",2004,46,46,100,233.98733226574,182
"2004/2005",2005,46,46,100,198.534387562224,236
"2005/2006",2006,46,46,100,445.681805924007,277
"2006/2007",2007,46,46,100,876.839027072914,405
"2007/2008",2008,46,46,100,1072.57933974051,220
"2008/2009",2009,46,46,100,761.117579741745,307
"2009/2010",2010,46,46,100,496.186382397413,96
"2010/2011",2011,46,46,100,916.288663278312,53
"2011/2012",2012,46,46,100,178.838500310158,511
"2012/2013",2013,46,46,100,1471.88904628526,156
"2013/2014",2014,46,46,100,128.332264441589,290
"2014/2015",2015,46,46,100,147.670676483162,411
"2015/2016",2016,46,46,100,299.690445088956,316
"2016/2017",2017,46,46,100,629.130478160936,125
"2017/2018",2018,46,46,100,149.21523168913,194
"2018/2019",2019,46,46,100,695.218935032448,247
"2019/2020",2020,46,46,100,919.335225876508,4
"2020/2021",2021,46,46,100,1719.78003148522,367
"2021/2022",2022,46,46,100,1122.17252033802,74
"2022/2023",2023,46,46,100,418.006266085169,289
"2023/2024",2024,46,46,100,588.923089304473,358
"2024/2025",2025,46,46,100,369.540802038653,202
"2025/2026",2026,46,46,100,1008.80338064459,200
"2026/2027",2027,46,46,100,560.025636489852,108
"2027/2028",2028,46,46,100,1215.45981243637,93
"2028/2029",2029,46,46,100,294.300817461975,167
"2029/2030",2030,46,46,100,664.47228095468,121
"2030/2031",2031,46,46,100,1492.94172340722,3
"2031/2032",2032,46,46,100,1025.29389476296,0
"2032/2033",2033,46,46,100,552.795352718589,78
"2033/2034",2034,46,46,100,453.015978030831,223
"2034/2035",2035,46,46,100,243.724092466146,292
"2035/2036",2036,46,46,100,788.413151174085,85
"2036/2037",2037,46,46,100,366.668314070295,72
"2037/2038",2038,46,46,100,978.501341892726,333
"2038/2039",2039,46,46,100,421.537537439988,79
"2039/2040",2040,46,46,100,2352.50712643156,3
"2040/2041",2041,46,46,100,586.644444911246,361
"2041/2042",2042,46,46,100,753.801190151367,291
"2042/2043",2043,46,46,100,395.745099277701,235
"2043/2044",2044,46,46,100,1784.88262253453,120
"2044/2045",2045,46,46,100,526.237216552254,171
"2045/2046",2046,46,46,100,1382.76435206685,50
"2046/2047",2047,46,46,100,612.56798617309,105
"2047/2048",2048,46,46,100,117.816544105648,236
"2048/2049",2049,46,46,100,308.207312932645,225
"2049/2050",2050,46,46,100,332.453165764047,287
"2050/2051",2051,46,46,100,2008.76070362009,0
"2051/2052",2052,46,46,100,544.423917794309,119
"2052/2053",2053,46,46,100,1794.2675834159,18
"2053/2054",2054,46,46,100,1241.18893570703,25
"2054/2055",2055,46,46,100,1973.42055379221,0
"2055/2056",2056,46,46,100,452.095610666263,234
"2056/2057",2057,46,46,100,419.208044243627,219
"2057/2058",2058,46,46,100,193.43526833551,415
"2058/2059",2059,46,46,100,389.208806401526,265
"2059/2060",2060,46,46,100,570.322192238003,19
"2060/2061",2061,46,46,100,867.160923264746,145
"2061/2062",2062,46,46,100,923.582917744294,0
"2062/2063",2063,46,46,100,343.129078177968,422
"2063/2064",2064,46,46,100,871.912926308636,350
"2064/2065",2065,46,46,100,297.6308072143,254
"2065/2066",2066,46,46,100,1497.95321453671,323
"2066/2067",2067,46,46,100,651.848991075356,105
"2067/2068",2068,46,46,100,839.387493775052,174
"2068/2069",2069,46,46,100,727.424739271577,297
"2069/2070",2070,46,46,100,260.552429646137,165
"2070/2071",2071,46,46,100,1156.17199879891,170
"2071/2072",2072,46,46,100,637.169324995542,203
"2072/2073",2073,46,46,100,162.83244013798,267
"2073/2074",2074,46,46,100,1522.86315008247,204
"2074/2075",2075,46,46,100,647.467927651596,122
"2075/2076",2076,46,46,100,569.731371444475,354
"2076/2077",2077,46,46,100,255.064864961372,228
"2077/2078",2078,46,46,100,187.225140391558,153
"2078/2079",2079,46,46,100,160.12376085273,136
"2079/2080",2080,46,46,100,986.138280756422,361
"2080/2081",2081,46,46,100,769.758856516099,343
"2081/2082",2082,46,46,100,481.121621893079,585
"2082/2083",2083,46,46,100,548.985354023287,212
"2083/2084",2084,46,46,100,1129.96098939155,77
"2084/2085",2085,46,46,100,877.049605527078,155
"2085/2086",2086,46,46,100,1069.96145222185,301
"2086/2087",2087,46,46,100,1152.52431069035,481
"2087/2088",2088,46,46,100,1688.77571468882,21
"2088/2089",2089,46,46,100,103.857294597314,166
"2089/2090",2090,46,46,100,550.893675033003,24
"2090/2091",2091,46,46,100,825.471515213838,58
"2091/2092",2092,46,46,100,855.941876468947,115
"2092/2093",2093,46,46,100,328.819980525295,106
"2093/2094",2094,46,46,100,288.302634712425,157
"2094/2095",2095,46,46,100,429.210851920536,473
"2095/2096",2096,46,46,100,1275.34283646476,157
"2096/2097",2097,46,46,100,339.413951552473,70
"2097/2098",2098,46,46,100,590.453967980691,11
"2098/2099",2099,46,46,100,145.789614407928,131
"2099/2100",2100,46,46,100,128.332327632117,405
