"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,783.249575049102,261
"2001/2002",2002,46,46,100,78.8073334777941,436
"2002/2003",2003,46,46,100,179.271064369989,261
"2003/2004",2004,46,46,100,74.1696202766516,297
"2004/2005",2005,46,46,100,56.5389677376124,363
"2005/2006",2006,46,46,100,216.197528632178,426
"2006/2007",2007,46,46,100,445.383163134462,445
"2007/2008",2008,46,46,100,604.766527302856,266
"2008/2009",2009,46,46,100,443.376441980612,392
"2009/2010",2010,46,46,100,219.882539018887,181
"2010/2011",2011,46,46,100,506.147389496218,122
"2011/2012",2012,46,46,100,57.4797953896523,692
"2012/2013",2013,46,46,100,970.606233417111,191
"2013/2014",2014,46,46,100,67.5527124162763,432
"2014/2015",2015,46,46,100,52.3502626135414,499
"2015/2016",2016,46,46,100,88.6068908400812,386
"2016/2017",2017,46,46,100,303.149725982516,154
"2017/2018",2018,46,46,100,45.6458530918935,309
"2018/2019",2019,46,46,100,523.490638663316,346
"2019/2020",2020,46,46,100,532.955678360842,86
"2020/2021",2021,46,46,100,1143.8092945274,432
"2021/2022",2022,46,46,100,582.895097596185,78
"2022/2023",2023,46,46,100,167.911440131058,354
"2023/2024",2024,46,46,100,323.357549285291,442
"2024/2025",2025,46,46,100,124.524153352009,275
"2025/2026",2026,46,46,100,559.133492821857,255
"2026/2027",2027,46,46,100,311.76196459731,175
"2027/2028",2028,46,46,100,766.665358721584,135
"2028/2029",2029,46,46,100,105.666405849282,212
"2029/2030",2030,46,46,100,337.291879518642,206
"2030/2031",2031,46,46,100,863.632994500244,66
"2031/2032",2032,46,46,100,543.039479727355,18
"2032/2033",2033,46,46,100,238.856293191915,130
"2033/2034",2034,46,46,100,172.932294763945,307
"2034/2035",2035,46,46,100,80.5820128741761,557
"2035/2036",2036,46,46,100,413.084892126644,98
"2036/2037",2037,46,46,100,167.864116409793,143
"2037/2038",2038,46,46,100,585.795059152384,439
"2038/2039",2039,46,46,100,240.076840216076,165
"2039/2040",2040,46,46,100,1662.39054828549,22
"2040/2041",2041,46,46,100,354.14116606013,442
"2041/2042",2042,46,46,100,353.10097173808,363
"2042/2043",2043,46,46,100,140.231958214295,350
"2043/2044",2044,46,46,100,1082.90257623317,162
"2044/2045",2045,46,46,100,246.118086803472,270
"2045/2046",2046,46,46,100,688.680605775255,86
"2046/2047",2047,46,46,100,277.731162628887,177
"2047/2048",2048,46,46,100,62.9942192301096,409
"2048/2049",2049,46,46,100,114.840722234367,339
"2049/2050",2050,46,46,100,159.36901087602,410
"2050/2051",2051,46,46,100,1363.16957923614,0
"2051/2052",2052,46,46,100,306.581791803823,142
"2052/2053",2053,46,46,100,1004.86774699458,33
"2053/2054",2054,46,46,100,687.084602207251,48
"2054/2055",2055,46,46,100,1251.82136732683,24
"2055/2056",2056,46,46,100,338.503086045064,284
"2056/2057",2057,46,46,100,180.968201040218,311
"2057/2058",2058,46,46,100,87.1319559218973,529
"2058/2059",2059,46,46,100,157.947073009578,335
"2059/2060",2060,46,46,100,220.605840626493,35
"2060/2061",2061,46,46,100,501.490801773602,182
"2061/2062",2062,46,46,100,533.596631874767,93
"2062/2063",2063,46,46,100,105.710297019687,472
"2063/2064",2064,46,46,100,444.465371849699,428
"2064/2065",2065,46,46,100,99.0548992394179,377
"2065/2066",2066,46,46,100,794.131499179319,329
"2066/2067",2067,46,46,100,324.662315939742,143
"2067/2068",2068,46,46,100,471.094554438838,261
"2068/2069",2069,46,46,100,338.543605261395,350
"2069/2070",2070,46,46,100,123.805234021886,359
"2070/2071",2071,46,46,100,671.987157751224,251
"2071/2072",2072,46,46,100,294.589450651052,296
"2072/2073",2073,46,46,100,50.9639457366138,413
"2073/2074",2074,46,46,100,907.311057142506,281
"2074/2075",2075,46,46,100,371.827009345317,241
"2075/2076",2076,46,46,100,257.113926295133,411
"2076/2077",2077,46,46,100,57.5069234082766,297
"2077/2078",2078,46,46,100,92.7156737704063,235
"2078/2079",2079,46,46,100,83.0967625410995,287
"2079/2080",2080,46,46,100,496.852230528515,392
"2080/2081",2081,46,46,100,316.434585575422,364
"2081/2082",2082,46,46,100,214.815609921556,669
"2082/2083",2083,46,46,100,453.881858085573,290
"2083/2084",2084,46,46,100,588.983162716846,113
"2084/2085",2085,46,46,100,437.009972718486,188
"2085/2086",2086,46,46,100,527.442113556666,348
"2086/2087",2087,46,46,100,708.031728418835,487
"2087/2088",2088,46,46,100,1024.07439292135,27
"2088/2089",2089,46,46,100,45.6740357661038,302
"2089/2090",2090,46,46,100,246.625608420465,34
"2090/2091",2091,46,46,100,407.802404550341,143
"2091/2092",2092,46,46,100,468.651163502684,170
"2092/2093",2093,46,46,100,119.297290273942,197
"2093/2094",2094,46,46,100,130.222344491223,246
"2094/2095",2095,46,46,100,158.735203595541,581
"2095/2096",2096,46,46,100,837.792349107593,242
"2096/2097",2097,46,46,100,201.79028606636,136
"2097/2098",2098,46,46,100,288.307059021434,26
"2098/2099",2099,46,46,100,60.9968629267241,208
"2099/2100",2100,46,46,100,78.5008181977028,583
