"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,327.725931422628,204
"2001/2002",2002,46,46,100,142.784630567514,409
"2002/2003",2003,46,46,100,176.056623700613,336
"2003/2004",2004,46,46,100,328.053633522624,256
"2004/2005",2005,46,46,100,81.4404814090194,387
"2005/2006",2006,46,46,100,140.154841945136,329
"2006/2007",2007,46,46,100,154.96584254894,386
"2007/2008",2008,46,46,100,777.913944252599,240
"2008/2009",2009,46,46,100,370.065316852793,510
"2009/2010",2010,46,46,100,416.578587635398,187
"2010/2011",2011,46,46,100,926.387248780797,170
"2011/2012",2012,46,46,100,1.54579217381252,539
"2012/2013",2013,46,46,100,1356.74131504228,222
"2013/2014",2014,46,46,100,393.692776168449,457
"2014/2015",2015,46,46,100,55.2754080553132,544
"2015/2016",2016,46,46,100,41.9231551308767,368
"2016/2017",2017,46,46,100,373.074883117763,239
"2017/2018",2018,46,46,100,242.966486783713,357
"2018/2019",2019,46,46,100,1557.82690980402,452
"2019/2020",2020,46,46,100,1034.77707977011,232
"2020/2021",2021,46,46,100,812.668192205892,300
"2021/2022",2022,46,46,100,565.68454903466,62
"2022/2023",2023,46,46,100,54.6568999460142,254
"2023/2024",2024,46,46,100,410.089643109444,439
"2024/2025",2025,46,46,100,31.0952047576138,155
"2025/2026",2026,46,46,100,601.575935513742,273
"2026/2027",2027,46,46,100,867.885914801358,269
"2027/2028",2028,46,46,100,1007.61041915414,226
"2028/2029",2029,46,46,100,282.868254416564,263
"2029/2030",2030,46,46,100,550.58915552788,311
"2030/2031",2031,46,46,100,1076.10223202169,163
"2031/2032",2032,46,46,100,1190.58424993386,69
"2032/2033",2033,46,46,100,437.416973999265,209
"2033/2034",2034,46,46,100,191.391332357132,311
"2034/2035",2035,46,46,100,19.0908049154968,484
"2035/2036",2036,46,46,100,733.408754518954,160
"2036/2037",2037,46,46,100,333.344275934942,225
"2037/2038",2038,46,46,100,535.467346484656,458
"2038/2039",2039,46,46,100,808.47264129066,306
"2039/2040",2040,46,46,100,2569.57911624172,21
"2040/2041",2041,46,46,100,594.388890521019,430
"2041/2042",2042,46,46,100,129.208261524094,273
"2042/2043",2043,46,46,100,46.6214802168543,247
"2043/2044",2044,46,46,100,766.005243430729,81
"2044/2045",2045,46,46,100,186.010639973276,320
"2045/2046",2046,46,46,100,542.445851765689,65
"2046/2047",2047,46,46,100,438.266033948166,188
"2047/2048",2048,46,46,100,486.075463304471,440
"2048/2049",2049,46,46,100,47.5924963555299,253
"2049/2050",2050,46,46,100,110.122063882125,399
"2050/2051",2051,46,46,100,2198.07347929745,109
"2051/2052",2052,46,46,100,735.701687694003,314
"2052/2053",2053,46,46,100,1133.09176175861,40
"2053/2054",2054,46,46,100,1120.20073878107,106
"2054/2055",2055,46,46,100,1633.82892318605,98
"2055/2056",2056,46,46,100,1353.86019710038,422
"2056/2057",2057,46,46,100,400.571665073978,312
"2057/2058",2058,46,46,100,197.744961778808,495
"2058/2059",2059,46,46,100,114.670599289588,415
"2059/2060",2060,46,46,100,498.903368046274,79
"2060/2061",2061,46,46,100,1374.32279532758,192
"2061/2062",2062,46,46,100,903.657678657502,165
"2062/2063",2063,46,46,100,31.2970460545621,403
"2063/2064",2064,46,46,100,148.264532408386,336
"2064/2065",2065,46,46,100,56.8493514371221,354
"2065/2066",2066,46,46,100,309.863629806438,172
"2066/2067",2067,46,46,100,581.827758767409,244
"2067/2068",2068,46,46,100,839.65386194177,267
"2068/2069",2069,46,46,100,350.653509055963,341
"2069/2070",2070,46,46,100,422.139946083014,388
"2070/2071",2071,46,46,100,429.871212890022,247
"2071/2072",2072,46,46,100,410.295809647534,243
"2072/2073",2073,46,46,100,238.212704080797,388
"2073/2074",2074,46,46,100,724.022068302438,187
"2074/2075",2075,46,46,100,522.468727165251,299
"2075/2076",2076,46,46,100,93.9491331881145,330
"2076/2077",2077,46,46,100,43.4419379470055,147
"2077/2078",2078,46,46,100,211.422982470365,362
"2078/2079",2079,46,46,100,574.390949602472,413
"2079/2080",2080,46,46,100,510.465978784487,321
"2080/2081",2081,46,46,100,117.763921686332,372
"2081/2082",2082,46,46,100,32.7598529707175,661
"2082/2083",2083,46,46,100,1428.01479335083,476
"2083/2084",2084,46,46,100,752.78829626448,143
"2084/2085",2085,46,46,100,396.263678532792,187
"2085/2086",2086,46,46,100,302.711696626851,179
"2086/2087",2087,46,46,100,934.256199937896,492
"2087/2088",2088,46,46,100,1132.67277627799,126
"2088/2089",2089,46,46,100,435.601916192099,576
"2089/2090",2090,46,46,100,333.178816702915,186
"2090/2091",2091,46,46,100,604.425871874322,242
"2091/2092",2092,46,46,100,636.799299384002,192
"2092/2093",2093,46,46,100,165.814301451668,299
"2093/2094",2094,46,46,100,432.546864652191,373
"2094/2095",2095,46,46,100,17.895037880051,513
"2095/2096",2096,46,46,100,1325.83912889333,339
"2096/2097",2097,46,46,100,757.796600334579,334
"2097/2098",2098,46,46,100,716.066940295743,137
"2098/2099",2099,46,46,100,247.246761577902,355
"2099/2100",2100,46,46,100,423.083887921413,613
