"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,879.473260276493,156
"2001/2002",2002,46,46,100,128.885573696545,356
"2002/2003",2003,46,46,100,236.429555146393,205
"2003/2004",2004,46,46,100,132.868478953011,205
"2004/2005",2005,46,46,100,98.1040139078414,246
"2005/2006",2006,46,46,100,276.308071577907,311
"2006/2007",2007,46,46,100,531.71883685264,408
"2007/2008",2008,46,46,100,860.715703586786,262
"2008/2009",2009,46,46,100,532.331323543633,326
"2009/2010",2010,46,46,100,333.34018512311,88
"2010/2011",2011,46,46,100,725.615649153107,90
"2011/2012",2012,46,46,100,77.3409445139223,617
"2012/2013",2013,46,46,100,1304.75214388905,168
"2013/2014",2014,46,46,100,137.737438567754,381
"2014/2015",2015,46,46,100,75.3815646066942,434
"2015/2016",2016,46,46,100,142.2484014601,307
"2016/2017",2017,46,46,100,406.970940863175,116
"2017/2018",2018,46,46,100,100.106728472012,229
"2018/2019",2019,46,46,100,825.924178493879,327
"2019/2020",2020,46,46,100,808.422820113694,71
"2020/2021",2021,46,46,100,1350.3493509624,380
"2021/2022",2022,46,46,100,776.692863768818,48
"2022/2023",2023,46,46,100,211.786377168508,241
"2023/2024",2024,46,46,100,451.129998878474,393
"2024/2025",2025,46,46,100,167.508968912312,187
"2025/2026",2026,46,46,100,741.053918901569,233
"2026/2027",2027,46,46,100,515.551990571883,134
"2027/2028",2028,46,46,100,1011.34844221019,120
"2028/2029",2029,46,46,100,158.376760883359,187
"2029/2030",2030,46,46,100,497.496974421141,135
"2030/2031",2031,46,46,100,1168.27812631334,12
"2031/2032",2032,46,46,100,861.235066413908,0
"2032/2033",2033,46,46,100,381.346777583691,118
"2033/2034",2034,46,46,100,268.148669615126,180
"2034/2035",2035,46,46,100,120.122358038338,408
"2035/2036",2036,46,46,100,627.860782812655,88
"2036/2037",2037,46,46,100,280.883773186477,94
"2037/2038",2038,46,46,100,719.372926698197,324
"2038/2039",2039,46,46,100,416.214886777045,143
"2039/2040",2040,46,46,100,2187.98099884289,0
"2040/2041",2041,46,46,100,506.71631409874,382
"2041/2042",2042,46,46,100,448.777710725451,314
"2042/2043",2043,46,46,100,203.867739531386,259
"2043/2044",2044,46,46,100,1313.29655169933,95
"2044/2045",2045,46,46,100,351.293785490765,213
"2045/2046",2046,46,46,100,915.602097176918,56
"2046/2047",2047,46,46,100,433.093069739116,107
"2047/2048",2048,46,46,100,151.239721208607,351
"2048/2049",2049,46,46,100,146.273093803728,216
"2049/2050",2050,46,46,100,205.386007292371,330
"2050/2051",2051,46,46,100,1852.4354484448,0
"2051/2052",2052,46,46,100,526.680353955773,84
"2052/2053",2053,46,46,100,1336.28061102889,20
"2053/2054",2054,46,46,100,998.213682575413,0
"2054/2055",2055,46,46,100,1643.03012219374,15
"2055/2056",2056,46,46,100,615.783614880056,273
"2056/2057",2057,46,46,100,290.690419261897,280
"2057/2058",2058,46,46,100,146.236469676398,465
"2058/2059",2059,46,46,100,228.43962091938,239
"2059/2060",2060,46,46,100,367.25866904846,27
"2060/2061",2061,46,46,100,810.544233159599,160
"2061/2062",2062,46,46,100,741.447236669308,47
"2062/2063",2063,46,46,100,155.088413858466,409
"2063/2064",2064,46,46,100,528.467549174849,357
"2064/2065",2065,46,46,100,135.124646311568,270
"2065/2066",2066,46,46,100,980.338970406068,307
"2066/2067",2067,46,46,100,514.865008880268,113
"2067/2068",2068,46,46,100,678.838431295299,229
"2068/2069",2069,46,46,100,438.030703014694,282
"2069/2070",2070,46,46,100,217.087180582399,305
"2070/2071",2071,46,46,100,797.626994823106,218
"2071/2072",2072,46,46,100,420.358680153731,256
"2072/2073",2073,46,46,100,109.006014652172,390
"2073/2074",2074,46,46,100,1144.47154368149,224
"2074/2075",2075,46,46,100,535.464652571711,172
"2075/2076",2076,46,46,100,321.688189163251,356
"2076/2077",2077,46,46,100,100.868227980216,204
"2077/2078",2078,46,46,100,127.556469839154,160
"2078/2079",2079,46,46,100,212.32381408615,271
"2079/2080",2080,46,46,100,649.776561863284,364
"2080/2081",2081,46,46,100,408.692818752374,336
"2081/2082",2082,46,46,100,260.006563607603,605
"2082/2083",2083,46,46,100,706.336770940659,228
"2083/2084",2084,46,46,100,808.340931036335,70
"2084/2085",2085,46,46,100,578.311176547955,152
"2085/2086",2086,46,46,100,683.879939600185,286
"2086/2087",2087,46,46,100,917.581924223778,483
"2087/2088",2088,46,46,100,1338.57890831272,3
"2088/2089",2089,46,46,100,111.205439491547,238
"2089/2090",2090,46,46,100,346.643597138202,22
"2090/2091",2091,46,46,100,569.558106387325,93
"2091/2092",2092,46,46,100,648.10381843464,135
"2092/2093",2093,46,46,100,177.0938733613,178
"2093/2094",2094,46,46,100,228.095303655602,185
"2094/2095",2095,46,46,100,202.120690906362,467
"2095/2096",2096,46,46,100,1185.79455352493,216
"2096/2097",2097,46,46,100,362.002853593382,122
"2097/2098",2098,46,46,100,468.508257174806,22
"2098/2099",2099,46,46,100,99.8270885532838,137
"2099/2100",2100,46,46,100,141.213443061511,553
