"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,679.836586761193,139
"2001/2002",2002,46,46,100,154.780337206321,283
"2002/2003",2003,46,46,100,243.919916414794,211
"2003/2004",2004,46,46,100,273.123293939447,200
"2004/2005",2005,46,46,100,102.773165536739,296
"2005/2006",2006,46,46,100,231.661092288021,261
"2006/2007",2007,46,46,100,379.709640621353,317
"2007/2008",2008,46,46,100,976.684739471049,195
"2008/2009",2009,46,46,100,542.309173403948,326
"2009/2010",2010,46,46,100,447.243191340211,109
"2010/2011",2011,46,46,100,998.773428667046,97
"2011/2012",2012,46,46,100,33.8495096578554,518
"2012/2013",2013,46,46,100,1547.63071052358,177
"2013/2014",2014,46,46,100,330.453573582199,361
"2014/2015",2015,46,46,100,65.7344570008863,464
"2015/2016",2016,46,46,100,103.433378003538,267
"2016/2017",2017,46,46,100,461.91595692077,123
"2017/2018",2018,46,46,100,224.485489084298,266
"2018/2019",2019,46,46,100,1465.78638035123,340
"2019/2020",2020,46,46,100,1140.25048193522,99
"2020/2021",2021,46,46,100,1191.49176951818,275
"2021/2022",2022,46,46,100,781.854185530916,25
"2022/2023",2023,46,46,100,139.549574039236,143
"2023/2024",2024,46,46,100,525.14733000641,407
"2024/2025",2025,46,46,100,103.609963112744,125
"2025/2026",2026,46,46,100,791.144899828709,220
"2026/2027",2027,46,46,100,850.591465995531,200
"2027/2028",2028,46,46,100,1203.8404285424,143
"2028/2029",2029,46,46,100,264.433643817378,169
"2029/2030",2030,46,46,100,619.738472468336,141
"2030/2031",2031,46,46,100,1343.63883495389,73
"2031/2032",2032,46,46,100,1271.88612112595,18
"2032/2033",2033,46,46,100,512.517729474639,143
"2033/2034",2034,46,46,100,278.609187187336,231
"2034/2035",2035,46,46,100,70.8833774677478,387
"2035/2036",2036,46,46,100,857.630820948398,88
"2036/2037",2037,46,46,100,382.705003007664,120
"2037/2038",2038,46,46,100,751.271791983687,338
"2038/2039",2039,46,46,100,777.842882393859,170
"2039/2040",2040,46,46,100,2731.78916026116,0
"2040/2041",2041,46,46,100,659.952679702896,356
"2041/2042",2042,46,46,100,308.905458304449,234
"2042/2043",2043,46,46,100,135.500807930832,208
"2043/2044",2044,46,46,100,1203.55372260779,48
"2044/2045",2045,46,46,100,325.594892380992,201
"2045/2046",2046,46,46,100,874.796727157081,22
"2046/2047",2047,46,46,100,534.782138372539,86
"2047/2048",2048,46,46,100,419.426404589671,383
"2048/2049",2049,46,46,100,102.17172798072,190
"2049/2050",2050,46,46,100,205.344569658511,339
"2050/2051",2051,46,46,100,2377.42416025943,0
"2051/2052",2052,46,46,100,806.858946952154,101
"2052/2053",2053,46,46,100,1468.26774389646,18
"2053/2054",2054,46,46,100,1282.01122393005,0
"2054/2055",2055,46,46,100,1961.73232069775,34
"2055/2056",2056,46,46,100,1250.96716512938,311
"2056/2057",2057,46,46,100,434.888488100958,260
"2057/2058",2058,46,46,100,226.617524651461,409
"2058/2059",2059,46,46,100,196.541470476892,222
"2059/2060",2060,46,46,100,540.588285636972,25
"2060/2061",2061,46,46,100,1329.19383373787,152
"2061/2062",2062,46,46,100,976.235373357777,51
"2062/2063",2063,46,46,100,86.0557994833216,310
"2063/2064",2064,46,46,100,380.767471596017,257
"2064/2065",2065,46,46,100,100.458814057987,235
"2065/2066",2066,46,46,100,734.775164696504,162
"2066/2067",2067,46,46,100,704.421626804513,121
"2067/2068",2068,46,46,100,932.189154613763,208
"2068/2069",2069,46,46,100,473.732994317892,277
"2069/2070",2070,46,46,100,403.9271752981,322
"2070/2071",2071,46,46,100,706.047450564452,211
"2071/2072",2072,46,46,100,504.42194664944,214
"2072/2073",2073,46,46,100,236.100289696711,359
"2073/2074",2074,46,46,100,1087.40885336057,190
"2074/2075",2075,46,46,100,647.975391848129,189
"2075/2076",2076,46,46,100,224.467214415083,320
"2076/2077",2077,46,46,100,78.8744981505442,106
"2077/2078",2078,46,46,100,214.099101111991,168
"2078/2079",2079,46,46,100,530.238639591029,291
"2079/2080",2080,46,46,100,670.22534427885,292
"2080/2081",2081,46,46,100,301.776133144507,328
"2081/2082",2082,46,46,100,147.728727657348,571
"2082/2083",2083,46,46,100,1285.84874164499,276
"2083/2084",2084,46,46,100,950.577187134651,87
"2084/2085",2085,46,46,100,583.758966837544,110
"2085/2086",2086,46,46,100,570.122752244584,141
"2086/2087",2087,46,46,100,1069.86894832854,479
"2087/2088",2088,46,46,100,1456.40976724774,4
"2088/2089",2089,46,46,100,361.715159996646,285
"2089/2090",2090,46,46,100,414.785222930601,26
"2090/2091",2091,46,46,100,730.259928199928,75
"2091/2092",2092,46,46,100,784.733689855551,156
"2092/2093",2093,46,46,100,197.786434511188,153
"2093/2094",2094,46,46,100,421.695838618558,209
"2094/2095",2095,46,46,100,105.026711924933,403
"2095/2096",2096,46,46,100,1491.11415574397,231
"2096/2097",2097,46,46,100,725.292282084469,180
"2097/2098",2098,46,46,100,755.855497103184,43
"2098/2099",2099,46,46,100,222.633515993832,141
"2099/2100",2100,46,46,100,357.056019205134,532
