"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,520.69881145243,202
"2001/2002",2002,46,46,100,34.0618544968693,416
"2002/2003",2003,46,46,100,103.348728183154,297
"2003/2004",2004,46,46,100,54.1511973674078,310
"2004/2005",2005,46,46,100,37.0050490876456,380
"2005/2006",2006,46,46,100,169.468284320565,419
"2006/2007",2007,46,46,100,267.1519564065,463
"2007/2008",2008,46,46,100,533.585709201627,293
"2008/2009",2009,46,46,100,281.263731930165,385
"2009/2010",2010,46,46,100,176.158397597734,198
"2010/2011",2011,46,46,100,427.787729013351,149
"2011/2012",2012,46,46,100,22.8864736015785,691
"2012/2013",2013,46,46,100,916.294563058236,215
"2013/2014",2014,46,46,100,83.5692894502426,461
"2014/2015",2015,46,46,100,33.0804990479228,535
"2015/2016",2016,46,46,100,53.362669618924,419
"2016/2017",2017,46,46,100,211.27771226957,191
"2017/2018",2018,46,46,100,36.9776813701828,350
"2018/2019",2019,46,46,100,596.453732698319,370
"2019/2020",2020,46,46,100,512.064126052741,115
"2020/2021",2021,46,46,100,1008.94425635778,462
"2021/2022",2022,46,46,100,464.339000812637,74
"2022/2023",2023,46,46,100,92.9589807561133,338
"2023/2024",2024,46,46,100,257.530663960533,463
"2024/2025",2025,46,46,100,57.9180532756727,294
"2025/2026",2026,46,46,100,453.807452617621,265
"2026/2027",2027,46,46,100,307.685227381895,218
"2027/2028",2028,46,46,100,691.763602164414,152
"2028/2029",2029,46,46,100,61.3536400501907,237
"2029/2030",2030,46,46,100,294.063441475519,287
"2030/2031",2031,46,46,100,723.021462014673,103
"2031/2032",2032,46,46,100,486.981181160751,23
"2032/2033",2033,46,46,100,188.368420096929,152
"2033/2034",2034,46,46,100,108.429749497504,332
"2034/2035",2035,46,46,100,48.7861970263766,569
"2035/2036",2036,46,46,100,343.389987995441,117
"2036/2037",2037,46,46,100,154.206441253758,197
"2037/2038",2038,46,46,100,411.024977803696,480
"2038/2039",2039,46,46,100,244.534155100919,183
"2039/2040",2040,46,46,100,1623.51078575436,12
"2040/2041",2041,46,46,100,343.82062484404,449
"2041/2042",2042,46,46,100,245.26993531044,391
"2042/2043",2043,46,46,100,87.0627317837789,337
"2043/2044",2044,46,46,100,858.18054346081,152
"2044/2045",2045,46,46,100,183.050098607491,358
"2045/2046",2046,46,46,100,472.773439114404,71
"2046/2047",2047,46,46,100,230.941110615429,175
"2047/2048",2048,46,46,100,80.8849784699269,447
"2048/2049",2049,46,46,100,50.4375883872999,331
"2049/2050",2050,46,46,100,84.2017907506961,447
"2050/2051",2051,46,46,100,1324.82984346439,0
"2051/2052",2052,46,46,100,318.871261504566,226
"2052/2053",2053,46,46,100,798.502671935654,26
"2053/2054",2054,46,46,100,598.858639633341,26
"2054/2055",2055,46,46,100,1063.51581761593,47
"2055/2056",2056,46,46,100,414.956177358195,338
"2056/2057",2057,46,46,100,143.78585708671,307
"2057/2058",2058,46,46,100,73.6583236970473,540
"2058/2059",2059,46,46,100,109.782221095229,418
"2059/2060",2060,46,46,100,166.894301613298,60
"2060/2061",2061,46,46,100,495.9259278799,181
"2061/2062",2062,46,46,100,452.885389841977,95
"2062/2063",2063,46,46,100,49.6212210063532,543
"2063/2064",2064,46,46,100,267.310781929787,412
"2064/2065",2065,46,46,100,55.3827671469189,384
"2065/2066",2066,46,46,100,554.478694668273,323
"2066/2067",2067,46,46,100,286.840227274311,162
"2067/2068",2068,46,46,100,387.330639323016,280
"2068/2069",2069,46,46,100,186.018911386229,377
"2069/2070",2070,46,46,100,116.574222396826,371
"2070/2071",2071,46,46,100,478.2679549928,274
"2071/2072",2072,46,46,100,198.346830419381,286
"2072/2073",2073,46,46,100,31.2637704338413,403
"2073/2074",2074,46,46,100,743.149615017872,278
"2074/2075",2075,46,46,100,346.111194244906,273
"2075/2076",2076,46,46,100,165.537594132125,413
"2076/2077",2077,46,46,100,26.0428881253465,282
"2077/2078",2078,46,46,100,63.7671810758766,257
"2078/2079",2079,46,46,100,110.230882870936,341
"2079/2080",2080,46,46,100,352.730679650209,401
"2080/2081",2081,46,46,100,149.997473174502,354
"2081/2082",2082,46,46,100,113.138660651282,678
"2082/2083",2083,46,46,100,540.508589946519,382
"2083/2084",2084,46,46,100,434.040031949815,131
"2084/2085",2085,46,46,100,296.170552603289,199
"2085/2086",2086,46,46,100,363.175424432877,332
"2086/2087",2087,46,46,100,588.858482247539,488
"2087/2088",2088,46,46,100,880.292517334863,44
"2088/2089",2089,46,46,100,48.4679781463929,343
"2089/2090",2090,46,46,100,162.078191291075,37
"2090/2091",2091,46,46,100,269.553129289648,160
"2091/2092",2092,46,46,100,366.207666238217,204
"2092/2093",2093,46,46,100,74.1976665545662,232
"2093/2094",2094,46,46,100,118.851632342121,303
"2094/2095",2095,46,46,100,79.354493499035,577
"2095/2096",2096,46,46,100,827.908294833876,252
"2096/2097",2097,46,46,100,218.90413754253,204
"2097/2098",2098,46,46,100,229.31292140935,54
"2098/2099",2099,46,46,100,40.7365251593583,239
"2099/2100",2100,46,46,100,82.1467395898653,610
