"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,425.577401979956,184
"2001/2002",2002,46,46,100,38.3924928251372,403
"2002/2003",2003,46,46,100,101.768776175868,304
"2003/2004",2004,46,46,100,108.875928579524,269
"2004/2005",2005,46,46,100,41.8633200845979,395
"2005/2006",2006,46,46,100,153.278607887994,365
"2006/2007",2007,46,46,100,206.310880328667,460
"2007/2008",2008,46,46,100,576.451485221492,299
"2008/2009",2009,46,46,100,267.878257301687,430
"2009/2010",2010,46,46,100,207.926256932475,199
"2010/2011",2011,46,46,100,527.203941976455,145
"2011/2012",2012,46,46,100,12.0162330672538,676
"2012/2013",2013,46,46,100,1014.96910245857,232
"2013/2014",2014,46,46,100,161.990936305272,458
"2014/2015",2015,46,46,100,26.8847946608876,528
"2015/2016",2016,46,46,100,41.9826906978269,418
"2016/2017",2017,46,46,100,216.588461710118,184
"2017/2018",2018,46,46,100,77.122180341401,329
"2018/2019",2019,46,46,100,842.584410469244,394
"2019/2020",2020,46,46,100,612.525837628782,166
"2020/2021",2021,46,46,100,932.941608545145,419
"2021/2022",2022,46,46,100,462.053474782486,58
"2022/2023",2023,46,46,100,69.2971037417301,286
"2023/2024",2024,46,46,100,291.192794664748,469
"2024/2025",2025,46,46,100,38.4606349817477,217
"2025/2026",2026,46,46,100,454.423114943187,270
"2026/2027",2027,46,46,100,419.324260857567,225
"2027/2028",2028,46,46,100,729.938334078615,175
"2028/2029",2029,46,46,100,87.1273597932886,244
"2029/2030",2030,46,46,100,344.877392291994,278
"2030/2031",2031,46,46,100,768.005490569689,124
"2031/2032",2032,46,46,100,636.565357789994,30
"2032/2033",2033,46,46,100,221.205774863061,161
"2033/2034",2034,46,46,100,116.691256344842,297
"2034/2035",2035,46,46,100,35.0516998393141,491
"2035/2036",2036,46,46,100,412.072377371369,123
"2036/2037",2037,46,46,100,193.429825769315,211
"2037/2038",2038,46,46,100,407.584172130984,470
"2038/2039",2039,46,46,100,359.236024492406,231
"2039/2040",2040,46,46,100,1882.4737954654,13
"2040/2041",2041,46,46,100,395.616403810942,451
"2041/2042",2042,46,46,100,198.547199135966,378
"2042/2043",2043,46,46,100,67.4953837541689,325
"2043/2044",2044,46,46,100,782.651560319035,119
"2044/2045",2045,46,46,100,169.703446299129,385
"2045/2046",2046,46,46,100,438.788501756499,85
"2046/2047",2047,46,46,100,254.447173995868,169
"2047/2048",2048,46,46,100,161.044037574175,444
"2048/2049",2049,46,46,100,35.2291813399352,303
"2049/2050",2050,46,46,100,70.3153042569174,449
"2050/2051",2051,46,46,100,1528.36518433644,3
"2051/2052",2052,46,46,100,415.32850219289,192
"2052/2053",2053,46,46,100,837.451237346511,32
"2053/2054",2054,46,46,100,708.691418043629,33
"2054/2055",2055,46,46,100,1166.14751102764,68
"2055/2056",2056,46,46,100,655.029839930881,354
"2056/2057",2057,46,46,100,175.341870727134,305
"2057/2058",2058,46,46,100,94.5181502221385,529
"2058/2059",2059,46,46,100,89.4464766224846,382
"2059/2060",2060,46,46,100,215.719403440307,80
"2060/2061",2061,46,46,100,717.321848865773,182
"2061/2062",2062,46,46,100,541.139331436221,112
"2062/2063",2063,46,46,100,29.5621038872923,504
"2063/2064",2064,46,46,100,202.115227427712,343
"2064/2065",2065,46,46,100,41.2438039419649,367
"2065/2066",2066,46,46,100,459.248153235734,291
"2066/2067",2067,46,46,100,327.920310467423,167
"2067/2068",2068,46,46,100,472.546182752994,274
"2068/2069",2069,46,46,100,180.996706962673,372
"2069/2070",2070,46,46,100,168.186982261861,384
"2070/2071",2071,46,46,100,427.260685313813,285
"2071/2072",2072,46,46,100,229.861990585312,276
"2072/2073",2073,46,46,100,67.145728757896,387
"2073/2074",2074,46,46,100,708.909020328545,259
"2074/2075",2075,46,46,100,364.191303829197,282
"2075/2076",2076,46,46,100,125.641057490255,385
"2076/2077",2077,46,46,100,20.0279300832772,228
"2077/2078",2078,46,46,100,82.5550898607471,282
"2078/2079",2079,46,46,100,204.598080597527,400
"2079/2080",2080,46,46,100,367.185721936286,389
"2080/2081",2081,46,46,100,111.019340570958,373
"2081/2082",2082,46,46,100,77.6056558535784,682
"2082/2083",2083,46,46,100,777.253894270747,447
"2083/2084",2084,46,46,100,457.245987645118,115
"2084/2085",2085,46,46,100,294.279993734555,211
"2085/2086",2086,46,46,100,324.667959823855,298
"2086/2087",2087,46,46,100,669.025433008268,485
"2087/2088",2088,46,46,100,889.077504781773,92
"2088/2089",2089,46,46,100,126.736590023269,390
"2089/2090",2090,46,46,100,172.068771335355,93
"2090/2091",2091,46,46,100,318.72652643075,186
"2091/2092",2092,46,46,100,404.007141604496,192
"2092/2093",2093,46,46,100,76.9620054586558,241
"2093/2094",2094,46,46,100,170.523320466396,323
"2094/2095",2095,46,46,100,52.1281395213446,529
"2095/2096",2096,46,46,100,928.747750376933,276
"2096/2097",2097,46,46,100,329.391982116213,239
"2097/2098",2098,46,46,100,333.788276184583,77
"2098/2099",2099,46,46,100,68.5133324560593,256
"2099/2100",2100,46,46,100,148.427555851289,613
