"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,616.745143490343,329
"2001/2002",2002,46,46,100,42.5506751589728,473
"2002/2003",2003,46,46,100,119.941663518083,323
"2003/2004",2004,46,46,100,44.7465524656582,338
"2004/2005",2005,46,46,100,35.2501709328953,427
"2005/2006",2006,46,46,100,175.281086198636,462
"2006/2007",2007,46,46,100,326.889137821738,462
"2007/2008",2008,46,46,100,487.756625760634,286
"2008/2009",2009,46,46,100,329.278208765441,406
"2009/2010",2010,46,46,100,163.025447556618,226
"2010/2011",2011,46,46,100,397.921791585191,162
"2011/2012",2012,46,46,100,33.6622790328038,710
"2012/2013",2013,46,46,100,825.051218700559,213
"2013/2014",2014,46,46,100,52.8707864058342,481
"2014/2015",2015,46,46,100,37.4827723423768,530
"2015/2016",2016,46,46,100,56.9780458989844,425
"2016/2017",2017,46,46,100,226.565041140129,202
"2017/2018",2018,46,46,100,25.832794220034,350
"2018/2019",2019,46,46,100,458.595217797316,357
"2019/2020",2020,46,46,100,442.345654131124,93
"2020/2021",2021,46,46,100,1019.66312007391,463
"2021/2022",2022,46,46,100,463.911136252042,82
"2022/2023",2023,46,46,100,115.603919444926,403
"2023/2024",2024,46,46,100,246.004329459371,464
"2024/2025",2025,46,46,100,76.5345707321248,363
"2025/2026",2026,46,46,100,455.729700911812,277
"2026/2027",2027,46,46,100,239.99732266381,221
"2027/2028",2028,46,46,100,660.920623147096,151
"2028/2029",2029,46,46,100,64.6182970424779,238
"2029/2030",2030,46,46,100,263.851101400207,269
"2030/2031",2031,46,46,100,702.762264327393,116
"2031/2032",2032,46,46,100,415.273234152257,20
"2032/2033",2033,46,46,100,173.341429581225,146
"2033/2034",2034,46,46,100,106.596805520094,352
"2034/2035",2035,46,46,100,55.0170983444405,618
"2035/2036",2036,46,46,100,309.184902694469,114
"2036/2037",2037,46,46,100,126.023668256443,192
"2037/2038",2038,46,46,100,451.846664790472,488
"2038/2039",2039,46,46,100,187.468376713412,187
"2039/2040",2040,46,46,100,1461.85503401316,41
"2040/2041",2041,46,46,100,297.443076051248,494
"2041/2042",2042,46,46,100,272.288350851391,400
"2042/2043",2043,46,46,100,94.9776448055927,405
"2043/2044",2044,46,46,100,907.652344477086,169
"2044/2045",2045,46,46,100,183.859835619893,350
"2045/2046",2046,46,46,100,514.651571462455,91
"2046/2047",2047,46,46,100,210.051987524159,196
"2047/2048",2048,46,46,100,46.2410227381479,451
"2048/2049",2049,46,46,100,71.1249989264034,411
"2049/2050",2050,46,46,100,105.723739270659,446
"2050/2051",2051,46,46,100,1175.89492165209,0
"2051/2052",2052,46,46,100,245.098945346981,219
"2052/2053",2053,46,46,100,801.216803110627,37
"2053/2054",2054,46,46,100,540.818843016808,55
"2054/2055",2055,46,46,100,1036.22426694725,42
"2055/2056",2056,46,46,100,288.140423950434,314
"2056/2057",2057,46,46,100,133.923875022636,324
"2057/2058",2058,46,46,100,64.4420697669993,573
"2058/2059",2059,46,46,100,115.860314080855,421
"2059/2060",2060,46,46,100,150.29258164065,46
"2060/2061",2061,46,46,100,386.89712268248,184
"2061/2062",2062,46,46,100,420.974898200948,102
"2062/2063",2063,46,46,100,63.3677616861823,514
"2063/2064",2064,46,46,100,328.935657528782,458
"2064/2065",2065,46,46,100,65.5636510775366,425
"2065/2066",2066,46,46,100,618.072534381441,357
"2066/2067",2067,46,46,100,256.409552475263,159
"2067/2068",2068,46,46,100,359.400676056801,282
"2068/2069",2069,46,46,100,227.945087840519,392
"2069/2070",2070,46,46,100,94.6836639333924,404
"2070/2071",2071,46,46,100,539.548472091847,280
"2071/2072",2072,46,46,100,206.548483854189,323
"2072/2073",2073,46,46,100,22.4971656405542,424
"2073/2074",2074,46,46,100,751.570929211215,330
"2074/2075",2075,46,46,100,311.96101426013,280
"2075/2076",2076,46,46,100,194.553198372829,431
"2076/2077",2077,46,46,100,29.8619130035222,339
"2077/2078",2078,46,46,100,67.9880113720137,277
"2078/2079",2079,46,46,100,59.8484895541915,317
"2079/2080",2080,46,46,100,371.508455472154,404
"2080/2081",2081,46,46,100,198.800699264801,376
"2081/2082",2082,46,46,100,148.259563056548,710
"2082/2083",2083,46,46,100,406.890210468962,360
"2083/2084",2084,46,46,100,439.962761461851,123
"2084/2085",2085,46,46,100,322.483385168918,220
"2085/2086",2086,46,46,100,394.136495771847,368
"2086/2087",2087,46,46,100,574.943210020836,488
"2087/2088",2088,46,46,100,857.305702250422,30
"2088/2089",2089,46,46,100,27.7762967218005,337
"2089/2090",2090,46,46,100,173.259638463991,48
"2090/2091",2091,46,46,100,288.043872389972,171
"2091/2092",2092,46,46,100,360.724192479305,211
"2092/2093",2093,46,46,100,81.0544324417424,231
"2093/2094",2094,46,46,100,98.8107449467934,286
"2094/2095",2095,46,46,100,104.603332233935,606
"2095/2096",2096,46,46,100,720.034172710613,251
"2096/2097",2097,46,46,100,163.026726048207,192
"2097/2098",2098,46,46,100,198.535691849218,53
"2098/2099",2099,46,46,100,38.4684563054761,248
"2099/2100",2100,46,46,100,59.6051658766228,609
