"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,486.811013563394,178
"2001/2002",2002,46,46,100,36.1068168460661,409
"2002/2003",2003,46,46,100,102.225243191966,305
"2003/2004",2004,46,46,100,95.5407358498378,278
"2004/2005",2005,46,46,100,36.2802388304153,392
"2005/2006",2006,46,46,100,149.235790791477,358
"2006/2007",2007,46,46,100,233.140130893007,472
"2007/2008",2008,46,46,100,553.964825016705,298
"2008/2009",2009,46,46,100,304.195880342028,391
"2009/2010",2010,46,46,100,197.238105084558,183
"2010/2011",2011,46,46,100,525.807734244263,143
"2011/2012",2012,46,46,100,15.1216266821502,684
"2012/2013",2013,46,46,100,990.632008830682,227
"2013/2014",2014,46,46,100,149.479673261725,469
"2014/2015",2015,46,46,100,26.1752402490602,529
"2015/2016",2016,46,46,100,39.8696833104768,423
"2016/2017",2017,46,46,100,217.002992229842,190
"2017/2018",2018,46,46,100,61.0340234444448,331
"2018/2019",2019,46,46,100,800.578188944593,376
"2019/2020",2020,46,46,100,575.378442662506,142
"2020/2021",2021,46,46,100,924.998941025857,442
"2021/2022",2022,46,46,100,444.159995487411,48
"2022/2023",2023,46,46,100,77.7369622865226,259
"2023/2024",2024,46,46,100,285.201230715669,465
"2024/2025",2025,46,46,100,46.979780269714,222
"2025/2026",2026,46,46,100,450.100844951725,261
"2026/2027",2027,46,46,100,399.896097650068,220
"2027/2028",2028,46,46,100,714.730808343258,166
"2028/2029",2029,46,46,100,83.0535765044333,233
"2029/2030",2030,46,46,100,333.651731229431,263
"2030/2031",2031,46,46,100,756.514536762188,108
"2031/2032",2032,46,46,100,621.247099463959,24
"2032/2033",2033,46,46,100,205.244012759009,167
"2033/2034",2034,46,46,100,114.728568595601,294
"2034/2035",2035,46,46,100,34.6716107886459,499
"2035/2036",2036,46,46,100,395.631857693137,113
"2036/2037",2037,46,46,100,173.801726387348,182
"2037/2038",2038,46,46,100,434.824708214728,453
"2038/2039",2039,46,46,100,329.348989134713,210
"2039/2040",2040,46,46,100,1852.21676010542,0
"2040/2041",2041,46,46,100,380.567238560499,433
"2041/2042",2042,46,46,100,203.521090230846,372
"2042/2043",2043,46,46,100,66.9950990136422,301
"2043/2044",2044,46,46,100,797.611949356913,119
"2044/2045",2045,46,46,100,167.016565374099,360
"2045/2046",2046,46,46,100,453.635725526721,62
"2046/2047",2047,46,46,100,243.379176094226,147
"2047/2048",2048,46,46,100,145.019976156153,445
"2048/2049",2049,46,46,100,42.9187743480434,307
"2049/2050",2050,46,46,100,84.302981561108,448
"2050/2051",2051,46,46,100,1485.59566970033,0
"2051/2052",2052,46,46,100,382.45923115281,181
"2052/2053",2053,46,46,100,834.064046164392,25
"2053/2054",2054,46,46,100,694.983541402209,0
"2054/2055",2055,46,46,100,1181.10254007421,58
"2055/2056",2056,46,46,100,611.908773196163,349
"2056/2057",2057,46,46,100,164.736673015519,300
"2057/2058",2058,46,46,100,83.5996681281249,543
"2058/2059",2059,46,46,100,87.8446661308408,385
"2059/2060",2060,46,46,100,197.67387103918,54
"2060/2061",2061,46,46,100,684.287188146205,185
"2061/2062",2062,46,46,100,533.970271420432,96
"2062/2063",2063,46,46,100,31.2854470738675,517
"2063/2064",2064,46,46,100,235.335953958449,385
"2064/2065",2065,46,46,100,42.3710509021184,376
"2065/2066",2066,46,46,100,487.863728242985,308
"2066/2067",2067,46,46,100,303.806576884119,153
"2067/2068",2068,46,46,100,465.797421422554,274
"2068/2069",2069,46,46,100,203.921425144712,374
"2069/2070",2070,46,46,100,158.456918716372,384
"2070/2071",2071,46,46,100,451.583704178862,280
"2071/2072",2072,46,46,100,226.834470512986,271
"2072/2073",2073,46,46,100,55.3484198899241,381
"2073/2074",2074,46,46,100,705.651274133124,256
"2074/2075",2075,46,46,100,347.771531097707,259
"2075/2076",2076,46,46,100,131.66932133137,399
"2076/2077",2077,46,46,100,17.950042884564,248
"2077/2078",2078,46,46,100,80.8918457968393,252
"2078/2079",2079,46,46,100,187.389485874213,355
"2079/2080",2080,46,46,100,382.61449107388,402
"2080/2081",2081,46,46,100,138.496081687743,360
"2081/2082",2082,46,46,100,91.230359239853,678
"2082/2083",2083,46,46,100,745.47343714803,406
"2083/2084",2084,46,46,100,461.526835980534,95
"2084/2085",2085,46,46,100,299.421898958855,198
"2085/2086",2086,46,46,100,335.338180481747,308
"2086/2087",2087,46,46,100,677.493456908327,486
"2087/2088",2088,46,46,100,881.629009857541,46
"2088/2089",2089,46,46,100,109.6338085233,382
"2089/2090",2090,46,46,100,175.682637305639,64
"2090/2091",2091,46,46,100,318.125204634329,159
"2091/2092",2092,46,46,100,403.422183129762,179
"2092/2093",2093,46,46,100,72.5592084694072,243
"2093/2094",2094,46,46,100,155.76373463613,290
"2094/2095",2095,46,46,100,59.8287400485715,535
"2095/2096",2096,46,46,100,893.665036177903,263
"2096/2097",2097,46,46,100,296.12287152058,228
"2097/2098",2098,46,46,100,326.017251884216,54
"2098/2099",2099,46,46,100,65.0437807575217,253
"2099/2100",2100,46,46,100,135.338470516377,614
