"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,861.044729885706,123
"2001/2002",2002,46,46,100,165.429496824579,309
"2002/2003",2003,46,46,100,262.684563846577,154
"2003/2004",2004,46,46,100,182.182789680903,180
"2004/2005",2005,46,46,100,131.044695878683,222
"2005/2006",2006,46,46,100,320.60052427701,250
"2006/2007",2007,46,46,100,540.380370465835,370
"2007/2008",2008,46,46,100,1055.39072319577,234
"2008/2009",2009,46,46,100,534.000094450763,294
"2009/2010",2010,46,46,100,425.197191374064,78
"2010/2011",2011,46,46,100,882.790117349581,74
"2011/2012",2012,46,46,100,86.040662865511,563
"2012/2013",2013,46,46,100,1518.07138947874,161
"2013/2014",2014,46,46,100,202.476109200223,323
"2014/2015",2015,46,46,100,95.1571583007317,427
"2015/2016",2016,46,46,100,188.935644065714,284
"2016/2017",2017,46,46,100,477.991890185265,106
"2017/2018",2018,46,46,100,158.352820966487,215
"2018/2019",2019,46,46,100,1062.29583022925,276
"2019/2020",2020,46,46,100,1052.27540599211,72
"2020/2021",2021,46,46,100,1512.12647032362,304
"2021/2022",2022,46,46,100,923.218388739595,31
"2022/2023",2023,46,46,100,223.304086800912,170
"2023/2024",2024,46,46,100,516.686764309401,370
"2024/2025",2025,46,46,100,179.40245856352,99
"2025/2026",2026,46,46,100,887.612593458747,213
"2026/2027",2027,46,46,100,656.505718123037,126
"2027/2028",2028,46,46,100,1212.37505869895,120
"2028/2029",2029,46,46,100,193.791533080497,131
"2029/2030",2030,46,46,100,615.265164409531,91
"2030/2031",2031,46,46,100,1388.11990998086,19
"2031/2032",2032,46,46,100,1094.98467678876,0
"2032/2033",2033,46,46,100,509.546700857027,121
"2033/2034",2034,46,46,100,324.631187645195,185
"2034/2035",2035,46,46,100,152.333347087842,354
"2035/2036",2036,46,46,100,782.013299768369,73
"2036/2037",2037,46,46,100,377.757642537894,85
"2037/2038",2038,46,46,100,757.104188763973,284
"2038/2039",2039,46,46,100,563.0868019177,142
"2039/2040",2040,46,46,100,2536.75669202275,0
"2040/2041",2041,46,46,100,614.490723021023,348
"2041/2042",2042,46,46,100,518.374768719397,285
"2042/2043",2043,46,46,100,260.5398574227,242
"2043/2044",2044,46,46,100,1461.39839721876,76
"2044/2045",2045,46,46,100,434.644450142689,212
"2045/2046",2046,46,46,100,1052.96009535188,33
"2046/2047",2047,46,46,100,565.290641254629,78
"2047/2048",2048,46,46,100,238.187738319888,316
"2048/2049",2049,46,46,100,151.197439639509,155
"2049/2050",2050,46,46,100,222.16226915532,311
"2050/2051",2051,46,46,100,2186.20996107862,0
"2051/2052",2052,46,46,100,712.362778030161,40
"2052/2053",2053,46,46,100,1553.06799866361,7
"2053/2054",2054,46,46,100,1211.02894814548,0
"2054/2055",2055,46,46,100,1891.77751715566,2
"2055/2056",2056,46,46,100,842.599469728739,273
"2056/2057",2057,46,46,100,400.507268227229,248
"2057/2058",2058,46,46,100,204.850549456838,387
"2058/2059",2059,46,46,100,291.610591486533,182
"2059/2060",2060,46,46,100,495.001717642037,26
"2060/2061",2061,46,46,100,1008.36523379773,143
"2061/2062",2062,46,46,100,866.192036474094,28
"2062/2063",2063,46,46,100,192.780880698207,362
"2063/2064",2064,46,46,100,538.728599009657,266
"2064/2065",2065,46,46,100,162.330373787147,222
"2065/2066",2066,46,46,100,1076.78706178494,221
"2066/2067",2067,46,46,100,694.848221265594,114
"2067/2068",2068,46,46,100,815.734583472396,184
"2068/2069",2069,46,46,100,463.554341903859,253
"2069/2070",2070,46,46,100,302.258829563012,278
"2070/2071",2071,46,46,100,853.696432042023,215
"2071/2072",2072,46,46,100,495.02566769658,210
"2072/2073",2073,46,46,100,156.818608552596,345
"2073/2074",2074,46,46,100,1294.49860469456,213
"2074/2075",2075,46,46,100,675.361847106658,164
"2075/2076",2076,46,46,100,365.286618160171,353
"2076/2077",2077,46,46,100,144.437857803598,139
"2077/2078",2078,46,46,100,153.230089601042,144
"2078/2079",2079,46,46,100,332.620228274958,246
"2079/2080",2080,46,46,100,721.830964890803,347
"2080/2081",2081,46,46,100,420.07038526109,332
"2081/2082",2082,46,46,100,266.917085430119,541
"2082/2083",2083,46,46,100,896.704081453208,223
"2083/2084",2084,46,46,100,941.052393088117,61
"2084/2085",2085,46,46,100,653.769895809935,123
"2085/2086",2086,46,46,100,757.475492270838,235
"2086/2087",2087,46,46,100,1023.16541110282,445
"2087/2088",2088,46,46,100,1564.49149856716,4
"2088/2089",2089,46,46,100,173.65461249213,204
"2089/2090",2090,46,46,100,413.009630911751,22
"2090/2091",2091,46,46,100,667.481034483179,58
"2091/2092",2092,46,46,100,763.430121081299,122
"2092/2093",2093,46,46,100,225.931593480171,157
"2093/2094",2094,46,46,100,329.393692956713,195
"2094/2095",2095,46,46,100,210.573593462934,417
"2095/2096",2096,46,46,100,1449.20509482303,217
"2096/2097",2097,46,46,100,508.737262087467,122
"2097/2098",2098,46,46,100,591.466213590116,22
"2098/2099",2099,46,46,100,132.588233102229,106
"2099/2100",2100,46,46,100,193.952252104995,478
