"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,884.619651795601,148
"2001/2002",2002,46,46,100,145.232735987908,345
"2002/2003",2003,46,46,100,247.763114885429,180
"2003/2004",2004,46,46,100,143.511518759584,201
"2004/2005",2005,46,46,100,114.931385294152,234
"2005/2006",2006,46,46,100,303.218898250694,287
"2006/2007",2007,46,46,100,546.986546679964,406
"2007/2008",2008,46,46,100,938.626383368759,262
"2008/2009",2009,46,46,100,523.891194804812,320
"2009/2010",2010,46,46,100,367.029365972357,86
"2010/2011",2011,46,46,100,764.070134408925,88
"2011/2012",2012,46,46,100,86.499707602612,592
"2012/2013",2013,46,46,100,1371.55225567787,170
"2013/2014",2014,46,46,100,146.233503423151,356
"2014/2015",2015,46,46,100,88.0925548032974,432
"2015/2016",2016,46,46,100,169.984645991317,305
"2016/2017",2017,46,46,100,435.480235688636,109
"2017/2018",2018,46,46,100,115.55907036009,216
"2018/2019",2019,46,46,100,858.798906062468,290
"2019/2020",2020,46,46,100,888.336258931791,72
"2020/2021",2021,46,46,100,1445.54566253538,357
"2021/2022",2022,46,46,100,847.87405079059,51
"2022/2023",2023,46,46,100,223.937909376982,231
"2023/2024",2024,46,46,100,469.210902789913,374
"2024/2025",2025,46,46,100,179.315140996026,181
"2025/2026",2026,46,46,100,805.903381481592,230
"2026/2027",2027,46,46,100,543.135840699062,130
"2027/2028",2028,46,46,100,1085.37534878081,114
"2028/2029",2029,46,46,100,167.282649346831,170
"2029/2030",2030,46,46,100,538.004780538075,124
"2030/2031",2031,46,46,100,1249.88003874049,18
"2031/2032",2032,46,46,100,918.549910904127,0
"2032/2033",2033,46,46,100,430.119942475707,120
"2033/2034",2034,46,46,100,292.592825459738,189
"2034/2035",2035,46,46,100,141.975458584013,385
"2035/2036",2036,46,46,100,672.782772056205,88
"2036/2037",2037,46,46,100,315.984091342747,96
"2037/2038",2038,46,46,100,725.366862023686,307
"2038/2039",2039,46,46,100,447.189085447928,141
"2039/2040",2040,46,46,100,2273.23430446885,0
"2040/2041",2041,46,46,100,538.46351727951,378
"2041/2042",2042,46,46,100,497.411597259619,302
"2042/2043",2043,46,46,100,239.611863602535,256
"2043/2044",2044,46,46,100,1390.91547225311,91
"2044/2045",2045,46,46,100,393.126959243877,222
"2045/2046",2046,46,46,100,980.177241687663,41
"2046/2047",2047,46,46,100,485.952241518709,107
"2047/2048",2048,46,46,100,164.959795679635,324
"2048/2049",2049,46,46,100,153.437748361175,198
"2049/2050",2050,46,46,100,210.864212655782,326
"2050/2051",2051,46,46,100,1942.5785503519,0
"2051/2052",2052,46,46,100,581.587447345373,87
"2052/2053",2053,46,46,100,1417.10027565269,14
"2053/2054",2054,46,46,100,1059.40351287019,0
"2054/2055",2055,46,46,100,1709.4829287969,1
"2055/2056",2056,46,46,100,646.17143226706,274
"2056/2057",2057,46,46,100,329.896921412786,260
"2057/2058",2058,46,46,100,165.810922638746,427
"2058/2059",2059,46,46,100,264.890088661487,235
"2059/2060",2060,46,46,100,412.841828655859,32
"2060/2061",2061,46,46,100,837.690334626328,149
"2061/2062",2062,46,46,100,770.987290781224,37
"2062/2063",2063,46,46,100,183.273923797969,398
"2063/2064",2064,46,46,100,545.558114247833,330
"2064/2065",2065,46,46,100,154.638742805633,261
"2065/2066",2066,46,46,100,1047.54107143171,291
"2066/2067",2067,46,46,100,581.161918683705,107
"2067/2068",2068,46,46,100,711.18269538568,208
"2068/2069",2069,46,46,100,442.144729032501,278
"2069/2070",2070,46,46,100,238.158097334672,292
"2070/2071",2071,46,46,100,830.076609322277,219
"2071/2072",2072,46,46,100,443.731859894149,238
"2072/2073",2073,46,46,100,117.070347131405,378
"2073/2074",2074,46,46,100,1217.20716523769,222
"2074/2075",2075,46,46,100,590.978523453552,171
"2075/2076",2076,46,46,100,354.54611708867,354
"2076/2077",2077,46,46,100,126.128038880997,195
"2077/2078",2078,46,46,100,130.960024508589,162
"2078/2079",2079,46,46,100,233.036121868907,254
"2079/2080",2080,46,46,100,676.37350727059,363
"2080/2081",2081,46,46,100,422.059134461684,334
"2081/2082",2082,46,46,100,274.029587609431,573
"2082/2083",2083,46,46,100,724.365631057532,228
"2083/2084",2084,46,46,100,852.842159057502,63
"2084/2085",2085,46,46,100,610.81517720531,148
"2085/2086",2086,46,46,100,726.477067105589,282
"2086/2087",2087,46,46,100,939.934300199267,481
"2087/2088",2088,46,46,100,1430.1404574159,4
"2088/2089",2089,46,46,100,114.413997000549,218
"2089/2090",2090,46,46,100,370.034069940622,22
"2090/2091",2091,46,46,100,595.350593377254,87
"2091/2092",2092,46,46,100,683.007281259808,136
"2092/2093",2093,46,46,100,200.979795845516,176
"2093/2094",2094,46,46,100,257.897186885995,199
"2094/2095",2095,46,46,100,216.074254232633,465
"2095/2096",2096,46,46,100,1274.66349160712,216
"2096/2097",2097,46,46,100,392.864789901767,121
"2097/2098",2098,46,46,100,489.744273652264,22
"2098/2099",2099,46,46,100,103.840621345968,131
"2099/2100",2100,46,46,100,143.536202466465,515
