"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,1147.88825390805,251
"2001/2002",2002,46,46,100,211.145896650289,427
"2002/2003",2003,46,46,100,330.420786472252,210
"2003/2004",2004,46,46,100,165.892710566504,255
"2004/2005",2005,46,46,100,146.75438999007,291
"2005/2006",2006,46,46,100,368.663367898309,381
"2006/2007",2007,46,46,100,747.333361595553,414
"2007/2008",2008,46,46,100,878.179056892794,258
"2008/2009",2009,46,46,100,646.33121337742,348
"2009/2010",2010,46,46,100,387.018134751634,150
"2010/2011",2011,46,46,100,736.888247511997,88
"2011/2012",2012,46,46,100,142.634412946158,585
"2012/2013",2013,46,46,100,1210.52019382495,196
"2013/2014",2014,46,46,100,77.2975781077985,336
"2014/2015",2015,46,46,100,120.620083935726,481
"2015/2016",2016,46,46,100,232.11476647669,352
"2016/2017",2017,46,46,100,520.106749476872,162
"2017/2018",2018,46,46,100,94.403623239974,290
"2018/2019",2019,46,46,100,511.880842733182,283
"2019/2020",2020,46,46,100,744.160604789635,24
"2020/2021",2021,46,46,100,1564.89499905052,406
"2021/2022",2022,46,46,100,939.678871642958,85
"2022/2023",2023,46,46,100,337.829795849277,371
"2023/2024",2024,46,46,100,461.699555464424,363
"2024/2025",2025,46,46,100,286.648498978029,267
"2025/2026",2026,46,46,100,867.810351355598,249
"2026/2027",2027,46,46,100,400.60077322257,128
"2027/2028",2028,46,46,100,1048.17849745118,98
"2028/2029",2029,46,46,100,220.14319998947,185
"2029/2030",2030,46,46,100,529.012191686968,198
"2030/2031",2031,46,46,100,1261.02851744626,20
"2031/2032",2032,46,46,100,784.977254587502,0
"2032/2033",2033,46,46,100,431.20725691691,125
"2033/2034",2034,46,46,100,336.750293961828,237
"2034/2035",2035,46,46,100,197.612722032907,383
"2035/2036",2036,46,46,100,609.586961237161,88
"2036/2037",2037,46,46,100,268.919550174964,106
"2037/2038",2038,46,46,100,832.186325839022,369
"2038/2039",2039,46,46,100,304.280878527468,131
"2039/2040",2040,46,46,100,1962.98149729395,22
"2040/2041",2041,46,46,100,464.491445444786,429
"2041/2042",2042,46,46,100,641.16076412375,323
"2042/2043",2043,46,46,100,313.430053651886,319
"2043/2044",2044,46,46,100,1580.70506414195,148
"2044/2045",2045,46,46,100,429.216716624389,205
"2045/2046",2046,46,46,100,1163.16720170178,79
"2046/2047",2047,46,46,100,485.509287394932,178
"2047/2048",2048,46,46,100,70.5350688519538,284
"2048/2049",2049,46,46,100,246.279618933593,317
"2049/2050",2050,46,46,100,263.414858357923,316
"2050/2051",2051,46,46,100,1662.97820496041,0
"2051/2052",2052,46,46,100,401.229220660025,129
"2052/2053",2053,46,46,100,1516.09264157494,26
"2053/2054",2054,46,46,100,988.333791988,58
"2054/2055",2055,46,46,100,1673.47740433598,0
"2055/2056",2056,46,46,100,299.446142067143,256
"2056/2057",2057,46,46,100,334.915054681478,278
"2057/2058",2058,46,46,100,148.062280604092,461
"2058/2059",2059,46,46,100,318.67000078797,330
"2059/2060",2060,46,46,100,432.849294723273,20
"2060/2061",2061,46,46,100,623.431892984547,156
"2061/2062",2062,46,46,100,744.243862762814,50
"2062/2063",2063,46,46,100,274.360611730401,442
"2063/2064",2064,46,46,100,748.96408587991,429
"2064/2065",2065,46,46,100,232.61608273178,306
"2065/2066",2066,46,46,100,1290.64552770273,357
"2066/2067",2067,46,46,100,522.339869510062,147
"2067/2068",2068,46,46,100,668.429186164052,245
"2068/2069",2069,46,46,100,593.066388323321,316
"2069/2070",2070,46,46,100,197.792933594261,259
"2070/2071",2071,46,46,100,1017.64935057057,179
"2071/2072",2072,46,46,100,506.16398665501,254
"2072/2073",2073,46,46,100,101.358708916407,363
"2073/2074",2074,46,46,100,1311.78561241447,246
"2074/2075",2075,46,46,100,531.30174559739,199
"2075/2076",2076,46,46,100,485.363012617512,378
"2076/2077",2077,46,46,100,188.217785225483,309
"2077/2078",2078,46,46,100,145.040920715721,179
"2078/2079",2079,46,46,100,87.8324193025474,187
"2079/2080",2080,46,46,100,809.608307297807,365
"2080/2081",2081,46,46,100,615.14048429922,362
"2081/2082",2082,46,46,100,407.818281784363,637
"2082/2083",2083,46,46,100,396.81105267664,223
"2083/2084",2084,46,46,100,921.632215049758,108
"2084/2085",2085,46,46,100,720.239541128802,221
"2085/2086",2086,46,46,100,887.416834923672,330
"2086/2087",2087,46,46,100,958.670346837898,483
"2087/2088",2088,46,46,100,1446.71954329376,32
"2088/2089",2089,46,46,100,60.9128979704692,179
"2089/2090",2090,46,46,100,442.909885346715,48
"2090/2091",2091,46,46,100,667.267784294148,102
"2091/2092",2092,46,46,100,687.918717540102,133
"2092/2093",2093,46,46,100,261.357408684329,188
"2093/2094",2094,46,46,100,223.704092881817,185
"2094/2095",2095,46,46,100,348.19135257334,557
"2095/2096",2096,46,46,100,1051.49655524327,232
"2096/2097",2097,46,46,100,238.887001218973,91
"2097/2098",2098,46,46,100,427.453796972171,25
"2098/2099",2099,46,46,100,104.538202900614,146
"2099/2100",2100,46,46,100,84.8414580464014,450
