"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-8,-1,0.00473627868460388,0
10,-8,0,0.0218343039704616,0
10,-8,1,0.0918838974055255,0
10,-8,2,0.287927894830909,0
10,-8,3,0.518015065846169,0
10,-8,4,0.558707399455049,0
10,-8,5,0.575756714853657,0.239790788275734
10,-8,6,0.583199586216767,1.2999548277409
10,-8,7,0.610511177555627,3.41985945289117
10,-8,8,0.641939041777533,6.76249520446893
10,-8,9,0.596152972796591,11.3521999151133
10,-8,10,0.601672981318735,17.1095226558816
10,-8,11,0.653188977900489,24.0037676802373
10,-8,12,0.631274919604454,31.9720266667589
10,-8,13,0.617763874619883,40.8907325563011
10,-8,14,0.588028421555499,50.5937021496306
10,-8,15,0.556773137838965,60.903773152688
10,-8,16,0.512649804747497,71.6487402745095
10,-8,17,0.530962492107538,82.6637979831586
10,-8,18,0.513051126742405,93.7932548989516
10,-8,19,0.506375806599077,104.856689181772
10,-8,20,0.506259931342074,115.662380707684
10,-8,21,0.438507089192094,126.027087448716
10,-8,22,0.36044107463901,135.779666348326
10,-8,23,0,144.770505587531
10,-8,24,0,152.883642762345
10,-8,25,0,160.007973983059
10,-8,26,0,161.555956952407
10,-8,27,0,158.388310351965
10,-8,28,0,154.691262969408
10,-8,29,0,146.345566217493
10,-8,30,0,137.926011487499
10,-7,-5,0.0000123894560273717,0
10,-7,-4,0.0000518999321772825,0
10,-7,-3,0.00023427279060287,0
10,-7,-2,0.00108666801335302,0
10,-7,-1,0.00505253635158495,0
10,-7,0,0.0230311060422072,0
10,-7,1,0.0959627229406185,0
10,-7,2,0.297915565224528,0
10,-7,3,0.528901449715144,0
10,-7,4,0.565580611722246,0
10,-7,5,0.596006990374258,0.247289852623148
10,-7,6,0.608618648525613,1.35086163800337
10,-7,7,0.640610149235014,3.54069795001326
10,-7,8,0.649694479711184,6.99730197275242
10,-7,9,0.596457120824165,11.6974673062317
10,-7,10,0.652546869114038,17.590828407228
10,-7,11,0.678927234689898,24.6586082909006
10,-7,12,0.66464558288438,32.8124842977595
10,-7,13,0.581397518283514,41.907491452851
10,-7,14,0.585408717063564,51.7751467554772
10,-7,15,0.567153612218305,62.2501692519161
10,-7,16,0.580557985173813,73.1736301479983
10,-7,17,0.540989096959456,84.3922630589318
10,-7,18,0.531199897166426,95.7200823306716
10,-7,19,0.531923115566135,106.958541104128
10,-7,20,0.495370088180652,117.914513753479
10,-7,21,0.381959806074137,128.40508624073
10,-7,22,0.374680875344563,138.275898695577
10,-7,23,0,147.386891559685
10,-7,24,0,155.602501154584
10,-7,25,0,162.808698764116
10,-7,26,0,164.294023312779
10,-7,27,0,161.181598898267
10,-7,28,0,157.287314284139
10,-7,29,0,148.769415887884
10,-7,30,0,140.453930981485
10,-6,-5,0.000019087760840348,0
10,-6,-4,0.0000660645837622262,0
10,-6,-3,0.000271799494114645,0
10,-6,-2,0.0012044881267392,0
10,-6,-1,0.00545830075445784,0
10,-6,0,0.0244727038734215,0
10,-6,1,0.10056816464417,0
10,-6,2,0.308639611266549,0
10,-6,3,0.538182233912999,0
10,-6,4,0.574810080064563,0
10,-6,5,0.607036594833642,0.256320083972697
10,-6,6,0.585705344913122,1.40531299968868
10,-6,7,0.667095068107866,3.68137973252155
10,-6,8,0.647255338758552,7.25156205266509
10,-6,9,0.61861468782507,12.0691115529207
10,-6,10,0.681088773088927,18.1244428727384
10,-6,11,0.67314856894731,25.3796889358843
10,-6,12,0.61417834094366,33.7201020346851
10,-6,13,0.590044510846105,42.9901697612734
10,-6,14,0.588542588677095,53.0339048237557
10,-6,15,0.610589683512688,63.7019031486359
10,-6,16,0.597511276081601,74.8464569500779
10,-6,17,0.555021395456936,86.2791986073843
10,-6,18,0.556790151727312,97.7979940155611
10,-6,19,0.52410432949459,109.202826307135
10,-6,20,0.418889613489173,120.306859518594
10,-6,21,0.361984104938094,130.948543040007
10,-6,22,0.438261023145065,140.96142296352
10,-6,23,0,150.192848122714
10,-6,24,0,158.508451221312
10,-6,25,0,165.794065204364
10,-6,26,0,167.221815228057
10,-6,27,0,164.191289197046
10,-6,28,0,160.051834700813
10,-6,29,0,151.464459539935
10,-6,30,0,143.248531163143
10,-5,-5,0.0000401687485410733,0
10,-5,-4,0.000101188073057807,0
10,-5,-3,0.000344473426910476,0
10,-5,-2,0.00139147386390586,0
10,-5,-1,0.00602253877059779,0
10,-5,0,0.0262931615826652,0
10,-5,1,0.105976269896298,0
10,-5,2,0.320394852105863,0
10,-5,3,0.545943774503611,0
10,-5,4,0.589774003398995,0
10,-5,5,0.62747279619306,0.268464468149634
10,-5,6,0.607822315983711,1.46364184272983
10,-5,7,0.660375771699733,3.84187126017717
10,-5,8,0.636105942901789,7.52528371056479
10,-5,9,0.670998427641717,12.4810355774423
10,-5,10,0.677183783103747,18.7197811809679
10,-5,11,0.672309964543067,26.1696733238485
10,-5,12,0.612235958306309,34.6948613666645
10,-5,13,0.596934195224046,44.1509238689397
10,-5,14,0.651036466029776,54.4015279327681
10,-5,15,0.634879019544858,65.3075081372098
10,-5,16,0.573963611998722,76.6814739204824
10,-5,17,0.57335428792831,88.3209932035693
10,-5,18,0.531420179679444,100.023531312054
10,-5,19,0.441149092360312,111.607305305655
10,-5,20,0.39768407438365,122.89174813302
10,-5,21,0.31128372695947,133.694999240029
10,-5,22,0.458689282303346,143.848641350334
10,-5,23,0.032225048574572,153.199675355102
10,-5,24,0,161.623854805169
10,-5,25,0,169.019352147477
10,-5,26,0,170.425483451674
10,-5,27,0,167.489207135668
10,-5,28,0,163.008442759497
10,-5,29,0,154.438163636344
10,-5,30,0,146.317968000975
10,-4,-4,0.000210688648809307,0
10,-4,-3,0.000524225671628633,0
10,-4,-2,0.00175434746212775,0
10,-4,-1,0.00692141271625405,0
10,-4,0,0.0288150068335659,0
10,-4,1,0.112727389829575,0
10,-4,2,0.333888586649443,0
10,-4,3,0.554367708485893,0
10,-4,4,0.602803168102944,0
10,-4,5,0.642789626772559,0.28418786738556
10,-4,6,0.648428272114545,1.53079301489206
10,-4,7,0.675005887977247,4.02211533003703
10,-4,8,0.636004640835967,7.82365281484678
10,-4,9,0.692651266487008,12.9478449017278
10,-4,10,0.697126351497523,19.3845554884085
10,-4,11,0.641011337133369,27.0281233442667
10,-4,12,0.633928493616048,35.7479195821021
10,-4,13,0.669102576716176,45.4240192115191
10,-4,14,0.672719292178419,55.9286314559259
10,-4,15,0.611017521272262,67.078771115389
10,-4,16,0.596696963860821,78.675008848357
10,-4,17,0.535703306451177,90.5217029896224
10,-4,18,0.490121413664293,102.437194214597
10,-4,19,0.44388999081019,114.224526218108
10,-4,20,0.377082755700785,125.692201076315
10,-4,21,0.311547268916271,136.658145194257
10,-4,22,0.433177069816911,146.965593616715
10,-4,23,0.0645059443690131,156.470906597351
10,-4,24,0,165.038771611728
10,-4,25,0,172.554789923712
10,-4,26,0,173.933860083395
10,-4,27,0,171.086783893029
10,-4,28,0,166.197597524696
10,-4,29,0,157.740624497951
10,-4,30,0,149.736969254155
10,-3,-3,0.00107945512526319,0
10,-3,-2,0.00265054834768489,0
10,-3,-1,0.00867324010614355,0
10,-3,0,0.0328519733802918,0
10,-3,1,0.122148025763932,0
10,-3,2,0.350295801120028,0
10,-3,3,0.559532037871366,0
10,-3,4,0.614977036736357,0
10,-3,5,0.638139184864323,0.303489490250133
10,-3,6,0.677514323125038,1.61525106307254
10,-3,7,0.631719594717352,4.22204164754868
10,-3,8,0.68791153454665,8.16289954901518
10,-3,9,0.71109994094137,13.4809140021918
10,-3,10,0.641550986743684,20.1191548477537
10,-3,11,0.643038188771676,27.9645979105684
10,-3,12,0.699455663848591,36.9167225607081
10,-3,13,0.694426693138793,46.861794966132
10,-3,14,0.678516423085764,57.6246333285139
10,-3,15,0.52774573308984,69.0135012670343
10,-3,16,0.494618463848287,80.8487910706409
10,-3,17,0.494726975284264,92.9378910834742
10,-3,18,0.491747709340135,105.079046801225
10,-3,19,0.448638184402776,117.073466871625
10,-3,20,0.416358239138803,128.742616018668
10,-3,21,0.398088250528008,139.910496586028
10,-3,22,0.397281052209964,150.406277708999
10,-3,23,0.0645267844387431,160.075345108109
10,-3,24,0,168.783023080134
10,-3,25,0,176.425318031351
10,-3,26,0,177.794582903263
10,-3,27,0,175.059228441299
10,-3,28,0,169.765738409804
10,-3,29,0,161.418583645855
10,-3,30,0,153.51285899874
10,-2,-2,0.00538830265312238,0
10,-2,-1,0.0129778996139176,0
10,-2,0,0.0407041797274326,0
10,-2,1,0.136994483688715,0
10,-2,2,0.371841449677897,0
10,-2,3,0.568893952902421,0
10,-2,4,0.587398422542869,0
10,-2,5,0.604410118337228,0.326367484775705
10,-2,6,0.685873892322244,1.71964249050206
10,-2,7,0.658008712865325,4.44473984000546
10,-2,8,0.698594676189358,8.56055621949557
10,-2,9,0.667701012791823,14.0850319892276
10,-2,10,0.66576891204921,20.9310936907001
10,-2,11,0.714054263471172,29.0201006124114
10,-2,12,0.718897208560849,38.254939720799
10,-2,13,0.655372814280594,48.4714942745112
10,-2,14,0.601605839847742,59.4963469266655
10,-2,15,0.55643841109894,71.1579767534273
10,-2,16,0.504236997498422,83.2595583840002
10,-2,17,0.523034232195929,95.5997275152556
10,-2,18,0.526893103322617,107.99065227488
10,-2,19,0.5008745292713,120.236292234494
10,-2,20,0.469147720537153,132.141179751984
10,-2,21,0.437087815553485,143.520118612227
10,-2,22,0.445549554949926,154.210478096194
10,-2,23,0.0645591069776335,164.060278151538
10,-2,24,0,172.932370832902
10,-2,25,0,180.711490890985
10,-2,26,0,182.064577346069
10,-2,27,0,179.427915790398
10,-2,28,0,173.72960892524
10,-2,29,0,165.498850693539
10,-2,30,0,157.704101132512
10,-1,-1,0.0258196998989195,0
10,-1,0,0.0595323871911715,0
10,-1,1,0.164768235858475,0
10,-1,2,0.403365226268618,0
10,-1,3,0.583916665652937,0
10,-1,4,0.627862669333144,0
10,-1,5,0.661187876887981,0.352819452435771
10,-1,6,0.649198281525073,1.84393584765727
10,-1,7,0.707780717193917,4.70877825606645
10,-1,8,0.660055825012664,9.02849942482085
10,-1,9,0.683249893671322,14.7655567398464
10,-1,10,0.721676874750906,21.8651560369163
10,-1,11,0.728373645272435,30.2492630963386
10,-1,12,0.684206628133761,39.7697204487806
10,-1,13,0.630022875550294,50.2795681679146
10,-1,14,0.58997462880878,61.6062385939037
10,-1,15,0.591180783797509,73.5605844500636
10,-1,16,0.628069574042565,85.9590581685657
10,-1,17,0.607233331499214,98.5995888766071
10,-1,18,0.568543862393344,111.274942895702
10,-1,19,0.526088573765008,123.787896018721
10,-1,20,0.488658712621454,135.94689717136
10,-1,21,0.401949667321189,147.563692489057
10,-1,22,0.47187523962388,158.464301483134
10,-1,23,0.0322858778540599,168.495722536517
10,-1,24,0,177.527884322607
10,-1,25,0,185.446499772452
10,-1,26,0,186.795435797436
10,-1,27,0,184.265179848653
10,-1,28,0,178.162523603109
10,-1,29,0,170.035093359602
10,-1,30,0,162.329902094632
10,0,0,0.111545869587366,0
10,0,1,0.225387177720053,0
10,0,2,0.455717875622991,0
10,0,3,0.593700734010831,0
10,0,4,0.652408798317727,0
10,0,5,0.691383648462329,0.384334741029879
10,0,6,0.702862549703162,1.98949270990651
10,0,7,0.703226474934404,5.03618556835562
10,0,8,0.681508420056898,9.57195493946138
10,0,9,0.714962934281705,15.5710091222368
10,0,10,0.704160460707121,22.9766195788772
10,0,11,0.686543723747697,31.6681357749248
10,0,12,0.64797476598379,41.514898950773
10,0,13,0.662340075137898,52.354914342777
10,0,14,0.675324490207076,64.0226929102748
10,0,15,0.539650566498704,76.3247740381356
10,0,16,0.627754994392085,89.0606781370212
10,0,17,0.539865350886109,102.029007900399
10,0,18,0.523407870234813,115.018255357182
10,0,19,0.46492757749663,127.821786319816
10,0,20,0.410647872113595,140.247342188838
10,0,21,0.358327623220766,152.107753871103
10,0,22,0.449822894759015,163.228884650175
10,0,23,0,173.454334875811
10,0,24,0,182.648324857499
10,0,25,0,190.697650251718
10,0,26,0,192.02624913662
10,0,27,0,189.588656160876
10,0,28,0,183.078288556373
10,0,29,0,175.053861226335
10,0,30,0,167.443579487863
10,1,1,0.359080028334666,0
10,1,2,0.548352019527499,0
10,1,3,0.614569192161291,0
10,1,4,0.651559155824786,0
10,1,5,0.73168194772813,0.431741384725167
10,1,6,0.717101912736591,2.17696796442804
10,1,7,0.735587961837129,5.43813718087454
10,1,8,0.720194230591819,10.2426893412519
10,1,9,0.751339958569865,16.559668363052
10,1,10,0.679138906293677,24.3029173836862
10,1,11,0.689110974449325,33.3555513831243
10,1,12,0.69626240721312,43.5832103713598
10,1,13,0.708956599900382,54.8176985097033
10,1,14,0.68898753626765,66.8796578198601
10,1,15,0.495201492437756,79.5673850906342
10,1,16,0.580492954022602,92.676712052761
10,1,17,0.357862263779629,105.998242909302
10,1,18,0.472930979467339,119.318693421103
10,1,19,0.342561424525048,132.42945134894
10,1,20,0.357711483900065,145.130426245481
10,1,21,0.299741240751272,157.236094338462
10,1,22,0.419865638675685,168.574964712349
10,1,23,0,178.991210440919
10,1,24,0,188.349541240365
10,1,25,0,196.537473101062
10,1,26,0,197.855412073937
10,1,27,0,195.516498938385
10,1,28,0,188.604907346072
10,1,29,0,180.683592015978
10,1,30,0,173.16380398507
10,2,2,0.625165569797552,0
10,2,3,0.63429631056638,0
10,2,4,0.680786838200482,0
10,2,5,0.738776661115947,0.499491662126925
10,2,6,0.722303396163656,2.43419402037257
10,2,7,0.7551773840271,5.9691857695871
10,2,8,0.735275848190141,11.112396129048
10,2,9,0.762548384582339,17.8089505996623
10,2,10,0.766183844585169,25.9685375447468
10,2,11,0.74531434229,35.4648763381438
10,2,12,0.707067849440076,46.1411353030155
10,2,13,0.750596236399404,57.8244073577313
10,2,14,0.680045196896208,70.3205979372146
10,2,15,0.5703086652559,83.4255605583782
10,2,16,0.567427280654003,96.9315741021817
10,2,17,0.518937072568908,110.624643456007
10,2,18,0.29793441290313,124.290409551917
10,2,19,0.211073536695671,137.720048959308
10,2,20,0.394858314910318,150.714284615744
10,2,21,0.345226329233667,163.08428566101
10,2,22,0.355657958112892,174.656109066
10,2,23,0,185.27414874906
10,2,24,0,194.803883124183
10,2,25,0,203.13443195586
10,2,26,0,204.444275578481
10,2,27,0,202.172027280076
10,2,28,0,194.895111031556
10,2,29,0,187.074106826887
10,2,30,0,179.506141378491
10,3,3,0.648565775962528,0
10,3,4,0.688846352261477,0
10,3,5,0.756853184491578,0.61114810493762
10,3,6,0.777594020117522,2.82570996553164
10,3,7,0.776372296363755,6.74405787867929
10,3,8,0.745521649740944,12.3405691089049
10,3,9,0.736136042654145,19.5326683673344
10,3,10,0.72623576452803,28.2028851807017
10,3,11,0.715618711426881,38.211153072337
10,3,12,0.689119030113543,49.3937744637538
10,3,13,0.655705086162664,61.5699121112791
10,3,14,0.626687371663414,74.5425431705547
10,3,15,0.588270226792929,88.104679440839
10,3,16,0.564356246372585,102.042851428478
10,3,17,0.488284137037011,116.140031391201
10,3,18,0.38944589599905,130.180254777587
10,3,19,0.254248524963768,143.952705544376
10,3,20,0.156475433786774,157.255645437997
10,3,21,0.402245012528212,169.899767653091
10,3,22,0.194043015195196,181.711433293154
10,3,23,0,192.535622585491
10,3,24,0,202.238555688168
10,3,25,0,210.709928311157
10,3,26,0,212.00627687686
10,3,27,0,209.681755118987
10,3,28,0,202.143894486578
10,3,29,0,194.412086695505
10,3,30,0,186.556927926762
10,4,4,0.717979987529153,0
10,4,5,0.775141856134223,0.915511213046002
10,4,6,0.766518505516937,3.64718092568454
10,4,7,0.768908632085003,8.1506937160056
10,4,8,0.748735388076455,14.3531063275738
10,4,9,0.750676506473985,22.1542025069443
10,4,10,0.743309934275387,31.4283525010477
10,4,11,0.729342928633765,42.0268408413334
10,4,12,0.716907552757385,53.7806169170884
10,4,13,0.693419873066097,66.5034146308742
10,4,14,0.667239205066511,79.995180298945
10,4,15,0.633707677239499,94.0457420511193
10,4,16,0.596858050221435,108.438649415183
10,4,17,0.639807530224403,122.955108630426
10,4,18,0.594581614837521,137.377937584126
10,4,19,0.545013990735576,151.495464133991
10,4,20,0.46404489189895,165.105292968225
10,4,21,0.472383369181851,178.017869031327
10,4,22,0.0322680243102362,190.059769846322
10,4,23,0,201.076664702148
10,4,24,0,210.935885530733
10,4,25,0,219.528562229801
10,4,26,0,220.790374525826
10,4,27,0,218.270317007577
10,4,28,0,210.57313962798
10,4,29,0,202.907102679249
10,4,30,0,194.501989695754
10,5,5,0.785131768723257,2.81463179126763
10,5,6,0.798905892822067,6.22995261146273
10,5,7,0.818591955291614,11.4074678019981
10,5,8,0.81872458733025,18.2702335869273
10,5,9,0.800784188588109,26.7141810549071
10,5,10,0.799388356799291,36.6100189469629
10,5,11,0.795768945230038,47.8056020296123
10,5,12,0.793591714870525,60.1287189817223
10,5,13,0.787196032385957,73.3902455660628
10,5,14,0.752903573905506,87.3876017867349
10,5,15,0.70175643439343,101.908445892749
10,5,16,0.674975888234409,116.7345335922
10,5,17,0.643346863432472,131.645667779366
10,5,18,0.500592744470174,146.423662508156
10,5,19,0.433956991326574,160.856244898495
10,5,20,0.382008434097207,174.740820135572
10,5,21,0.38953800716235,187.888027682321
10,5,22,0,200.125021209963
10,5,23,0,211.298410467857
10,5,24,0,221.276810243448
10,5,25,0,229.952949562276
10,5,26,0,231.142056084037
10,5,27,0,228.255917086309
10,5,28,0,220.496305710465
10,5,29,0,212.857553578036
10,5,30,0,203.60876596912
10,6,6,0.819668716493917,11.1956529418926
10,6,7,0.828998747495841,17.0344698219814
10,6,8,0.835326126874372,24.5421105854209
10,6,9,0.836485639352091,33.6107218993892
10,6,10,0.808796650650097,44.1074339257334
10,6,11,0.804861265512871,55.8767685538483
10,6,12,0.804901770327164,68.7434637439996
10,6,13,0.769839202000011,82.5156592401057
10,6,14,0.743446605540732,96.9883819028879
10,6,15,0.702488127328503,111.947263142102
10,6,16,0.649418749419011,127.172416505345
10,6,17,0.61409063724988,142.442400498059
10,6,18,0.481324202132717,157.53819022296
10,6,19,0.470062551813033,172.247081464768
10,6,20,0.485885200043551,186.366452404361
10,6,21,0.0645578819420808,199.707311190963
10,6,22,0,212.097562067134
10,6,23,0,223.384928535816
10,6,24,0,233.439479061307
10,6,25,0,242.155708862208
10,6,26,0,243.228800623468
10,6,27,0,239.833641834904
10,6,28,0,232.071829103268
10,6,29,0,224.406407185363
10,6,30,0,214.072962048906
10,7,7,0.835310111534453,24.9558452885902
10,7,8,0.842995291804564,33.0877287078264
10,7,9,0.812198124862848,42.7577867555176
10,7,10,0.812425570532305,53.8296658072002
10,7,11,0.811328777867357,66.1446631905345
10,7,12,0.777709056945135,79.5245870673567
10,7,13,0.745644577327181,93.7749736560353
10,7,14,0.713193789557597,108.688599606623
10,7,15,0.649151745066742,124.049221639014
10,7,16,0.649519943683259,139.635471208694
10,7,17,0.486651011564927,155.224829061839
10,7,18,0.486631926391848,170.597603138308
10,7,19,0.483825942653061,185.540833403531
10,7,20,0.355969674832215,199.852048833726
10,7,21,0,213.342804907341
10,7,22,0,225.841934503281
10,7,23,0,237.198450978572
10,7,24,0,247.284049273195
10,7,25,0,255.99515902219
10,7,26,0,256.907326522405
10,7,27,0,252.957803655685
10,7,28,0,245.153998989136
10,7,29,0,237.210640631333
10,7,30,0,225.959794154622
10,8,8,0.819928166298769,43.7878288723693
10,8,9,0.815644728642499,54.0311259926994
10,8,10,0.81489093316623,65.6475882071469
10,8,11,0.782216212060719,78.4754075142586
10,8,12,0.780037849633749,92.33359356296
10,8,13,0.749316400571593,107.02522129874
10,8,14,0.649923784166118,122.34096919761
10,8,15,0.652740730184524,138.062879842967
10,8,16,0.521667944764474,153.968270331429
10,8,17,0.488946133268221,169.83371717169
10,8,18,0.491041491248881,185.439039020936
10,8,19,0.453534161111433,200.571200811036
10,8,20,0,215.0280645454
10,8,21,0,228.621915259843
10,8,22,0,241.182695269599
10,8,23,0,252.560885773894
10,8,24,0,262.629982036326
10,8,25,0,271.288516556939
10,8,26,0,271.992808389816
10,8,27,0,267.445809430735
10,8,28,0,259.554568180635
10,8,29,0,250.996920162084
10,8,30,0,239.095330141529
10,9,9,0.809226166429025,67.2709282988835
10,9,10,0.783284515531933,79.396820789179
10,9,11,0.77984243823688,92.7001946001379
10,9,12,0.750015339102227,106.997401876691
10,9,13,0.714326513303527,122.089207614394
10,9,14,0.650734809245153,137.764352522699
10,9,15,0.584353596302235,153.803333232211
10,9,16,0.489670707241262,169.982327068197
10,9,17,0.487107797579667,186.077185872082
10,9,18,0.485804636249726,201.867422117374
10,9,19,0,217.140110859628
10,9,20,0,231.693632874112
10,9,21,0,245.341187631042
10,9,22,0,257.914009467934
10,9,23,0,269.264226344476
10,9,24,0,279.267307783154
10,9,25,0,287.824056860904
10,9,26,0,288.271974132607
10,9,27,0,283.083114585931
10,9,28,0,275.05784159794
10,9,29,0,265.523656659585
10,9,30,0,253.262903212845
10,10,10,0.752033161764818,94.8805699315997
10,10,11,0.746834526837114,108.61818539106
10,10,12,0.713865592202693,123.311295410757
10,10,13,0.649701805265136,138.758514671618
10,10,14,0.58342595797501,154.746814096601
10,10,15,0.488636758365033,171.055319342576
10,10,16,0.487614705646759,187.459248537297
10,10,17,0.453255675709816,203.733913576598
10,10,18,0,219.658708146182
10,10,19,0,235.021006011365
10,10,20,0,249.619895017483
10,10,21,0,263.26967562352
10,10,22,0,275.803057581649
10,10,23,0,287.073994477117
10,10,24,0,296.960103131093
10,10,25,0,305.364623194408
10,10,26,0,305.506644092466
10,10,27,0,299.630792893586
10,10,28,0,291.424269897364
10,10,29,0,280.619550443624
10,10,30,0,268.223030952355
10,11,11,0.711187019728037,126
10,11,12,0.647947731769328,141.042462799989
10,11,13,0.583699700241062,156.797089230217
10,11,14,0.48701439386778,173.049255122858
10,11,15,0.488319820904499,189.576896045838
10,11,16,0.323371118600006,206.154456571281
10,11,17,0,222.556897579679
10,11,18,0,238.563684698391
10,11,19,0,253.96268143792
10,11,20,0,268.553872574119
10,11,21,0,282.152846787642
10,11,22,0,294.593972442077
10,11,23,0,305.733206559251
10,11,24,0,315.450484407713
10,11,25,0,323.651645508096
10,11,26,0,323.437773176883
10,11,27,0,316.829599908196
10,11,28,0,308.354224122848
10,11,29,0,296.27841230222
10,11,30,0,283.71753032063
10,12,12,0.612941077111261,159.934061859669
10,12,13,0.485099624783923,175.945348238155
10,12,14,0.388338884435719,192.4095587582
10,12,15,0,209.103624752476
10,12,16,0,225.801406986336
10,12,17,0,242.277707482704
10,12,18,0,258.312256876868
10,12,19,0,273.693600901179
10,12,20,0,288.222811669568
10,12,21,0,301.716952978018
10,12,22,0,314.012233786645
10,12,23,0,324.966790300698
10,12,24,0,334.46304449377
10,12,25,0,342.40959536541
10,12,26,0,341.789921824436
10,12,27,0,334.404457937346
10,12,28,0,325.289922671785
10,12,29,0,312.240103184998
10,12,30,0,299.474032171915
10,13,13,0,195.924724643008
10,13,14,0,212.547168920152
10,13,15,0,229.353180273284
10,13,16,0,246.116228520998
10,13,17,0,262.611151202888
10,13,18,0,278.618138343358
10,13,19,0,293.926610786119
10,13,20,0,308.33891790743
10,13,21,0,321.673784144913
10,13,22,0,333.76943880718
10,13,23,0,344.486369954986
10,13,24,0,353.709650637993
10,13,25,0,361.350794280377
10,13,26,0,360.276072808922
10,13,27,0,352.069279263493
10,13,28,0,341.856182074708
10,13,29,0,328.221560793741
10,13,30,0,315.210811284457
10,14,14,0,233.168016416223
10,14,15,0,250.030300654631
10,14,16,0,266.802694318321
10,14,17,0,283.26026602172
10,14,18,0,299.183859835967
10,14,19,0,314.363963978572
10,14,20,0,328.604393492046
10,14,21,0,341.725716584891
10,14,22,0,353.568359414923
10,14,23,0,363.995330493321
10,14,24,0,372.894513447658
10,14,25,0,380.180485450174
10,14,26,0,378.514105089154
10,14,27,0,369.532037220041
10,14,28,0,357.869088146275
10,14,29,0,343.934880335233
10,14,30,0,330.539417785778
10,15,15,0,270.831983583777
10,15,16,0,287.557432217656
10,15,17,0,303.921540633002
10,15,18,0,319.706000835552
10,15,19,0,334.702559009291
10,15,20,0,348.716681711852
10,15,21,0,361.570960632311
10,15,22,0,373.108191021127
10,15,23,0,383.194065372264
10,15,24,0,391.719431562953
10,15,25,0,398.602073282079
10,15,26,0,396.054438646997
10,15,27,0,386.499989378283
10,15,28,0,373.35342419447
10,15,29,0,359.092513060434
10,15,30,0,344.819208659956
10,16,16,0,308.075275356994
10,16,17,0,324.290269501827
10,16,18,0,339.880545527706
10,16,19,0,354.639295471515
10,16,20,0,368.373819676214
10,16,21,0,380.908908595195
10,16,22,0,392.089893572613
10,16,23,0,401.785308595214
