"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-6,9,0.638559646417329,12.1799283557962
10,-6,10,0.679125668496895,18.2979019250884
10,-6,11,0.674958337082966,25.63275556501
10,-6,12,0.59854700837829,34.0579212145403
10,-6,13,0.571536820360292,43.4164868379313
10,-6,14,0.618325726573905,53.5562242868411
10,-6,15,0.624969021924032,64.3347514368531
10,-6,16,0.582342442528825,75.5976606912376
10,-6,17,0.567821737682022,87.1468580891252
10,-6,18,0.563167820443877,98.7781624952684
10,-6,19,0.50532043140054,110.289584287969
10,-6,20,0.381935914416442,121.494463823852
10,-6,21,0.294558882529812,132.229375509331
10,-6,22,0.325435018666552,142.325469754684
10,-6,23,0,151.629671665095
10,-6,24,0,160.007030042825
10,-6,25,0,167.342930929363
10,-6,26,0,168.731614254639
10,-6,27,0,165.734253912957
10,-6,28,0,161.372055093161
10,-6,29,0,152.729860166278
10,-6,30,0,144.542152016359
10,-5,-5,0.0000401687485410733,0
10,-5,-4,0.000101667147391161,0
10,-5,-3,0.000347265259280862,0
10,-5,-2,0.00140478697699356,0
10,-5,-1,0.00608229873727582,0
10,-5,0,0.026546021753384,0
10,-5,1,0.106871989210339,0
10,-5,2,0.322249578864536,0
10,-5,3,0.546818336608529,0
10,-5,4,0.585948236095112,0
10,-5,5,0.630225493272377,0.271130524808548
10,-5,6,0.617296510758119,1.47657523749868
10,-5,7,0.671172154504708,3.88095564974476
10,-5,8,0.604281117586614,7.59593272385071
10,-5,9,0.681016829861874,12.5980140471386
10,-5,10,0.697858790957131,18.9047461988608
10,-5,11,0.655687009264284,26.4319438525059
10,-5,12,0.618151934024148,35.039134912973
10,-5,13,0.611878917399367,44.58557430806
10,-5,14,0.672244838484221,54.9424481529343
10,-5,15,0.620346441047441,65.9628237607356
10,-5,16,0.581717059507477,77.4510376359768
10,-5,17,0.578590893572566,89.2026392279843
10,-5,18,0.486619491975851,101.013571145581
10,-5,19,0.444209063928038,112.702528416219
10,-5,20,0.391163196021425,124.085126251011
10,-5,21,0.260327259893572,134.978891250107
10,-5,22,0.448514045954584,145.214585090428
10,-5,23,0,154.638471086618
10,-5,24,0,163.126649880196
10,-5,25,0,170.575892005979
10,-5,26,0,171.949021875312
10,-5,27,0,169.04920420387
10,-5,28,0,164.278496170177
10,-5,29,0,155.732131232176
10,-5,30,0,147.635138435728
10,-4,-4,0.000210688648809307,0
10,-4,-3,0.000526649462233369,0
10,-4,-2,0.00176822564668371,0
10,-4,-1,0.00698578910696078,0
10,-4,0,0.0290866206643584,0
10,-4,1,0.113673388746912,0
10,-4,2,0.335800374632647,0
10,-4,3,0.552898092529279,0
10,-4,4,0.601731613562634,0
10,-4,5,0.628029503437175,0.287220015792359
10,-4,6,0.653889945714497,1.54495077510204
10,-4,7,0.665508398700704,4.0621360850543
10,-4,8,0.651342706541314,7.89554492886635
10,-4,9,0.679025041305382,13.0733967106906
10,-4,10,0.683631132571719,19.5787017303966
10,-4,11,0.612853069481123,27.296590636833
10,-4,12,0.656768803192283,36.0997168573447
10,-4,13,0.687563725666255,45.8761564394025
10,-4,14,0.662207438871774,56.4895945535335
10,-4,15,0.605233959003525,67.7501621685923
10,-4,16,0.594049900970019,79.4564607172357
10,-4,17,0.535726162293494,91.4128179155829
10,-4,18,0.47236657124047,103.435189976806
10,-4,19,0.448482200425535,115.324949116067
10,-4,20,0.360392898133249,126.889746266144
10,-4,21,0.3529474334296,137.946618653523
10,-4,22,0.449211965877216,148.338747030238
10,-4,23,0,157.920751838853
10,-4,24,0,166.556444302345
10,-4,25,0,174.129330275184
10,-4,26,0,175.478302594828
10,-4,27,0,172.664338988429
10,-4,28,0,167.485858676069
10,-4,29,0,159.052742917012
10,-4,30,0,151.0661213775
10,-3,-3,0.00107945512526319,0
10,-3,-2,0.00266248656068102,0
10,-3,-1,0.0087398194427819,0
10,-3,0,0.033141718641555,0
10,-3,1,0.12314661967798,0
10,-3,2,0.352259961912729,0
10,-3,3,0.561127203982547,0
10,-3,4,0.619269191468562,0
10,-3,5,0.63789744694792,0.306746886627687
10,-3,6,0.656199843672376,1.63145965446833
10,-3,7,0.6409920446708,4.26222397821861
10,-3,8,0.699441287056205,8.23999846883248
10,-3,9,0.710361572759601,13.6154848050794
10,-3,10,0.626073628741412,20.3192957864327
10,-3,11,0.660039277090316,28.2397125645837
10,-3,12,0.716381153041344,37.2846332809504
10,-3,13,0.705961969621602,47.3314170132107
10,-3,14,0.623012869691079,58.1992672171213
10,-3,15,0.524756582781813,69.6950504399923
10,-3,16,0.508817849905216,81.6390575457972
10,-3,17,0.500070915001427,93.8357792570972
10,-3,18,0.476570183878138,106.082783508412
10,-3,19,0.458017391547849,118.180420899407
10,-3,20,0.446401648535963,129.949692737739
10,-3,21,0.401461353957466,141.212797882833
10,-3,22,0.438400440187343,151.7972739822
10,-3,23,0,161.545253662857
10,-3,24,0,170.319341667369
10,-3,25,0,178.014296910692
10,-3,26,0,179.35086910814
10,-3,27,0,176.643200364571
10,-3,28,0,171.066772643657
10,-3,29,0,162.737569223148
10,-3,30,0,154.842232335398
10,-2,-2,0.00538830265312238,0
10,-2,-1,0.0130343162129048,0
10,-2,0,0.0409983267857974,0
10,-2,1,0.138028957902472,0
10,-2,2,0.373830923140341,0
10,-2,3,0.56817321199669,0
10,-2,4,0.589993008237633,0
10,-2,5,0.609423229538758,0.329709300692102
10,-2,6,0.696610489968671,1.73713075316911
10,-2,7,0.671934153332858,4.4856075105093
10,-2,8,0.703709278679732,8.64508574102301
10,-2,9,0.639611680935599,14.2254438130568
10,-2,10,0.667812915304992,21.1369580892178
10,-2,11,0.731109371358404,29.3097028068529
10,-2,12,0.720137041403952,38.6376688830489
10,-2,13,0.651866213922854,48.9522727743853
10,-2,14,0.592688419681731,60.0800200676041
10,-2,15,0.549472388593687,71.8473273830243
10,-2,16,0.542827460695902,84.056448415085
10,-2,17,0.57622838868884,96.505366955441
10,-2,18,0.563522020158999,109.005537108108
10,-2,19,0.502219670499676,121.359144690726
10,-2,20,0.460144353358753,133.367904896693
10,-2,21,0.462645777463124,144.842802975583
10,-2,22,0.465798460439649,155.618996447046
10,-2,23,0,165.543130232967
10,-2,24,0,174.47678409509
10,-2,25,0,182.303644066111
10,-2,26,0,183.621401003322
10,-2,27,0,181.006312715525
10,-2,28,0,175.030543660162
10,-2,29,0,166.810988938687
10,-2,30,0,159.02011398314
10,-1,-1,0.0258196998989195,0
10,-1,0,0.0597714469600596,0
10,-1,1,0.1657597111441,0
10,-1,2,0.405290807014353,0
10,-1,3,0.584950914918296,0
10,-1,4,0.630997416688777,0
10,-1,5,0.671990391185568,0.356104918435887
10,-1,6,0.624005374882239,1.86192790151807
10,-1,7,0.716094866818901,4.75386298555103
10,-1,8,0.675947222886989,9.11873122063412
10,-1,9,0.677809496905296,14.91074882786
10,-1,10,0.735432875634367,22.0836389222844
10,-1,11,0.716851603105767,30.5509187314344
10,-1,12,0.658044638117654,40.1615064638506
10,-1,13,0.598994667961025,50.7681054515074
10,-1,14,0.609945298390668,62.1967736362445
10,-1,15,0.631076375811642,74.2581659203841
10,-1,16,0.627531247981129,86.7680125595227
10,-1,17,0.622888016169691,99.522264686655
10,-1,18,0.56397598477703,112.309632235501
10,-1,19,0.509832909311243,124.929617977245
10,-1,20,0.476222656157167,137.188843530423
10,-1,21,0.387959533701805,148.897271722113
10,-1,22,0.478384846671476,159.879287090735
10,-1,23,0,169.9799077703
10,-1,24,0,179.068192972527
10,-1,25,0,187.028921877349
10,-1,26,0,188.339463941306
10,-1,27,0,185.82549834153
10,-1,28,0,179.451973100606
10,-1,29,0,171.3306561928
10,-1,30,0,163.624507285102
10,0,0,0.111545869587366,0
10,0,1,0.22609402067957,0
10,0,2,0.457343480044665,0
10,0,3,0.593672218969494,0
10,0,4,0.64478924953846,0
10,0,5,0.697986131592552,0.387890152546925
10,0,6,0.721584927029255,2.00779312727447
10,0,7,0.697322886209959,5.08655555339096
10,0,8,0.692907656613797,9.6660607120924
10,0,9,0.728797129041171,15.7267178933188
10,0,10,0.706673651220448,23.204303719383
10,0,11,0.660128043758746,31.9769912610866
10,0,12,0.641502590253569,41.9132975895147
10,0,13,0.677660758195571,52.8514722371167
10,0,14,0.70881048460341,64.6255399364154
10,0,15,0.697372427883082,77.039175697309
10,0,16,0.623066437450654,89.8876924583008
10,0,17,0.510667773772413,102.967492355994
10,0,18,0.512377359594571,116.065059756484
10,0,19,0.426303958605339,128.971550099301
10,0,20,0.377439245429075,141.492754218539
10,0,21,0.344591167264083,153.439974871587
10,0,22,0.451462653397986,164.637464273789
10,0,23,0,174.92759089344
10,0,24,0,184.173509876087
10,0,25,0,192.261042655962
10,0,26,0,193.549632919242
10,0,27,0,191.124135677153
10,0,28,0,184.350424471917
10,0,29,0,176.327870417019
10,0,30,0,168.71242271896
10,1,1,0.359080028334666,0
10,1,2,0.549252806522073,0
10,1,3,0.614221745877008,0
10,1,4,0.655960881766135,0
10,1,5,0.732642009135957,0.436131152814606
10,1,6,0.707133718526974,2.19845587932277
10,1,7,0.742890342184631,5.49159438446909
10,1,8,0.742118107728393,10.3449885190829
10,1,9,0.729871386788817,16.7220787445851
10,1,10,0.721539249406833,24.5363330602825
10,1,11,0.704639549453767,33.6716221982991
10,1,12,0.712391902676902,43.9932789335891
10,1,13,0.697115361155488,55.3290995433528
10,1,14,0.678324607292063,67.4970233684489
10,1,15,0.492789813713372,80.293384513702
10,1,16,0.516912822045792,93.5116938136116
10,1,17,0.370591888952995,106.94081927653
10,1,18,0.456637195794373,120.365522419336
10,1,19,0.330925790086441,133.575488400845
10,1,20,0.309256708719565,146.368741054557
10,1,21,0.290800183265206,158.55764804505
10,1,22,0.420216943227061,169.969656487233
10,1,23,0,180.447611448167
10,1,24,0,189.855060910183
10,1,25,0,198.078570392691
10,1,26,0,199.356808785044
10,1,27,0,197.027526747351
10,1,28,0,189.861617579056
10,1,29,0,181.939454227804
10,1,30,0,174.404521981319
10,2,2,0.625165569797552,0
10,2,3,0.63417871707405,0
10,2,4,0.679115682651577,0
10,2,5,0.736249550006769,0.504087420457455
10,2,6,0.731500620486552,2.45811996711973
10,2,7,0.76210877715613,6.02830419899907
10,2,8,0.74009577416394,11.2191840015655
10,2,9,0.7391150658102,17.9773307885888
10,2,10,0.766005992662863,26.2115313215168
10,2,11,0.754777841332854,35.7921325778095
10,2,12,0.707031543770342,46.5605201107224
10,2,13,0.739706242600565,58.3421409342678
10,2,14,0.637610675938189,70.9413043968311
10,2,15,0.588619850401671,84.1519604521091
10,2,16,0.575079556676311,97.7643867667872
10,2,17,0.552988183889755,111.562897280783
10,2,18,0.290889487415591,125.331178459152
10,2,19,0.206215963065792,138.858129244317
10,2,20,0.418262078552207,151.942771403957
10,2,21,0.381618946124185,164.394745279115
10,2,22,0.323503910629934,176.038548082261
10,2,23,0,186.717194416887
10,2,24,0,196.294881177232
10,2,25,0,204.659572481063
10,2,26,0,205.931095635931
10,2,27,0,203.647211902524
10,2,28,0,196.146506583431
10,2,29,0,188.323114662966
10,2,30,0,180.676099159374
10,3,3,0.648565775962528,0
10,3,4,0.687673820382467,0
10,3,5,0.757609348515777,0.617154795827847
10,3,6,0.77791464521644,2.85287325820226
10,3,7,0.776533781696277,6.80727063287582
10,3,8,0.76985378250899,12.4532675877071
10,3,9,0.735857972381727,19.7068221106805
10,3,10,0.725700020754645,28.4495548310014
10,3,11,0.714769953325269,38.5403106415252
10,3,12,0.687612731382594,49.8137568679939
10,3,13,0.653937831428427,62.0875385495705
10,3,14,0.625896851171848,75.1628350828411
10,3,15,0.586118579906975,88.8305146073229
10,3,16,0.561210694711768,102.8752179448
10,3,17,0.484960219487128,117.077874741032
10,3,18,0.381547849189751,131.220446970012
10,3,19,0.246329164264012,145.090069751952
10,3,20,0.147553460310145,158.482991458061
10,3,21,0.432949069968818,171.208184265961
10,3,22,0.129153667523483,183.090473167337
10,3,23,0,193.973492224852
10,3,24,0,203.722298337929
10,3,25,0,212.225654101915
10,3,26,0,213.483872942562
10,3,27,0,211.100448463996
10,3,28,0,203.391344409849
10,3,29,0,195.653343887891
10,3,30,0,187.608189785622
10,4,4,0.717979987529153,0
10,4,5,0.775568039016772,0.922795496356078
10,4,6,0.76688688331633,3.67617746778059
10,4,7,0.768851990534951,8.21541140540366
10,4,8,0.748283466703699,14.4668644767451
10,4,9,0.750975804411295,22.3293735332133
10,4,10,0.74209469831251,31.6761226825583
10,4,11,0.728582937176543,42.3569936990277
10,4,12,0.715397792444177,54.2013433306378
10,4,13,0.690238296420169,67.021153273533
10,4,14,0.665521718285719,80.6144913838443
10,4,15,0.628604436072554,94.769216731469
10,4,16,0.590908003518444,109.266856486209
10,4,17,0.614073473254771,123.886579455535
10,4,18,0.589143515372375,138.409189426226
10,4,19,0.542050050611695,152.621061329935
10,4,20,0.460095143887484,166.317944654677
10,4,21,0.485865521502368,179.308561428518
10,4,22,0,191.417930446025
10,4,23,0,202.490355100711
10,4,24,0,212.392019109091
10,4,25,0,221.013142420441
10,4,26,0,222.235727940319
10,4,27,0,219.582844760687
10,4,28,0,211.79157244934
10,4,29,0,204.114851501583
10,4,30,0,195.35815833963
10,5,5,0.785131768723257,2.81463179126763
10,5,6,0.799160432318638,6.2502709600343
10,5,7,0.815711369258624,11.4620774984637
10,5,8,0.799998620630067,18.3723955887969
10,5,9,0.800062713398738,26.8761882247767
10,5,10,0.798382156130111,36.8429584532554
10,5,11,0.794428895204707,48.1191407258112
10,5,12,0.788377961302246,60.530915840139
10,5,13,0.77008413052466,73.8873947141199
10,5,14,0.750395303307811,87.9841090967993
10,5,15,0.702322412449097,102.606741422684
10,5,16,0.672783192736136,117.535021476055
10,5,17,0.642411733511757,132.546714439989
10,5,18,0.466828769126934,147.421623320432
10,5,19,0.429436276487855,161.945528688284
10,5,20,0.448960210656565,175.913990169928
10,5,21,0.356765977795743,189.13593710575
10,5,22,0,201.436980223149
10,5,23,0,212.662381942428
10,5,24,0,222.679629930749
10,5,25,0,231.380566596208
10,5,26,0,232.529279867452
10,5,27,0,229.430192205543
10,5,28,0,221.659736424618
10,5,29,0,214.005862059976
10,5,30,0,204.227787476381
10,6,6,0.819668716493917,11.1956529418926
10,6,7,0.829027958768314,17.0673635178049
10,6,8,0.83535219864277,24.6210941872082
10,6,9,0.837102760189549,33.7480025265775
10,6,10,0.809244849266956,44.3139937098246
10,6,11,0.804681852814354,56.162152066652
10,6,12,0.804646219822633,69.1155927944882
10,6,13,0.769393876547349,82.9806785499761
10,6,14,0.742912304242356,97.5505385695863
10,6,15,0.702863164809109,112.608822140503
10,6,16,0.64919181584801,127.933613778573
10,6,17,0.581222057145986,143.301434458115
10,6,18,0.481191737476896,158.491251737393
10,6,19,0.46895854199234,173.28842166147
10,6,20,0.485961102706179,187.488486897398
10,6,21,0,200.900758630694
10,6,22,0,213.351614261528
10,6,23,0,224.687448789736
10,6,24,0,234.777224848438
10,6,25,0,243.514574490544
10,6,26,0,244.546068562048
10,6,27,0,240.941246972728
10,6,28,0,233.168233183423
10,6,29,0,225.467992520397
10,6,30,0,214.628789528469
10,7,7,0.835310111534453,24.9558452885902
10,7,8,0.842991314428458,33.1324629600922
10,7,9,0.812745637801689,42.859379899479
10,7,10,0.812341487794089,53.998998437345
10,7,11,0.811191552782322,66.3911613846007
10,7,12,0.777389471001266,79.8560395905773
10,7,13,0.745311348085976,94.1973803127507
10,7,14,0.713955126139293,109.206053604986
10,7,15,0.648554239090509,124.663828173356
10,7,16,0.648892882265307,140.3473037606
10,7,17,0.485867571216928,156.031924189118
10,7,18,0.487102448064107,171.495993775408
10,7,19,0.483948153763273,186.52461995243
10,7,20,0.323764368742965,200.913506595624
10,7,21,0,214.472525707156
10,7,22,0,227.028999704696
10,7,23,0,238.430632490169
10,7,24,0,248.548034617729
10,7,25,0,257.276796091554
10,7,26,0,258.146369957054
10,7,27,0,253.994588105409
10,7,28,0,246.175424825797
10,7,29,0,238.114391631201
10,7,30,0,226.46084127944
10,8,8,0.819928166298769,43.7878288723693
10,8,9,0.815619103237119,54.0867015121332
10,8,10,0.814819293546128,65.7695214703241
10,8,11,0.782168249075685,78.6730095362164
10,8,12,0.779813111148745,92.6145238046717
10,8,13,0.748923831785874,107.395338730718
10,8,14,0.650406795226833,122.804217593847
10,8,15,0.652156024582904,138.621209462566
10,8,16,0.520969376681536,154.621597439043
10,8,17,0.490131223663717,170.579922114159
10,8,18,0.491167345488188,186.274002830805
10,8,19,0.453782141701943,201.488879562893
10,8,20,0,216.02059996292
10,8,21,0,229.679779374542
10,8,22,0,242.294866280333
10,8,23,0,253.715051661959
10,8,24,0,263.812767966274
10,8,25,0,272.485731648159
10,8,26,0,273.146677692292
10,8,27,0,268.404969044398
10,8,28,0,260.494447213342
10,8,29,0,251.676868216476
10,8,30,0,239.535128936125
10,9,9,0.809226166429025,67.2709282988835
10,9,10,0.783240018351559,79.4619961105123
10,9,11,0.779728071669577,92.8397441949201
10,9,12,0.749852665486128,107.218859187819
10,9,13,0.713995153085852,122.398294386375
10,9,14,0.650469360229454,138.164867051604
10,9,15,0.551674739237906,154.297075164292
10,9,16,0.490248976157189,170.569060147942
10,9,17,0.486658905016484,186.754639304975
10,9,18,0.485415587222038,202.631330465058
10,9,19,0,217.984291640312
10,9,20,0,232.610100313828
10,9,21,0,246.32030031607
10,9,22,0,258.944648999179
10,9,23,0,270.334003503556
10,9,24,0,280.362792199132
10,9,25,0,288.931025726025
10,9,26,0,289.335120249673
10,9,27,0,283.959271902154
10,9,28,0,275.911062057688
10,9,29,0,265.938083171443
10,9,30,0,253.636449979166
10,10,10,0.752033161764818,94.8805699315997
10,10,11,0.746772440151133,108.691504605313
10,10,12,0.713680002910813,123.465344029796
10,10,13,0.649482446398039,138.998880281532
10,10,14,0.58378173144795,155.077152911115
10,10,15,0.488638890499278,171.477284135663
10,10,16,0.487750576308289,187.972454626345
10,10,17,0.420772940847084,204.335943469034
10,10,18,0,220.345154714122
10,10,19,0,235.785553314098
10,10,20,0,250.454435165308
10,10,21,0,264.164459382908
10,10,22,0,276.746875774738
10,10,23,0,288.054386640861
10,10,24,0,297.96358938454
10,10,25,0,306.37695482668
10,10,26,0,306.47497808896
10,10,27,0,300.420052182069
10,10,28,0,292.187227308061
10,10,29,0,280.954725863327
10,10,30,0,268.526828645467
10,11,11,0.711187019728037,126
10,11,12,0.647868895296992,141.122288077072
10,11,13,0.583506747017991,156.962195681921
10,11,14,0.48699909669795,173.303159661026
10,11,15,0.489150558830968,189.921107679637
10,11,16,0.32318393610692,206.588445632348
10,11,17,0,223.078103649711
10,11,18,0,239.167563050547
10,11,19,0,254.642787058897
10,11,20,0,269.301980108534
10,11,21,0,282.959104054742
10,11,22,0,295.447084530538
10,11,23,0,306.620646921579
10,11,24,0,316.358728863067
10,11,25,0,324.566424631217
10,11,26,0,324.308703642534
10,11,27,0,317.529579532815
10,11,28,0,308.998646003091
10,11,29,0,296.545191187636
10,11,30,0,283.949606716162
10,12,12,0.612941077111261,159.934061859669
10,12,13,0.485001364339481,176.029896413285
10,12,14,0.388508415772387,192.582034837267
10,12,15,0,209.365396411079
10,12,16,0,226.151802320315
10,12,17,0,242.714026213272
10,12,18,0,258.829820045547
10,12,19,0,274.285838068546
10,12,20,0,288.88138390785
10,12,21,0,302.431909258007
10,12,22,0,314.772197717973
10,12,23,0,325.759173603902
10,12,24,0,335.274283074094
10,12,25,0,343.225403432069
10,12,26,0,342.562370325186
10,12,27,0,335.014300309338
10,12,28,0,325.73319445029
10,12,29,0,312.437824518745
10,12,30,0,299.633934367699
10,13,13,0,195.924724643008
10,13,14,0,212.634551326808
10,13,15,0,229.529173149117
10,13,16,0,246.380019753746
10,13,17,0,262.959902984296
10,13,18,0,279.047040103982
10,13,19,0,294.428969547504
10,13,20,0,308.906284290332
10,13,21,0,322.296111584956
10,13,22,0,334.435272890877
10,13,23,0,345.183064212118
10,13,24,0,354.42360462232
10,13,25,0,362.067709349345
10,13,26,0,360.95046785296
10,13,27,0,352.589638955901
10,13,28,0,342.035261689914
10,13,29,0,328.351044167226
10,13,30,0,315.299577408469
10,14,14,0,233.168016416223
10,14,15,0,250.118565314245
10,14,16,0,266.978272600893
10,14,17,0,283.520184168378
10,14,18,0,299.523177526301
10,14,19,0,314.775867812657
10,14,20,0,329.08032598153
10,14,21,0,342.255538155877
10,14,22,0,354.140540290081
10,14,23,0,364.597168747553
10,14,24,0,373.512375032143
10,14,25,0,380.800061563387
10,14,26,0,379.05993672915
10,14,27,0,369.965048083319
10,14,28,0,357.974835924471
10,14,29,0,343.998381893131
10,14,30,0,330.504449664316
10,15,15,0,270.831983583777
10,15,16,0,287.644607443584
10,15,17,0,304.092782193615
10,15,18,0,319.956239754224
10,15,19,0,335.024862812058
10,15,20,0,349.102386368397
10,15,21,0,362.009835304535
10,15,22,0,373.588632441807
10,15,23,0,383.703318107287
10,15,24,0,392.24382991563
10,15,25,0,399.127300187105
10,15,26,0,396.43388708961
10,15,27,0,386.849211732961
10,15,28,0,373.399017967196
10,15,29,0,359.09366134369
10,15,30,0,344.54449674092
10,16,16,0,308.075275356994
10,16,17,0,324.374407943573
10,16,18,0,340.043625112863
10,16,19,0,354.874265238267
10,16,20,0,368.671909857048
10,16,21,0,381.25979806953
10,16,22,0,392.481906692616
10,16,23,0,402.205637598153
10,16,24,0,410.324061431158
