X.6;YEARMODA;DATE;Year;Month;Day;Tmean;Tmax;Tmin;X;X.1;X.2;X.3;X.4;X.5
3279;19811223;1981-12-23 12:00:00;1981;12;23;13,77054381165440;18,97708496111570;10,319994402353800;NA;NA;NA;NA;NA;NA
3280;19811224;1981-12-24 12:00:00;1981;12;24;13,56070241884100;18,32983222525240;10,211485429679600;NA;NA;NA;NA;NA;NA
3281;19811225;1981-12-25 12:00:00;1981;12;25;14,19022659728120;20,27159043284240;10,537012347702200;NA;NA;NA;NA;NA;NA
3282;19811226;1981-12-26 12:00:00;1981;12;26;12,27643096897280;17,17039974113870;8,922100464837460;NA;NA;NA;NA;NA;NA
3283;19811227;1981-12-27 12:00:00;1981;12;27;10,84385755956640;16,48749341013810;7,347599141946910;NA;NA;NA;NA;NA;NA
3284;19811228;1981-12-28 12:00:00;1981;12;28;14,19022659728120;20,27159043284240;10,537012347702200;NA;NA;NA;NA;NA;NA
3285;19811229;1981-12-29 12:00:00;1981;12;29;14,75821134244620;21,08956975145580;11,039146651099101;NA;NA;NA;NA;NA;NA
3286;19811230;1981-12-30 12:00:00;1981;12;30;13,83208324492960;20,10086385009220;10,143387016979601;NA;NA;NA;NA;NA;NA
3287;19811231;1981-12-31 12:00:00;1981;12;31;15,17789412807310;22,38407522318250;11,256164596447499;NA;NA;NA;NA;NA;NA
3288;19820101;1982-01-01 12:00:00;1982;1;1;14,18518197868370;20,81640721905560;10,409346121942800;NA;NA;NA;NA;NA;NA
3289;19820102;1982-01-02 12:00:00;1982;1;2;14,11718494224210;21,16704818450980;10,249127204381200;NA;NA;NA;NA;NA;NA
3290;19820103;1982-01-03 12:00:00;1982;1;3;11,14883407143020;16,96120834303120;7,609517190912750;NA;NA;NA;NA;NA;NA
3291;19820104;1982-01-04 12:00:00;1982;1;4;10,76103032717100;16,88578699090370;7,158868588580430;NA;NA;NA;NA;NA;NA
3292;19820105;1982-01-05 12:00:00;1982;1;5;13,53184769182450;20,66912987431430;9,654648152299830;NA;NA;NA;NA;NA;NA
3293;19820106;1982-01-06 12:00:00;1982;1;6;11,64740879558490;19,05943169531640;7,742272499571490;NA;NA;NA;NA;NA;NA
3294;19820107;1982-01-07 12:00:00;1982;1;7;15,38914850545530;22,10172489082830;11,573833646298199;NA;NA;NA;NA;NA;NA
3295;19820108;1982-01-08 12:00:00;1982;1;8;17,03771725100260;23,54426184658980;13,239183203325499;NA;NA;NA;NA;NA;NA
3296;19820109;1982-01-09 12:00:00;1982;1;9;15,29149107710610;22,54767108690510;11,356591457126800;NA;NA;NA;NA;NA;NA
3297;19820110;1982-01-10 12:00:00;1982;1;10;18,09116316877610;23,99171632125380;14,409208298226000;NA;NA;NA;NA;NA;NA
3298;19820111;1982-01-11 12:00:00;1982;1;11;13,83965017282600;19,28363867077240;10,334886355618600;NA;NA;NA;NA;NA;NA
3299;19820112;1982-01-12 12:00:00;1982;1;12;12,51451976912500;18,65195031459690;8,878472631944870;NA;NA;NA;NA;NA;NA
3300;19820113;1982-01-13 12:00:00;1982;1;13;14,72461565667100;22,38688644340260;10,709130189433200;NA;NA;NA;NA;NA;NA
3301;19820114;1982-01-14 12:00:00;1982;1;14;15,62421299125640;20,02489369562540;12,320673747769201;NA;NA;NA;NA;NA;NA
3302;19820115;1982-01-15 12:00:00;1982;1;15;14,41661483045610;18,35478974184840;11,237680074830999;NA;NA;NA;NA;NA;NA
3303;19820116;1982-01-16 12:00:00;1982;1;16;14,53888803211540;18,35835510136220;11,384279309852699;NA;NA;NA;NA;NA;NA
3304;19820117;1982-01-17 12:00:00;1982;1;17;14,66116123377470;18,36192046087590;11,530878544874300;NA;NA;NA;NA;NA;NA
3305;19820118;1982-01-18 12:00:00;1982;1;18;14,78343443543400;18,36548582038960;11,677477779895900;NA;NA;NA;NA;NA;NA
3306;19820119;1982-01-19 12:00:00;1982;1;19;13,59540742934620;17,68971020841650;10,396174927048600;NA;NA;NA;NA;NA;NA
3307;19820120;1982-01-20 12:00:00;1982;1;20;12,51845506299260;17,44993885327270;9,151465822001040;NA;NA;NA;NA;NA;NA
3308;19820121;1982-01-21 12:00:00;1982;1;21;11,78622883760560;16,49894362797290;8,481030489047710;NA;NA;NA;NA;NA;NA
3309;19820122;1982-01-22 12:00:00;1982;1;22;11,29098208764090;16,37230430102040;7,912294287498600;NA;NA;NA;NA;NA;NA
3310;19820123;1982-01-23 12:00:00;1982;1;23;10,65752261533310;15,63255755475450;7,313774179419800;NA;NA;NA;NA;NA;NA
3311;19820124;1982-01-24 12:00:00;1982;1;24;10,50811133106490;15,45188903275680;7,173984785668170;NA;NA;NA;NA;NA;NA
3312;19820125;1982-01-25 12:00:00;1982;1;25;9,78567068303420;14,99805797835890;6,404394862760320;NA;NA;NA;NA;NA;NA
3313;19820126;1982-01-26 12:00:00;1982;1;26;9,06323003500347;14,54422692396100;5,634804939852470;NA;NA;NA;NA;NA;NA
3314;19820127;1982-01-27 12:00:00;1982;1;27;12,42725523780980;16,42146519491890;9,271049935765570;NA;NA;NA;NA;NA;NA
3315;19820128;1982-01-28 12:00:00;1982;1;28;10,78958139434870;16,13328708517020;7,361218824486910;NA;NA;NA;NA;NA;NA
3316;19820129;1982-01-29 12:00:00;1982;1;29;10,90822296197920;15,75206616267960;7,589311910925650;NA;NA;NA;NA;NA;NA
3317;19820130;1982-01-30 12:00:00;1982;1;30;10,95130056527190;16,53871138496320;7,465686741163700;NA;NA;NA;NA;NA;NA
3318;19820131;1982-01-31 12:00:00;1982;1;31;12,79851214170750;19,06093997390360;9,129539783643301;NA;NA;NA;NA;NA;NA
3319;19820201;1982-02-01 12:00:00;1982;2;1;12,60208796027910;19,29563769094650;8,840382369597449;NA;NA;NA;NA;NA;NA
3320;19820202;1982-02-02 12:00:00;1982;2;2;11,27221659781950;17,62196837765580;7,610789461637590;NA;NA;NA;NA;NA;NA
3321;19820203;1982-02-03 12:00:00;1982;2;3;11,21935341717060;16,33815898447030;7,833569221354070;NA;NA;NA;NA;NA;NA
3322;19820204;1982-02-04 12:00:00;1982;2;4;13,32372294341870;17,50547632690510;10,109786298275401;NA;NA;NA;NA;NA;NA
3323;19820205;1982-02-05 12:00:00;1982;2;5;11,40457903667390;16,53590016474310;8,012721148177970;NA;NA;NA;NA;NA;NA
3324;19820206;1982-02-06 12:00:00;1982;2;6;11,78259720357690;16,11415734596860;8,562524340464821;NA;NA;NA;NA;NA;NA
3325;19820207;1982-02-07 12:00:00;1982;2;7;11,45522356786290;16,50532020770670;8,080595317055080;NA;NA;NA;NA;NA;NA
3326;19820208;1982-02-08 12:00:00;1982;2;8;11,78481585303680;17,42854669619040;8,271870411871239;NA;NA;NA;NA;NA;NA
3327;19820209;1982-02-09 12:00:00;1982;2;9;11,83656970895580;18,05516141426500;8,194417616451551;NA;NA;NA;NA;NA;NA
3328;19820210;1982-02-10 12:00:00;1982;2;10;12,00837811707410;17,37095214163150;8,554217984647080;NA;NA;NA;NA;NA;NA
3329;19820211;1982-02-11 12:00:00;1982;2;11;11,60826648615980;17,07077501170870;8,138890859389599;NA;NA;NA;NA;NA;NA
3330;19820212;1982-02-12 12:00:00;1982;2;12;11,52937454763200;16,26705713115020;8,223153496079290;NA;NA;NA;NA;NA;NA
3331;19820213;1982-02-13 12:00:00;1982;2;13;12,39255022730460;17,06158721175470;9,086360438396509;NA;NA;NA;NA;NA;NA
3332;19820214;1982-02-14 12:00:00;1982;2;14;13,80998978091830;19,37894390139500;10,277863084008899;NA;NA;NA;NA;NA;NA
3333;19820215;1982-02-15 12:00:00;1982;2;15;12,88386168340170;18,39023800003140;9,382103449889460;NA;NA;NA;NA;NA;NA
3334;19820216;1982-02-16 12:00:00;1982;2;16;14,59427352206310;19,36975610144100;11,225332663015900;NA;NA;NA;NA;NA;NA
3335;19820217;1982-02-17 12:00:00;1982;2;17;14,90792628655320;19,68344053012510;11,533423086323999;NA;NA;NA;NA;NA;NA
3336;19820218;1982-02-18 12:00:00;1982;2;18;12,06013197299300;17,99756685970610;8,476765189227390;NA;NA;NA;NA;NA;NA
3337;19820219;1982-02-19 12:00:00;1982;2;19;12,70115837319720;17,92008842665210;9,266784635945250;NA;NA;NA;NA;NA;NA
3338;19820220;1982-02-20 12:00:00;1982;2;20;11,37996326336380;16,08638860915250;8,083364102327661;NA;NA;NA;NA;NA;NA
3339;19820221;1982-02-21 12:00:00;1982;2;21;13,30747976289610;18,48273201043390;9,872114585294050;NA;NA;NA;NA;NA;NA
3340;19820222;1982-02-22 12:00:00;1982;2;22;12,54196151157270;17,24225573375240;9,226149832148151;NA;NA;NA;NA;NA;NA
3341;19820223;1982-02-23 12:00:00;1982;2;23;13,83601853879720;18,89885238876810;10,416380207035701;NA;NA;NA;NA;NA;NA
3342;19820224;1982-02-24 12:00:00;1982;2;24;12,49858024844120;18,04240825479730;8,995287960436819;NA;NA;NA;NA;NA;NA
3343;19820225;1982-02-25 12:00:00;1982;2;25;10,91296392073790;16,79404711979480;7,362491095211750;NA;NA;NA;NA;NA;NA
3344;19820226;1982-02-26 12:00:00;1982;2;26;12,14548151468720;17,32686488583390;8,729328855473559;NA;NA;NA;NA;NA;NA
3345;19820227;1982-02-27 12:00:00;1982;2;27;11,06378818957490;16,04511257357500;7,711440566139860;NA;NA;NA;NA;NA;NA
3346;19820228;1982-02-28 12:00:00;1982;2;28;10,51789690842120;15,94905320365880;7,074830195713640;NA;NA;NA;NA;NA;NA
3347;19820301;1982-03-01 12:00:00;1982;3;1;12,95407736930320;19,35398638479900;9,251668438857511;NA;NA;NA;NA;NA;NA
3348;19820302;1982-03-02 12:00:00;1982;3;2;15,57437412495860;22,29946607110100;11,752985573122100;NA;NA;NA;NA;NA;NA
3349;19820303;1982-03-03 12:00:00;1982;3;3;13,71989928046540;19,00766491815200;10,252120233476701;NA;NA;NA;NA;NA;NA
3350;19820304;1982-03-04 12:00:00;1982;3;4;12,26381942247890;18,53244170667180;8,602934900439029;NA;NA;NA;NA;NA;NA
3351;19820305;1982-03-05 12:00:00;1982;3;5;12,31587693823670;17,57225868141800;8,879969146492609;NA;NA;NA;NA;NA;NA
3352;19820306;1982-03-06 12:00:00;1982;3;6;8,93954384877537;15,47026463266480;5,279045627654350;NA;NA;NA;NA;NA;NA
3353;19820307;1982-03-07 12:00:00;1982;3;7;11,06378818957490;16,04511257357500;7,711440566139860;NA;NA;NA;NA;NA;NA
3354;19820308;1982-03-08 12:00:00;1982;3;8;9,72998153324767;15,57345472160850;6,208854468123840;NA;NA;NA;NA;NA;NA
3355;19820309;1982-03-09 12:00:00;1982;3;9;11,24396919048070;16,78767054006090;7,762926267204390;NA;NA;NA;NA;NA;NA
3356;19820310;1982-03-10 12:00:00;1982;3;10;10,18073769535090;15,84305189449490;6,692055762258430;NA;NA;NA;NA;NA;NA
3357;19820311;1982-03-11 12:00:00;1982;3;11;13,33683649496490;19,97422452313970;9,574650815430459;NA;NA;NA;NA;NA;NA
3358;19820312;1982-03-12 12:00:00;1982;3;12;12,80971070363260;18,62850107658800;9,239545270865250;NA;NA;NA;NA;NA;NA
3359;19820313;1982-03-13 12:00:00;1982;3;13;12,15889872607220;18,20881533874010;8,548680414101920;NA;NA;NA;NA;NA;NA
3360;19820314;1982-03-14 12:00:00;1982;3;14;12,03410321511410;18,47765837233300;8,338248066200601;NA;NA;NA;NA;NA;NA
3361;19820315;1982-03-15 12:00:00;1982;3;15;9,75601029112656;15,09336320898160;6,347371591150630;NA;NA;NA;NA;NA;NA
3362;19820316;1982-03-16 12:00:00;1982;3;16;8,98907905523438;14,78249000051760;5,492246760828250;NA;NA;NA;NA;NA;NA
3363;19820317;1982-03-17 12:00:00;1982;3;17;10,59063490362150;16,64039319531970;7,008228297561380;NA;NA;NA;NA;NA;NA
3364;19820318;1982-03-18 12:00:00;1982;3;18;14,50498868650130;21,24246953663730;10,699775806713500;NA;NA;NA;NA;NA;NA
3365;19820319;1982-03-19 12:00:00;1982;3;19;14,11748860208090;19,58025044118140;10,603614245854500;NA;NA;NA;NA;NA;NA
3366;19820320;1982-03-20 12:00:00;1982;3;20;12,95407736930320;19,35398638479900;9,251668438857511;NA;NA;NA;NA;NA;NA
3367;19820321;1982-03-21 12:00:00;1982;3;21;11,50475877432190;15,81754557555950;8,293796450228980;NA;NA;NA;NA;NA;NA
3368;19820322;1982-03-22 12:00:00;1982;3;22;10,94514662194430;16,42633349606550;7,483347479701120;NA;NA;NA;NA;NA;NA
3369;19820323;1982-03-23 12:00:00;1982;3;23;11,21935341717060;16,33815898447030;7,833569221354070;NA;NA;NA;NA;NA;NA
3370;19820324;1982-03-24 12:00:00;1982;3;24;10,61918597079910;15,88789328958610;7,210578533467860;NA;NA;NA;NA;NA;NA
3371;19820325;1982-03-25 12:00:00;1982;3;25;10,92053084863430;15,97682194047490;7,553990433850810;NA;NA;NA;NA;NA;NA
3372;19820326;1982-03-26 12:00:00;1982;3;26;14,30664951545180;18,57598016013000;11,055759362734500;NA;NA;NA;NA;NA;NA
3373;19820327;1982-03-27 12:00:00;1982;3;27;15,19696327773330;19,54761340321860;11,912156463781800;NA;NA;NA;NA;NA;NA
3374;19820328;1982-03-28 12:00:00;1982;3;28;17,89978360594520;23,68159725208350;14,247717109939501;NA;NA;NA;NA;NA;NA
3375;19820329;1982-03-29 12:00:00;1982;3;29;15,27191992239350;21,55334274510130;11,554900637035900;NA;NA;NA;NA;NA;NA
3376;19820330;1982-03-30 12:00:00;1982;3;30;24,58495475347860;32,06701647681170;20,435044182811101;NA;NA;NA;NA;NA;NA
3377;19820331;1982-03-31 12:00:00;1982;3;31;18,36536996400230;23,90354180965860;14,759430039878900;NA;NA;NA;NA;NA;NA
3378;19820401;1982-04-01 12:00:00;1982;4;1;17,76520251763090;23,45327611477440;14,136439351992699;NA;NA;NA;NA;NA;NA
3379;19820402;1982-04-02 12:00:00;1982;4;2;15,75990340430080;20,91040950804530;12,286624541419201;NA;NA;NA;NA;NA;NA
3380;19820403;1982-04-03 12:00:00;1982;4;3;15,33124070620880;21,36273228385600;11,668947180255300;NA;NA;NA;NA;NA;NA
3381;19820404;1982-04-04 12:00:00;1982;4;4;14,27920777300410;19,98567474097440;10,708082162531300;NA;NA;NA;NA;NA;NA
3382;19820405;1982-04-05 12:00:00;1982;4;5;14,62504323870070;19,93164554592930;11,137028970328700;NA;NA;NA;NA;NA;NA
3383;19820406;1982-04-06 12:00:00;1982;4;6;14,76608193018140;18,68554682880750;11,585133031211400;NA;NA;NA;NA;NA;NA
3384;19820407;1982-04-07 12:00:00;1982;4;7;14,75740567755510;18,84557733301650;11,538960656869101;NA;NA;NA;NA;NA;NA
3385;19820408;1982-04-08 12:00:00;1982;4;8;14,45827944917990;20,07103803234950;10,904894827892599;NA;NA;NA;NA;NA;NA
3386;19820409;1982-04-09 12:00:00;1982;4;9;18,58973789293070;26,08993967353900;14,541963606884700;NA;NA;NA;NA;NA;NA
3387;19820410;1982-04-10 12:00:00;1982;4;10;21,30012514903900;29,40669834308400;17,069023591681500;NA;NA;NA;NA;NA;NA
3388;19820411;1982-04-11 12:00:00;1982;4;11;17,53548631026610;23,39849278043570;13,871752517754301;NA;NA;NA;NA;NA;NA
3389;19820412;1982-04-12 12:00:00;1982;4;12;19,03070847767770;25,86237267552360;15,124319490973800;NA;NA;NA;NA;NA;NA
3390;19820413;1982-04-13 12:00:00;1982;4;13;19,46048050049960;26,06724457482380;15,596669887840999;NA;NA;NA;NA;NA;NA
3391;19820414;1982-04-14 12:00:00;1982;4;14;17,34410674743530;23,08837371126530;13,710261329467800;NA;NA;NA;NA;NA;NA
3392;19820415;1982-04-15 12:00:00;1982;4;15;16,73667603300630;21,86853545237260;13,250258344415800;NA;NA;NA;NA;NA;NA
3393;19820416;1982-04-16 12:00:00;1982;4;16;15,13259787532050;20,28304065067710;11,670443694803000;NA;NA;NA;NA;NA;NA
3394;19820417;1982-04-17 12:00:00;1982;4;17;15,38077591266780;20,67495765170880;11,882148313429200;NA;NA;NA;NA;NA;NA
3395;19820418;1982-04-18 12:00:00;1982;4;18;16,95156204441730;21,97097140202260;13,486433542849401;NA;NA;NA;NA;NA;NA
3396;19820419;1982-04-19 12:00:00;1982;4;19;17,51087053695600;22,94898122484510;13,942395471904000;NA;NA;NA;NA;NA;NA
3397;19820420;1982-04-20 12:00:00;1982;4;20;15,54612671761980;21,46516823350610;11,905122378688899;NA;NA;NA;NA;NA;NA
3398;19820421;1982-04-21 12:00:00;1982;4;21;15,75849041973190;21,84001257626280;12,077464464242800;NA;NA;NA;NA;NA;NA
3399;19820422;1982-04-22 12:00:00;1982;4;22;12,63931528008310;18,38310728100400;9,088904979846189;NA;NA;NA;NA;NA;NA
3400;19820423;1982-04-23 12:00:00;1982;4;23;15,13764249391800;19,73822386446390;11,798109920562400;NA;NA;NA;NA;NA;NA
3401;19820424;1982-04-24 12:00:00;1982;4;24;13,43701623261290;19,25586993395620;9,855726117481471;NA;NA;NA;NA;NA;NA
3402;19820425;1982-04-25 12:00:00;1982;4;25;13,35307967548750;18,99696883961090;9,812322528411780;NA;NA;NA;NA;NA;NA
3403;19820426;1982-04-26 12:00:00;1982;4;26;14,82762136345660;19,80932571778400;11,408525645837200;NA;NA;NA;NA;NA;NA
3404;19820427;1982-04-27 12:00:00;1982;4;27;11,87410068859860;15,55583326099410;8,797427268173561;NA;NA;NA;NA;NA;NA
3405;19820428;1982-04-28 12:00:00;1982;4;28;14,57439870751170;19,96222550296560;11,069154801451599;NA;NA;NA;NA;NA;NA
3406;19820429;1982-04-29 12:00:00;1982;4;29;13,26914311836220;18,73806774526550;9,768918939342100;NA;NA;NA;NA;NA;NA
3407;19820430;1982-04-30 12:00:00;1982;4;30;17,07100927693900;23,83374289797140;13,214712623518100;NA;NA;NA;NA;NA;NA
3408;19820501;1982-05-01 12:00:00;1982;5;1;18,29485061826200;24,52659116821950;14,535378009437601;NA;NA;NA;NA;NA;NA
3409;19820502;1982-05-02 12:00:00;1982;5;2;14,93617369389210;20,51773836772000;11,381286280757200;NA;NA;NA;NA;NA;NA
3410;19820503;1982-05-03 12:00:00;1982;5;3;14,83740694081290;20,30648988868600;11,309371055882600;NA;NA;NA;NA;NA;NA
3411;19820504;1982-05-04 12:00:00;1982;5;4;16,93925415776230;21,74621562422730;13,521755019924299;NA;NA;NA;NA;NA;NA
3412;19820505;1982-05-05 12:00:00;1982;5;5;18,01227123024830;23,18799844069530;14,493470934915701;NA;NA;NA;NA;NA;NA
3413;19820506;1982-05-06 12:00:00;1982;5;6;18,33570957209470;23,99884704028130;14,702406768269300;NA;NA;NA;NA;NA;NA
3414;19820507;1982-05-07 12:00:00;1982;5;7;18,66923715113620;23,72006206744080;15,166675053141599;NA;NA;NA;NA;NA;NA
3415;19820508;1982-05-08 12:00:00;1982;5;8;19,78926712078240;24,74647864486810;16,287758988427200;NA;NA;NA;NA;NA;NA
3416;19820509;1982-05-09 12:00:00;1982;5;9;20,81920658997580;25,40161623905250;17,383100073180600;NA;NA;NA;NA;NA;NA
3417;19820510;1982-05-10 12:00:00;1982;5;10;18,73723418757780;23,36942110198650;15,326893970703200;NA;NA;NA;NA;NA;NA
3418;19820511;1982-05-11 12:00:00;1982;5;11;16,66646034710480;20,90478706760500;13,380693355447800;NA;NA;NA;NA;NA;NA
3419;19820512;1982-05-12 12:00:00;1982;5;12;19,32731239675410;24,90932036929720;15,694552207070700;NA;NA;NA;NA;NA;NA
3420;19820513;1982-05-13 12:00:00;1982;5;13;20,02987823023340;25,95562082521970;16,307964268414299;NA;NA;NA;NA;NA;NA
3421;19820514;1982-05-14 12:00:00;1982;5;14;20,15326075662270;26,61638085984430;16,309236539139199;NA;NA;NA;NA;NA;NA
3422;19820515;1982-05-15 12:00:00;1982;5;15;18,67034647586620;24,37725674255170;15,021348088844800;NA;NA;NA;NA;NA;NA
3423;19820516;1982-05-16 12:00:00;1982;5;16;17,08836178219160;23,51368188955350;13,307057372202600;NA;NA;NA;NA;NA;NA
3424;19820517;1982-05-17 12:00:00;1982;5;17;17,51450217098480;23,33376750684930;13,860901620486899;NA;NA;NA;NA;NA;NA
3425;19820518;1982-05-18 12:00:00;1982;5;18;17,55647044954740;23,46321805402200;13,882603415021700;NA;NA;NA;NA;NA;NA
3426;19820519;1982-05-19 12:00:00;1982;5;19;17,81584704881990;23,42269615773810;14,204313520869800;NA;NA;NA;NA;NA;NA
3427;19820520;1982-05-20 12:00:00;1982;5;20;18,65914791394110;24,80969563986730;14,911342601622801;NA;NA;NA;NA;NA;NA
3428;19820521;1982-05-21 12:00:00;1982;5;21;17,76015789903330;23,99809290098770;14,008773126233400;NA;NA;NA;NA;NA;NA
3429;19820522;1982-05-22 12:00:00;1982;5;22;18,29121898423320;24,14180488621520;14,616871860854699;NA;NA;NA;NA;NA;NA
3430;19820523;1982-05-23 12:00:00;1982;5;23;17,45265907787070;23,79678636120120;13,683021964387800;NA;NA;NA;NA;NA;NA
3431;19820524;1982-05-24 12:00:00;1982;5;24;22,58691890820600;30,29372243409110;18,422241669403402;NA;NA;NA;NA;NA;NA
3432;19820525;1982-05-25 12:00:00;1982;5;25;20,89053160060730;27,02255929893090;17,107338097851901;NA;NA;NA;NA;NA;NA
3433;19820526;1982-05-26 12:00:00;1982;5;26;18,56290347016070;24,32603876772670;14,903260489628000;NA;NA;NA;NA;NA;NA
3434;19820527;1982-05-27 12:00:00;1982;5;27;16,61551215607700;22,52216476796970;12,958332145097399;NA;NA;NA;NA;NA;NA
3435;19820528;1982-05-28 12:00:00;1982;5;28;18,50973662967290;24,62902711786960;14,771553207871200;NA;NA;NA;NA;NA;NA
3436;19820529;1982-05-29 12:00:00;1982;5;29;19,99154158569950;26,21095656005130;16,204768622462399;NA;NA;NA;NA;NA;NA
3437;19820530;1982-05-30 12:00:00;1982;5;30;20,52986593895690;27,12424110928740;16,649879654249499;NA;NA;NA;NA;NA;NA
3438;19820531;1982-05-31 12:00:00;1982;5;31;20,46328188708410;26,54527900652410;16,698820813864401;NA;NA;NA;NA;NA;NA
3439;19820601;1982-06-01 12:00:00;1982;6;1;21,85640932722660;26,82632639724540;18,315453455099799;NA;NA;NA;NA;NA;NA
3440;19820602;1982-06-02 12:00:00;1982;6;2;20,15215143189270;25,95918618473340;16,454563503435999;NA;NA;NA;NA;NA;NA
3441;19820603;1982-06-03 12:00:00;1982;6;3;22,07492697266630;27,31354862889970;18,470134802116299;NA;NA;NA;NA;NA;NA
3442;19820604;1982-06-04 12:00:00;1982;6;4;21,53518963484010;27,32986714788120;17,815863693152600;NA;NA;NA;NA;NA;NA
3443;19820605;1982-06-05 12:00:00;1982;6;5;20,47558977373910;26,77003478431940;16,663499336789599;NA;NA;NA;NA;NA;NA
3444;19820606;1982-06-06 12:00:00;1982;6;6;20,27805626758080;26,34753782625140;16,519668887040499;NA;NA;NA;NA;NA;NA
3445;19820607;1982-06-07 12:00:00;1982;6;7;21,23888937560260;26,69612171077910;17,600118018528999;NA;NA;NA;NA;NA;NA
3446;19820608;1982-06-08 12:00:00;1982;6;8;21,14990819987970;26,98203740264700;17,429048203699999;NA;NA;NA;NA;NA;NA
3447;19820609;1982-06-09 12:00:00;1982;6;9;19,93111147715430;25,74437234618570;16,236049043539801;NA;NA;NA;NA;NA;NA
3448;19820610;1982-06-10 12:00:00;1982;6;10;21,17704628248850;27,15914056513100;17,422238362430001;NA;NA;NA;NA;NA;NA
3449;19820611;1982-06-11 12:00:00;1982;6;11;22,06483773547120;28,40318220132620;18,214802350597498;NA;NA;NA;NA;NA;NA
3450;19820612;1982-06-12 12:00:00;1982;6;12;23,22794530841010;30,21624400103710;19,212261116121201;NA;NA;NA;NA;NA;NA
3451;19820613;1982-06-13 12:00:00;1982;6;13;23,60848578461180;29,52209278915610;19,825897421287799;NA;NA;NA;NA;NA;NA
3452;19820614;1982-06-14 12:00:00;1982;6;14;23,16247058126730;30,29447657338470;19,115875311439300;NA;NA;NA;NA;NA;NA
3453;19820615;1982-06-15 12:00:00;1982;6;15;21,00049691561150;26,80136888064930;17,289258809948400;NA;NA;NA;NA;NA;NA
3454;19820616;1982-06-16 12:00:00;1982;6;16;21,87345817264040;28,09306313215590;18,053311162311001;NA;NA;NA;NA;NA;NA
3455;19820617;1982-06-17 12:00:00;1982;6;17;22,47725725304050;28,92811510904430;18,594807998780201;NA;NA;NA;NA;NA;NA
3456;19820618;1982-06-18 12:00:00;1982;6;18;23,98872260097480;30,41473932060340;20,085046684980998;NA;NA;NA;NA;NA;NA
3457;19820619;1982-06-19 12:00:00;1982;6;19;26,04829787952260;33,31181225230050;21,921241813014500;NA;NA;NA;NA;NA;NA
3458;19820620;1982-06-20 12:00:00;1982;6;20;28,84766631135380;36,34265522997760;24,619371612640400;NA;NA;NA;NA;NA;NA
3459;19820621;1982-06-21 12:00:00;1982;6;21;31,63835849055870;39,53352871186370;27,271329037924001;NA;NA;NA;NA;NA;NA
3460;19820622;1982-06-22 12:00:00;1982;6;22;26,80544353805850;33,12552128986260;22,875521233291401;NA;NA;NA;NA;NA;NA
3461;19820623;1982-06-23 12:00:00;1982;6;23;28,40306409257800;36,18543594598880;24,118509579968400;NA;NA;NA;NA;NA;NA
3462;19820624;1982-06-24 12:00:00;1982;6;24;28,34878792736030;35,83122962102080;24,132129262508400;NA;NA;NA;NA;NA;NA
3463;19820625;1982-06-25 12:00:00;1982;6;25;28,45370862376700;36,15485598895250;24,186383748845500;NA;NA;NA;NA;NA;NA
3464;19820626;1982-06-26 12:00:00;1982;6;26;30,89241139394780;39,28738077698610;26,427055104869002;NA;NA;NA;NA;NA;NA
3465;19820627;1982-06-27 12:00:00;1982;6;27;27,83033838865430;34,32547567026020;23,843196092285400;NA;NA;NA;NA;NA;NA
3466;19820628;1982-06-28 12:00:00;1982;6;28;24,80993000208470;31,07981885403530;20,926551832763401;NA;NA;NA;NA;NA;NA
3467;19820629;1982-06-29 12:00:00;1982;6;29;21,36227190199190;27,35688174540370;17,601390289253899;NA;NA;NA;NA;NA;NA
3468;19820630;1982-06-30 12:00:00;1982;6;30;23,73549994502990;30,56763910578490;19,745675840595499;NA;NA;NA;NA;NA;NA
3469;19820701;1982-07-01 12:00:00;1982;7;1;25,17281431319500;32,29252639390060;21,093356347772101;NA;NA;NA;NA;NA;NA
3470;19820702;1982-07-02 12:00:00;1982;7;2;23,03908805487800;29,63371653876010;19,114603040714400;NA;NA;NA;NA;NA;NA
3471;19820703;1982-07-03 12:00:00;1982;7;3;23,31833946870180;29,00072524095170;19,592491008126700;NA;NA;NA;NA;NA;NA
3472;19820704;1982-07-04 12:00:00;1982;7;4;24,17394822047810;30,61248050087610;20,264198611804900;NA;NA;NA;NA;NA;NA
3473;19820705;1982-07-05 12:00:00;1982;7;5;24,56397061419730;32,00229120322540;20,424193285543701;NA;NA;NA;NA;NA;NA
3474;19820706;1982-07-06 12:00:00;1982;7;6;28,66718165060920;37,18689500682010;24,213398870102601;NA;NA;NA;NA;NA;NA
3475;19820707;1982-07-07 12:00:00;1982;7;7;29,85016403809940;38,40748740500640;25,367035497190500;NA;NA;NA;NA;NA;NA
3476;19820708;1982-07-08 12:00:00;1982;7;8;31,07037374539370;38,71554939325020;26,769194734527201;NA;NA;NA;NA;NA;NA
3477;19820709;1982-07-09 12:00:00;1982;7;9;25,41766437635240;30,71285936959970;21,741041859288700;NA;NA;NA;NA;NA;NA
3478;19820710;1982-07-10 12:00:00;1982;7;10;24,32951344807380;30,90552691177150;20,386327267019102;NA;NA;NA;NA;NA;NA
3479;19820711;1982-07-11 12:00:00;1982;7;11;25,27047174154420;31,84658019782380;21,310598536943498;NA;NA;NA;NA;NA;NA
3480;19820712;1982-07-12 12:00:00;1982;7;12;29,86136260002450;37,97504850769080;25,477040984412401;NA;NA;NA;NA;NA;NA
