"","Month","Tmin","Tmax","Chill_eff","Heat_eff"
"73",10,-19,11,0.307779970599421,0.887425668878829
"74",10,-19,12,0.336505565581791,1.19694150398634
"75",10,-19,13,0.360906266935895,1.54729069931313
"76",10,-19,14,0.360758983070566,1.93148912617001
"77",10,-19,15,0.31210877612625,2.34231212621325
"78",10,-19,16,0.276778548506562,2.77334011127567
"79",10,-19,17,0.275304075468299,3.21816257464343
"80",10,-19,18,0.237265647644582,3.67003845602369
"81",10,-19,19,0.245035139033303,4.12189300759537
"82",10,-19,20,0.222277517942897,4.56619171790962
"83",10,-19,21,0.160880381414683,4.99560730810269
"84",10,-19,22,0,5.40282687882786
"85",10,-19,23,0,5.7807691707375
"86",10,-19,24,0,6.12307359572192
"87",10,-19,25,0,6.42444063729978
"88",10,-19,26,0,6.36403848114787
"89",10,-19,27,0,5.74607704715238
"90",10,-19,28,0,5.19921650745803
"91",10,-19,29,0,4.79164050742778
"92",10,-19,30,0,4.22701154364184
"93",10,-18,-15,0,0
"94",10,-18,-14,0,0
"95",10,-18,-13,0,0
"96",10,-18,-12,0,0
"97",10,-18,-11,0,0
"98",10,-18,-10,0,0
"99",10,-18,-9,0,0
"100",10,-18,-8,0,0
"101",10,-18,-7,0,0
"102",10,-18,-6,0,0
"103",10,-18,-5,0,0
"104",10,-18,-4,0,0
"105",10,-18,-3,0,0
"106",10,-18,-2,0.0000000978676450846012,0
"107",10,-18,-1,0.00000129751741129882,0
"108",10,-18,0,0.0000164265878572523,0
"109",10,-18,1,0.000203559356263062,0
"110",10,-18,2,0.00246435626441488,0
"111",10,-18,3,0.0276692672784131,0
"112",10,-18,4,0.195516596915702,0
"113",10,-18,5,0.289333848935908,0.00824980880141822
"114",10,-18,6,0.346113000772063,0.0461490407936658
"115",10,-18,7,0.31810884978905,0.122831096051456
"116",10,-18,8,0.351378092590804,0.247590547522637
"117",10,-18,9,0.366688153342058,0.41827831723282
"118",10,-18,10,0.330151672439834,0.635770768856463
"119",10,-18,11,0.339497348124448,0.903497566655333
"120",10,-18,12,0.338503789458479,1.21800905864829
"121",10,-18,13,0.366666841922366,1.57298945324372
"122",10,-18,14,0.364417446719907,1.96142271439045
"123",10,-18,15,0.313755832012323,2.37659673109705
"124",10,-18,16,0.287868422737037,2.8123954902153
"125",10,-18,17,0.25555297479888,3.26234513645537
"126",10,-18,18,0.266585317904796,3.71958776171903
"127",10,-18,19,0.272325616424294,4.17663385627986
"128",10,-18,20,0.228910462550334,4.62585852123755
"129",10,-18,21,0.16247213152727,5.05966452212998
"130",10,-18,22,0,5.47039584474347
"131",10,-18,23,0,5.85095118480089
"132",10,-18,24,0,6.19516266792802
"133",10,-18,25,0,6.49786698182746
"134",10,-18,26,0,6.43117785793068
"135",10,-18,27,0,5.80814111420526
"136",10,-18,28,0,5.26416488899635
"137",10,-18,29,0,4.84495875401206
"138",10,-18,30,0,4.24915513302771
"139",10,-17,-15,0,0
"140",10,-17,-14,0,0
"141",10,-17,-13,0,0
"142",10,-17,-12,0,0
"143",10,-17,-11,0,0
"144",10,-17,-10,0,0
"145",10,-17,-9,0,0
"146",10,-17,-8,0,0
"147",10,-17,-7,0,0
"148",10,-17,-6,0,0
"149",10,-17,-5,0,0
"150",10,-17,-4,0,0
"151",10,-17,-3,0,0
"152",10,-17,-2,0.00000010046820574206,0
"153",10,-17,-1,0.00000133636957968001,0
"154",10,-17,0,0.0000168833234875159,0
"155",10,-17,1,0.00020931710776361,0
"156",10,-17,2,0.00254066113762986,0
"157",10,-17,3,0.0284843500929268,0
"158",10,-17,4,0.199007626027501,0
"159",10,-17,5,0.294965576166449,0.00849706588290005
"160",10,-17,6,0.367358576878881,0.0469318924538781
"161",10,-17,7,0.32896182610854,0.125658539492921
"162",10,-17,8,0.365550340068467,0.252624005112927
"163",10,-17,9,0.354014647359398,0.425730858146301
"164",10,-17,10,0.342922848761202,0.647574212490084
"165",10,-17,11,0.347229851648268,0.920549937009834
"166",10,-17,12,0.357678460985956,1.24001395310657
"167",10,-17,13,0.37150257192863,1.59956835517104
"168",10,-17,14,0.345413381210135,1.99234797513533
"169",10,-17,15,0.290923728282727,2.4122636621997
"170",10,-17,16,0.297839283099394,2.85326110822943
"171",10,-17,17,0.269463900724885,3.30878362941638
"172",10,-17,18,0.288905164958212,3.77163745522301
"173",10,-17,19,0.312022702448369,4.23406259505986
"174",10,-17,20,0.23242704681418,4.68829266722712
"175",10,-17,21,0.194930909140696,5.12627208370621
"176",10,-17,22,0,5.54026983722648
"177",10,-17,23,0,5.92333602028967
"178",10,-17,24,0,6.26948115520888
"179",10,-17,25,0,6.57355137930725
"180",10,-17,26,0,6.4995778193792
"181",10,-17,27,0,5.87340951684967
"182",10,-17,28,0,5.33302195640804
"183",10,-17,29,0,4.8982310082084
"184",10,-17,30,0,4.27667522893803
"185",10,-16,-15,0,0
"186",10,-16,-14,0,0
"187",10,-16,-13,0,0
"188",10,-16,-12,0,0
"189",10,-16,-11,0,0
"190",10,-16,-10,0,0
"191",10,-16,-9,0,0
"192",10,-16,-8,0,0
"193",10,-16,-7,0,0
"194",10,-16,-6,0,0
"195",10,-16,-5,0,0
"196",10,-16,-4,0,0
"197",10,-16,-3,0,0
"198",10,-16,-2,0.000000103070805319921,0
"199",10,-16,-1,0.00000138086499617387,0
"200",10,-16,0,0.0000174010349445603,0
"201",10,-16,1,0.000216128056923622,0
"202",10,-16,2,0.002608372002764,0
"203",10,-16,3,0.0291888165385948,0
"204",10,-16,4,0.203930653718084,0
"205",10,-16,5,0.30092940724384,0.00875548221044178
"206",10,-16,6,0.362385684870043,0.0477945546591518
"207",10,-16,7,0.332887613807552,0.128669976964054
"208",10,-16,8,0.371202183013622,0.257836085701354
"209",10,-16,9,0.343562657832383,0.43369388314185
"210",10,-16,10,0.350990819070908,0.6603798665225
"211",10,-16,11,0.356466076191735,0.938576196271556
"212",10,-16,12,0.363281386311745,1.26294646574595
"213",10,-16,13,0.368616510763874,1.62703265729173
"214",10,-16,14,0.321963969726384,2.02446041470021
"215",10,-16,15,0.308486234050132,2.44956488415338
"216",10,-16,16,0.27176047134221,2.8962306457581
"217",10,-16,17,0.286756991467097,3.35770971013973
"218",10,-16,18,0.313357857541236,3.82636919590384
"219",10,-16,19,0.32186627168893,4.29435635912206
"220",10,-16,20,0.234371610463812,4.75342456595158
"221",10,-16,21,0.19567529358254,5.1953389668171
"222",10,-16,22,0,5.61247204229245
"223",10,-16,23,0,5.99809146652088
"224",10,-16,24,0,6.34621522543955
"225",10,-16,25,0,6.65200264474864
"226",10,-16,26,0,6.56997734227432
"227",10,-16,27,0,5.94284303600556
"228",10,-16,28,0,5.40679775639451
"229",10,-16,29,0,4.95170890195392
"230",10,-16,30,0,4.30968990644271
"231",10,-15,-15,0,0
"232",10,-15,-14,0,0
"233",10,-15,-13,0,0
"234",10,-15,-12,0,0
"235",10,-15,-11,0,0
"236",10,-15,-10,0,0
"237",10,-15,-9,0,0
"238",10,-15,-8,0,0
"239",10,-15,-7,0,0
"240",10,-15,-6,0,0
"241",10,-15,-5,0,0
"242",10,-15,-4,0,0
"243",10,-15,-3,0,0
"244",10,-15,-2,0.000000105944924770093,0
"245",10,-15,-1,0.00000143162485723577,0
"246",10,-15,0,0.0000180046554409248,0
"247",10,-15,1,0.000222390705692587,0
"248",10,-15,2,0.00267205208072608,0
"249",10,-15,3,0.0298415945174176,0
"250",10,-15,4,0.208045773420836,0
"251",10,-15,5,0.299956540660008,0.0090250548900703
"252",10,-15,6,0.37863464479451,0.0487703911464926
"253",10,-15,7,0.346789304362798,0.131865082605907
"254",10,-15,8,0.382209339718878,0.263226147616013
"255",10,-15,9,0.355900391358984,0.442312023616742
"256",10,-15,10,0.347122357359408,0.674186914974302
"257",10,-15,11,0.379196655473237,0.957569013842451
"258",10,-15,12,0.380116578669987,1.2867961552029
"259",10,-15,13,0.359691309254141,1.65549708914581
"260",10,-15,14,0.353820356115389,2.05800693303889
"261",10,-15,15,0.322023671553476,2.48878967792048
"262",10,-15,16,0.288980689598069,2.94161973628132
"263",10,-15,17,0.307205534346321,3.40930177699512
"264",10,-15,18,0.328799489461097,3.88400651737826
"265",10,-15,19,0.327277951782866,4.35748999008726
"266",10,-15,20,0.23556464197565,4.82116853936395
"267",10,-15,21,0.165237927688305,5.26685879005733
"268",10,-15,22,0,5.68718148075974
"269",10,-15,23,0,6.07541894392121
"270",10,-15,24,0,6.42589656435826
"271",10,-15,25,0,6.73407339828192
"272",10,-15,26,0,6.64334643327685
"273",10,-15,27,0,6.01745644754615
"274",10,-15,28,0,5.48585066543754
"275",10,-15,29,0,5.0052990914915
"276",10,-15,30,0,4.34825424912598
"277",10,-14,-14,0,0
"278",10,-14,-13,0,0
"279",10,-14,-12,0,0
"280",10,-14,-11,0,0
"281",10,-14,-10,0,0
"282",10,-14,-9,0,0
"283",10,-14,-8,0,0
"284",10,-14,-7,0,0
"285",10,-14,-6,0,0
"286",10,-14,-5,0,0
"287",10,-14,-4,0,0
"288",10,-14,-3,0,0
"289",10,-14,-2,0.000000109091990060569,0
"290",10,-14,-1,0.00000148108022979405,0
"291",10,-14,0,0.0000185887166255217,0
"292",10,-14,1,0.000228397049411168,0
"293",10,-14,2,0.00273754504632704,0
"294",10,-14,3,0.0305087115822107,0
"295",10,-14,4,0.212261885489087,0
"296",10,-14,5,0.308764443048723,0.0093057809006133
"297",10,-14,6,0.36965611854327,0.0498975246666469
"298",10,-14,7,0.349915474498126,0.135243499547773
"299",10,-14,8,0.366095753092602,0.268820543639248
"300",10,-14,9,0.369805328823711,0.451747994968074
"301",10,-14,10,0.367321940907798,0.688990489771594
"302",10,-14,11,0.375564325573738,0.977520317424094
"303",10,-14,12,0.385992195254961,1.31155699180463
"304",10,-14,13,0.366609096234442,1.68516857707495
"305",10,-14,14,0.328454082752576,2.09327046243093
"306",10,-14,15,0.312902935557687,2.53027327935268
"307",10,-14,16,0.308634968467783,2.98964764771865
"308",10,-14,17,0.331013081101658,3.46379098568187
"309",10,-14,18,0.337297861069105,3.9446169185514
"310",10,-14,19,0.330446180529953,4.42338393142863
"311",10,-14,20,0.210349056806498,4.89149129161417
"312",10,-14,21,0.16623259300942,5.34101719611632
"313",10,-14,22,0,5.76461756285322
"314",10,-14,23,0,6.15587567656273
"315",10,-14,24,0,6.50943754301464
"316",10,-14,25,0,6.82087862980759
"317",10,-14,26,0,6.7205930803693
"318",10,-14,27,0,6.09755592541379
"319",10,-14,28,0,5.57028140108281
"320",10,-14,29,0,5.05878744542136
"321",10,-14,30,0,4.39215868360263
"322",10,-13,-13,0,0
"323",10,-13,-12,0,0
"324",10,-13,-11,0,0
"325",10,-13,-10,0,0
"326",10,-13,-9,0,0
"327",10,-13,-8,0,0
"328",10,-13,-7,0,0
"329",10,-13,-6,0,0
"330",10,-13,-5,0,0
"331",10,-13,-4,0,0
"332",10,-13,-3,0,0
"333",10,-13,-2,0.000000111947628990688,0
"334",10,-13,-1,0.00000153035652714999,0
"335",10,-13,0,0.0000191551402459988,0
"336",10,-13,1,0.000234649830674464,0
"337",10,-13,2,0.0028056952048608,0
"338",10,-13,3,0.0311977398108582,0
"339",10,-13,4,0.216590359563396,0
"340",10,-13,5,0.318678468620778,0.00959765709373364
"341",10,-13,6,0.371769597039858,0.0512066140095093
"342",10,-13,7,0.358010547597245,0.138804839967964
"343",10,-13,8,0.373754182874593,0.274741175666295
"344",10,-13,9,0.360267029115891,0.462160172094412
"345",10,-13,10,0.389402233774156,0.704784965401369
"346",10,-13,11,0.393649731754492,0.99842129888362
"347",10,-13,12,0.388436426477467,1.33731775486214
"348",10,-13,13,0.344721508287788,1.71632231195179
"349",10,-13,14,0.320137372362014,2.13058051638041
"350",10,-13,15,0.319905418222652,2.57433811606972
"351",10,-13,16,0.342425729478774,3.04053684146791
"352",10,-13,17,0.344630233368131,3.52135698665865
"353",10,-13,18,0.341882703034657,4.00812985817532
"354",10,-13,19,0.308112554917831,4.49198553454731
"355",10,-13,20,0.218223935239263,4.96457655219491
"356",10,-13,21,0.141497490330979,5.41805334699611
"357",10,-13,22,0,5.84536533556018
"358",10,-13,23,0,6.24044072693947
"359",10,-13,24,0,6.59803812018816
"360",10,-13,25,0,6.91338339466058
"361",10,-13,26,0,6.80255660741656
"362",10,-13,27,0,6.18325017312767
"363",10,-13,28,0,5.66001851019603
"364",10,-13,29,0,5.111674492911
"365",10,-13,30,0,4.44110872858876
"366",10,-12,-12,0,0
"367",10,-12,-11,0,0
"368",10,-12,-10,0,0
"369",10,-12,-9,0,0
"370",10,-12,-8,0,0
"371",10,-12,-7,0,0
"372",10,-12,-6,0,0
"373",10,-12,-5,0,0
"374",10,-12,-4,0,0
"375",10,-12,-3,0,0
"376",10,-12,-2,0.000000114992977170501,0
"377",10,-12,-1,0.00000158255782209292,0
"378",10,-12,0,0.0000197577699133588,0
"379",10,-12,1,0.000241266173545124,0
"380",10,-12,2,0.00287712041188279,0
"381",10,-12,3,0.0319133608361852,0
"382",10,-12,4,0.221105966701941,0
"383",10,-12,5,0.328834496752474,0.00990068019396542
"384",10,-12,6,0.351224892331529,0.0527014235820109
"385",10,-12,7,0.3807913577484,0.142548685160191
"386",10,-12,8,0.398698904177693,0.281145031401323
"387",10,-12,9,0.360883086149714,0.473586396681666
"388",10,-12,10,0.404924720250534,0.721563962806286
"389",10,-12,11,0.403478284807406,1.0202628435686
"390",10,-12,12,0.362598474836773,1.36429681170415
"391",10,-12,13,0.329091657438672,1.74927959612447
"392",10,-12,14,0.350084754021303,2.1703193635467
"393",10,-12,15,0.343981886992284,2.62121459106042
"394",10,-12,16,0.347547328077662,3.09454753147094
"395",10,-12,17,0.351813187777925,3.58196069117382
"396",10,-12,18,0.344571950652072,4.07448155643148
"397",10,-12,19,0.260747384736343,4.56346470711723
"398",10,-12,20,0.207660675117632,5.04068581150097
"399",10,-12,21,0.154837282383065,5.49858314128531
"400",10,-12,22,0,5.93047936979832
"401",10,-12,23,0,6.33040042283564
"402",10,-12,24,0,6.69261432761276
"403",10,-12,25,0,7.01183639259639
"404",10,-12,26,0,6.89032661128493
"405",10,-12,27,0,6.27440551250896
"406",10,-12,28,0,5.75474810130421
"407",10,-12,29,0,5.16351559736457
"408",10,-12,30,0,4.49578054067514
"409",10,-11,-11,0,0
"410",10,-11,-10,0,0
"411",10,-11,-9,0,0
"412",10,-11,-8,0,0
"413",10,-11,-7,0,0
"414",10,-11,-6,0,0
"415",10,-11,-5,0,0
"416",10,-11,-4,0,0
"417",10,-11,-3,0,0
"418",10,-11,-2,0.000000123802088127319,0
"419",10,-11,-1,0.00000163978938929627,0
"420",10,-11,0,0.0000204105008630304,0
"421",10,-11,1,0.00024834670803764,0
"422",10,-11,2,0.00295268252872677,0
"423",10,-11,3,0.032662236103096,0
"424",10,-11,4,0.225724581429331,0
"425",10,-11,5,0.339258241197786,0.0102148467987513
"426",10,-11,6,0.341028817502374,0.0543818241858151
"427",10,-11,7,0.397837925163069,0.146474585605519
"428",10,-11,8,0.385248541280409,0.288211298380162
"429",10,-11,9,0.36331155466066,0.486022781039711
"430",10,-11,10,0.424052543725688,0.739320353927176
"431",10,-11,11,0.380325443227961,1.04309946148543
"432",10,-11,12,0.348970566129745,1.39280253744177
"433",10,-11,13,0.341800223665662,1.78442151312213
"434",10,-11,14,0.352272494324454,2.21280322977879
"435",10,-11,15,0.358759968873445,2.67118787481519
"436",10,-11,16,0.355219858281766,3.15172275388796
"437",10,-11,17,0.355610528402014,3.64553426175628
"438",10,-11,18,0.302328101123726,4.14381644257344
"439",10,-11,19,0.260927265601182,4.63810740900534
"440",10,-11,20,0.240177045891754,5.12046934923306
"441",10,-11,21,0.138360733050132,5.58374702259917
"442",10,-11,22,0,6.02132998565897
"443",10,-11,23,0,6.42661082740028
"444",10,-11,24,0,6.79340658603474
"445",10,-11,25,0,7.11631104402391
"446",10,-11,26,0,6.98370778742292
"447",10,-11,27,0,6.37071620536999
"448",10,-11,28,0,5.85459358501907
"449",10,-11,29,0,5.21597231334901
"450",10,-11,30,0,4.55824248050605
"451",10,-10,-10,0,0
"452",10,-10,-9,0,0
"453",10,-10,-8,0,0
"454",10,-10,-7,0,0
"455",10,-10,-6,0,0
"456",10,-10,-5,0,0
"457",10,-10,-4,0,0
"458",10,-10,-3,0,0
"459",10,-10,-2,0.000000135132370793507,0
"460",10,-10,-1,0.00000170906730759846,0
"461",10,-10,0,0.0000211293960264735,0
"462",10,-10,1,0.000256033036463292,0
"463",10,-10,2,0.00303358903669381,0
"464",10,-10,3,0.033453714597494,0
"465",10,-10,4,0.231171399679802,0
"466",10,-10,5,0.349984222023543,0.0105401533784816
"467",10,-10,6,0.339649338061249,0.0562476553506271
"468",10,-10,7,0.397536547370504,0.150582816492772
"469",10,-10,8,0.369674613719051,0.296146242468392
"470",10,-10,9,0.407911172934627,0.499464675096166
"471",10,-10,10,0.419334729269716,0.758046266889507
"472",10,-10,11,0.390366025658572,1.06715487993762
"473",10,-10,12,0.347765361497725,1.42320478134636
"474",10,-10,13,0.348590545523061,1.82217231647721
"475",10,-10,14,0.37916243530939,2.25831163067734
"476",10,-10,15,0.358331701731104,2.72443060229707
"477",10,-10,16,0.366189869199134,3.21199666496663
"478",10,-10,17,0.338159207205091,3.71218825721246
"479",10,-10,18,0.270245415742937,4.2164464433951
"480",10,-10,19,0.252707418039796,4.71660305962187
"481",10,-10,20,0.194544984726686,5.20516640496822
"482",10,-10,21,0.135016311741353,5.6749932341816
"483",10,-10,22,0,6.11870679578007
"484",10,-10,23,0,6.52930872823432
"485",10,-10,24,0,6.90043643248151
"486",10,-10,25,0,7.22656109492996
"487",10,-10,26,0,7.08252430261553
"488",10,-10,27,0,6.47299349252942
"489",10,-10,28,0,5.96140132263628
"490",10,-10,29,0,5.27520741389825
"491",10,-10,30,0,4.62869175706605
"492",10,-9,-9,0,0
"493",10,-9,-8,0,0
"494",10,-9,-7,0,0
"495",10,-9,-6,0,0
"496",10,-9,-5,0,0
"497",10,-9,-4,0,0
"498",10,-9,-3,0,0
"499",10,-9,-2,0.000000141254699846174,0
"500",10,-9,-1,0.00000179008511439916,0
"501",10,-9,0,0.0000219367889931719,0
"502",10,-9,1,0.000264523897516194,0
"503",10,-9,2,0.00312153852195969,0
"504",10,-9,3,0.0343008379885402,0
"505",10,-9,4,0.236227139573146,0
"506",10,-9,5,0.358823703966289,0.0108765962765345
"507",10,-9,6,0.346927568913805,0.0582987253606883
"508",10,-9,7,0.420755170955989,0.154937451513421
"509",10,-9,8,0.396444825190079,0.305093389727521
"510",10,-9,9,0.405794541149999,0.513906669596258
"511",10,-9,10,0.437482639998106,0.777764377756282
"512",10,-9,11,0.408109948305657,1.09277760640035
"513",10,-9,12,0.36115251883209,1.45595218163894
"514",10,-9,13,0.380064339552394,1.86285285801552
"515",10,-9,14,0.395827540760736,2.30713924148179
"516",10,-9,15,0.373266480059997,2.78089584030435
"517",10,-9,16,0.346945337895951,3.27544124100415
"518",10,-9,17,0.328703296056313,3.78225902409746
"519",10,-9,18,0.283727412879256,4.29310509092424
"520",10,-9,19,0.256133130880255,4.80030493192332
"521",10,-9,20,0.211671505188916,5.29629007990202
"522",10,-9,21,0.133485773069006,5.77304366688182
"523",10,-9,22,0,6.22283864178452
"524",10,-9,23,0,6.63844827269461
"525",10,-9,24,0,7.01344917417622
"526",10,-9,25,0,7.34281039093313
"527",10,-9,26,0,7.18845345438367
"528",10,-9,27,0,6.58330107726163
"529",10,-9,28,0,6.07189802851447
"530",10,-9,29,0,5.34234898575806
"531",10,-9,30,0,4.70711591281721
"532",10,-8,-8,0,0
"533",10,-8,-7,0,0
"534",10,-8,-6,0,0
"535",10,-8,-5,0,0
"536",10,-8,-4,0,0
"537",10,-8,-3,0,0
"538",10,-8,-2,0.000000148138955853567,0
"539",10,-8,-1,0.00000187977016045476,0
"540",10,-8,0,0.0000228698885912525,0
"541",10,-8,1,0.000274103024435627,0
"542",10,-8,2,0.00321892966062415,0
"543",10,-8,3,0.0352217912394881,0
"544",10,-8,4,0.241560382460657,0
"545",10,-8,5,0.363824549940477,0.011224171709318
"546",10,-8,6,0.374998583368634,0.0605348112869185
"547",10,-8,7,0.416451770177146,0.159726535953705
"548",10,-8,8,0.371737720920395,0.315061807263769
"549",10,-8,9,0.416046359735825,0.529342599954116
"550",10,-8,10,0.432247296587261,0.798688583722011
"551",10,-8,11,0.380874774542944,1.12040118383411
"552",10,-8,12,0.362592081670366,1.49149524517112
"553",10,-8,13,0.413598550006702,1.90681473774707
"554",10,-8,14,0.388760490881792,2.35930483164336
"555",10,-8,15,0.348854928814849,2.8406169690861
"556",10,-8,16,0.326151982120955,3.34241209998532
"557",10,-8,17,0.298704064776595,3.85653047216651
"558",10,-8,18,0.292571864607019,4.37527689722466
"559",10,-8,19,0.239994799310048,4.89077134254315
"560",10,-8,20,0.211281155445678,5.39450102725654
"561",10,-8,21,0.154008323931102,5.87810342921809
"562",10,-8,22,0,6.33360741925802
"563",10,-8,23,0,6.75391448509602
"564",10,-8,24,0,7.13346810353989
"565",10,-8,25,0,7.46732240413299
"566",10,-8,26,0,7.30289004793721
"567",10,-8,27,0,6.70176208993942
"568",10,-8,28,0,6.18431647850056
"569",10,-8,29,0,5.41747347213071
"570",10,-8,30,0,4.79371590052536
"571",10,-7,-7,0,0
"572",10,-7,-6,0,0
"573",10,-7,-5,0,0
"574",10,-7,-4,0,0
"575",10,-7,-3,0,0
"576",10,-7,-2,0.000000155957591067276,0
"577",10,-7,-1,0.00000198805297449717,0
"578",10,-7,0,0.0000239799065842997,0
"579",10,-7,1,0.000285185734639698,0
"580",10,-7,2,0.00332920959796513,0
"581",10,-7,3,0.0362420779035694,0
"582",10,-7,4,0.24725227146404,0
"583",10,-7,5,0.363290505082349,0.0115864824764076
"584",10,-7,6,0.439344458220172,0.0629556590247018
"585",10,-7,7,0.401272250687669,0.165184949471828
"586",10,-7,8,0.393710139990806,0.326047834955657
"587",10,-7,9,0.424362407687494,0.545775877011008
"588",10,-7,10,0.408709684223041,0.821217035584203
"589",10,-7,11,0.378125720720268,1.15055643815604
"590",10,-7,12,0.396918736466715,1.53020572725423
"591",10,-7,13,0.44219575443417,1.9542147727227
"592",10,-7,14,0.38022906185571,2.41481012096995
"593",10,-7,15,0.324900165405402,2.90395979716993
"594",10,-7,16,0.31765832076181,3.41375184137135
"595",10,-7,17,0.312792456212832,3.93663556567844
"596",10,-7,18,0.267270255479131,4.46454258564992
"597",10,-7,19,0.250331351764664,4.98860970657589
"598",10,-7,20,0.249527906029946,5.4999537751029
"599",10,-7,21,0.151586653115229,5.99001745377742
"600",10,-7,22,0,6.45137667671497
"601",10,-7,23,0,6.87765369920102
"602",10,-7,24,0,7.26254660541917
"603",10,-7,25,0,7.60066729966123
"604",10,-7,26,0,7.42585233074182
"605",10,-7,27,0,6.82846846003358
"606",10,-7,28,0,6.29876084998259
"607",10,-7,29,0,5.50212114496851
"608",10,-7,30,0,4.89185213828766
"609",10,-6,-6,0,0
"610",10,-6,-5,0,0
"611",10,-6,-4,0,0
"612",10,-6,-3,0,0
"613",10,-6,-2,0.000000173254432661166,0
"614",10,-6,-1,0.00000213080575993247,0
"615",10,-6,0,0.0000253424716486373,0
"616",10,-6,1,0.000298417890822753,0
"617",10,-6,2,0.00345740567591511,0
"618",10,-6,3,0.0373979543011306,0
"619",10,-6,4,0.253410404146896,0
"620",10,-6,5,0.364289612456751,0.0120001458678055
"621",10,-6,6,0.409946656868945,0.0655609833373069
"622",10,-6,7,0.381684648028321,0.171574551346893
"623",10,-6,8,0.402729725100851,0.338047048859556
"624",10,-6,9,0.435178182118562,0.563388090888588
"625",10,-6,10,0.458888808173363,0.845870782726393
"626",10,-6,11,0.383028425117864,1.18371767535164
"627",10,-6,12,0.420872680508005,1.57240653464286
"628",10,-6,13,0.458047355585279,2.00503819008462
"629",10,-6,14,0.361338295759692,2.47401542627323
"630",10,-6,15,0.32343412229018,2.97183541113423
"631",10,-6,16,0.321463596856291,3.49125812843521
"632",10,-6,17,0.314541751540425,4.02415721918838
"633",10,-6,18,0.279894173426603,4.56145977731874
"634",10,-6,19,0.289549640958267,5.09390159003287
"635",10,-6,20,0.27452325744763,5.61263843376291
"636",10,-6,21,0.155848423548536,6.11006039478211
"637",10,-6,22,0,6.57856234554434
"638",10,-6,23,0,7.010938221943
"639",10,-6,24,0,7.40087082056434
"640",10,-6,25,0,7.74299008036888
"641",10,-6,26,0,7.55782282020592
"642",10,-6,27,0,6.9652302987134
"643",10,-6,28,0,6.41853344200972
"644",10,-6,29,0,5.59970282655734
"645",10,-6,30,0,5.00300465475755
"646",10,-5,-5,0,0
"647",10,-5,-4,0,0
"648",10,-5,-3,0,0
"649",10,-5,-2,0.000000195381308650172,0
